code,date,time,pre_close,open,high,low,close,volume,turover,dif_mi,accvolume,accturover,match_items
300515,20180105,930,125900,125800,126000,123800,123800,276300,3462691,205,276300,3462691,205
300515,20180105,931,125900,122500,123699,121800,122300,110500,1354793,128,386800,4817484,333
300515,20180105,932,125900,122300,123500,122100,123100,101400,1242002,131,488200,6059486,464
300515,20180105,933,125900,123000,123000,122000,122100,128500,1574323,113,616700,7633809,577
300515,20180105,934,125900,122200,122200,121600,121700,144000,1755589,158,760700,9389398,735
300515,20180105,935,125900,121800,122700,121700,122500,82300,1004574,68,843000,10393972,803
300515,20180105,936,125900,122700,123100,121500,123000,154500,1889106,113,997500,12283078,916
300515,20180105,937,125900,122600,122899,122300,122500,25300,309759,37,1022800,12592837,953
300515,20180105,938,125900,122300,122300,122000,122000,41700,509392,44,1064500,13102229,997
300515,20180105,939,125900,122000,122100,121700,121800,107400,1307802,115,1171900,14410031,1112
300515,20180105,940,125900,121800,122000,121600,122000,60700,739027,57,1232600,15149058,1169
300515,20180105,941,125900,122100,122500,122100,122500,61900,757777,43,1294500,15906835,1212
300515,20180105,942,125900,122300,122500,122300,122500,50700,620939,35,1345200,16527774,1247
300515,20180105,943,125900,122500,122899,122500,122899,38700,475476,32,1383900,17003250,1279
300515,20180105,944,125900,123000,123500,122899,123500,14900,183407,24,1398800,17186657,1303
300515,20180105,945,125900,123500,123500,123000,123000,15900,195925,27,1414700,17382582,1330
300515,20180105,946,125900,123000,123300,123000,123000,25900,318610,33,1440600,17701192,1363
300515,20180105,947,125900,122600,123000,122600,122600,30700,376832,40,1471300,18078024,1403
300515,20180105,948,125900,122500,122800,122500,122500,15200,186328,24,1486500,18264352,1427
300515,20180105,949,125900,122500,122800,122500,122800,38700,474416,23,1525200,18738768,1450
300515,20180105,950,125900,122700,123000,122700,123000,15200,186718,13,1540400,18925486,1463
300515,20180105,951,125900,123000,123200,123000,123200,7700,94721,10,1548100,19020207,1473
300515,20180105,952,125900,123000,123500,123000,123500,24100,297309,28,1572200,19317516,1501
