code,date,time,pre_close,open,high,low,close,volume,turover,dif_mi,accvolume,accturover,match_items
600738,20180105,930,80600,80800,81000,80800,81000,18800,151914,16,18800,151914,16
600738,20180105,931,80600,81000,81000,81000,81000,0,0,0,18800,151914,16
600738,20180105,932,80600,81000,81100,81000,81100,20300,164625,5,39100,316539,21
600738,20180105,933,80600,81000,81100,80800,81000,16000,129636,5,55100,446175,26
600738,20180105,934,80600,81100,81100,80900,80900,1200,9728,2,56300,455903,28
600738,20180105,935,80600,81100,81100,81100,81100,2200,17842,2,58500,473745,30
600738,20180105,936,80600,81000,81000,80800,81000,39300,317802,6,97800,791547,36
600738,20180105,937,80600,80800,81100,80800,81100,30800,249668,11,128600,1041215,47
600738,20180105,938,80600,81100,81100,81100,81100,14300,115972,2,142900,1157187,49
600738,20180105,939,80600,81100,81100,81000,81000,900,7293,2,143800,1164480,51
600738,20180105,940,80600,81100,81100,81000,81100,2400,19464,1,146200,1183944,52
600738,20180105,941,80600,81100,81100,81100,81100,0,0,0,146200,1183944,52
600738,20180105,942,80600,81000,81000,81000,81000,1300,10530,1,147500,1194474,53
600738,20180105,943,80600,81000,81000,81000,81000,100,810,1,147600,1195284,54
600738,20180105,944,80600,81000,81000,81000,81000,3600,29160,2,151200,1224444,56
600738,20180105,945,80600,81000,81000,81000,81000,16900,136890,2,168100,1361334,58
600738,20180105,946,80600,81000,81000,80900,80900,214,1733,2,168314,1363067,60
600738,20180105,947,80600,80800,81000,80800,80900,18286,147943,7,186600,1511010,67
600738,20180105,948,80600,80800,80800,80800,80800,0,0,0,186600,1511010,67
600738,20180105,949,80600,80800,80800,80800,80800,11900,96152,5,198500,1607162,72
600738,20180105,950,80600,80700,80800,80700,80700,16900,136383,4,215400,1743545,76
600738,20180105,951,80600,80700,80700,80500,80500,1400,11270,2,216800,1754815,78
600738,20180105,952,80600,80500,80500,80399,80399,7700,61974,7,224500,1816789,85
600738,20180105,953,80600,80399,80500,80399,80399,4100,32974,3,228600,1849763,88
600738,20180105,954,80600,80500,80500,80399,80399,3300,26564,3,231900,1876327,91
600738,20180105,955,80600,80500,80500,80399,80399,7400,59496,2,239300,1935823,93
600738,20180105,956,80600,80500,80500,80399,80399,100,805,1,239400,1936628,94
600738,20180105,957,80600,80500,80500,80399,80500,19600,157770,5,259000,2094398,99
600738,20180105,958,80600,80500,80500,80500,80500,1900,15295,3,260900,2109693,102
600738,20180105,959,80600,80500,80500,80399,80399,2186,17575,3,263086,2127268,105
600738,20180105,1000,80600,80399,80500,80399,80399,6500,52275,6,269586,2179543,111
600738,20180105,1001,80600,80500,80500,80399,80399,1200,9658,2,270786,2189201,113
600738,20180105,1002,80600,80399,80500,80399,80500,1800,14485,2,272586,2203686,115
600738,20180105,1003,80600,80500,80500,80500,80500,0,0,0,272586,2203686,115
600738,20180105,1004,80600,80500,80500,80399,80399,9800,78871,3,282386,2282557,118
600738,20180105,1005,80600,80500,80500,80500,80500,1700,13685,1,284086,2296242,119
600738,20180105,1006,80600,80399,80500,80399,80399,19200,154392,13,303286,2450634,132
600738,20180105,1007,80600,80399,80399,80399,80399,0,0,0,303286,2450634,132
600738,20180105,1008,80600,80399,80399,80399,80399,3714,29860,2,307000,2480494,134
600738,20180105,1009,80600,80399,80399,80399,80399,1286,10339,2,308286,2490833,136
600738,20180105,1010,80600,80399,80399,80399,80399,4414,35488,2,312700,2526321,138
600738,20180105,1011,80600,80399,80399,80399,80399,0,0,0,312700,2526321,138
600738,20180105,1012,80600,80399,80399,80399,80399,1000,8040,1,313700,2534361,139
600738,20180105,1013,80600,80300,80300,80300,80300,1500,12045,1,315200,2546406,140
600738,20180105,1014,80600,80300,80300,80300,80300,0,0,0,315200,2546406,140
600738,20180105,1015,80600,80300,80300,80300,80300,0,0,0,315200,2546406,140
600738,20180105,1016,80600,80300,80300,80300,80300,7100,57013,5,322300,2603419,145
600738,20180105,1017,80600,80300,80300,80300,80300,5000,40150,2,327300,2643569,147
600738,20180105,1018,80600,80300,80300,80300,80300,0,0,0,327300,2643569,147
600738,20180105,1019,80600,80300,80300,80300,80300,11100,89133,6,338400,2732702,153
600738,20180105,1020,80600,80300,80300,80300,80300,1000,8030,2,339400,2740732,155
600738,20180105,1021,80600,80300,80300,80300,80300,0,0,0,339400,2740732,155
600738,20180105,1022,80600,80300,80300,80300,80300,5800,46574,7,345200,2787306,162
600738,20180105,1023,80600,80300,80300,80300,80300,2300,18469,2,347500,2805775,164
600738,20180105,1024,80600,80300,80300,80300,80300,3300,26499,3,350800,2832274,167
600738,20180105,1025,80600,80300,80300,80300,80300,3100,24893,2,353900,2857167,169
600738,20180105,1026,80600,80300,80300,80300,80300,400,3212,1,354300,2860379,170
600738,20180105,1027,80600,80300,80300,80300,80300,600,4818,1,354900,2865197,171
600738,20180105,1028,80600,80300,80300,80300,80300,1200,9636,2,356100,2874833,173
600738,20180105,1029,80600,80200,80200,80200,80200,200,1604,1,356300,2876437,174
