code,date,time,pre_close,open,high,low,close,volume,turover,dif_mi,accvolume,accturover,match_items
002325,20180105,930,48700,48800,48800,48700,48700,96610,471224,31,96610,471224,31
002325,20180105,931,48700,48700,48700,48700,48700,1400,6818,2,98010,478042,33
002325,20180105,932,48700,48800,48800,48700,48800,37900,184727,31,135910,662769,64
002325,20180105,933,48700,48800,48800,48700,48700,2800,13640,11,138710,676409,75
002325,20180105,934,48700,48700,48900,48700,48900,35100,171365,21,173810,847774,96
002325,20180105,935,48700,48900,49000,48800,49000,80200,392203,28,254010,1239977,124
002325,20180105,936,48700,49100,49100,48900,49000,45100,221084,25,299110,1461061,149
002325,20180105,937,48700,49000,49100,49000,49000,65300,320204,24,364410,1781265,173
002325,20180105,938,48700,49000,49000,48900,49000,6600,32335,10,371010,1813600,183
002325,20180105,939,48700,49000,49000,48900,49000,24700,120976,24,395710,1934576,207
002325,20180105,940,48700,49000,49000,48900,48900,23000,112624,19,418710,2047200,226
002325,20180105,941,48700,48900,48900,48900,48900,10400,50856,6,429110,2098056,232
002325,20180105,942,48700,48900,49100,48900,49000,34000,166700,18,463110,2264756,250
002325,20180105,943,48700,49000,49100,49000,49000,22900,112343,11,486010,2377099,261
002325,20180105,944,48700,49000,49100,49000,49000,72300,354276,24,558310,2731375,285
002325,20180105,945,48700,49000,49000,48900,49000,900,4404,3,559210,2735779,288
002325,20180105,946,48700,49000,49000,48900,48900,21900,107152,30,581110,2842931,318
002325,20180105,947,48700,48900,48900,48800,48800,70300,343651,33,651410,3186582,351
002325,20180105,948,48700,48800,48900,48800,48800,14150,69125,9,665560,3255707,360
002325,20180105,949,48700,48800,48900,48700,48800,51700,252503,18,717260,3508210,378
002325,20180105,950,48700,48900,48900,48800,48900,6900,33724,9,724160,3541934,387
002325,20180105,951,48700,48900,48900,48800,48800,16400,80132,10,740560,3622066,397
002325,20180105,952,48700,48800,48900,48800,48800,37100,181051,18,777660,3803117,415
002325,20180105,953,48700,48800,48800,48700,48700,35250,172016,3,812910,3975133,418
002325,20180105,954,48700,48700,48700,48700,48700,65650,319715,19,878560,4294848,437
002325,20180105,955,48700,48800,48800,48700,48700,4320,21047,8,882880,4315895,445
002325,20180105,956,48700,48800,48800,48700,48800,5500,26815,7,888380,4342710,452
002325,20180105,957,48700,48800,48800,48700,48800,21200,103292,10,909580,4446002,462
002325,20180105,958,48700,48800,48800,48700,48700,20500,99835,12,930080,4545837,474
002325,20180105,959,48700,48700,48800,48700,48800,7400,36048,5,937480,4581885,479
002325,20180105,1000,48700,48800,48800,48700,48700,5100,24877,6,942580,4606762,485
002325,20180105,1001,48700,48700,48800,48700,48700,3900,19000,4,946480,4625762,489
002325,20180105,1002,48700,48700,48700,48700,48700,4300,20941,6,950780,4646703,495
002325,20180105,1003,48700,48700,48800,48700,48700,22500,109620,9,973280,4756323,504
002325,20180105,1004,48700,48700,48700,48700,48700,35520,172982,14,1008800,4929305,518
002325,20180105,1005,48700,48700,48800,48700,48700,25200,122734,13,1034000,5052039,531
