code,date,time,pre_close,open,high,low,close,volume,turover,dif_mi,accvolume,accturover,match_items
000880,20180105,930,93900,93900,93900,93200,93699,7767,72810,10,7767,72810,10
000880,20180105,931,93900,93699,93699,93300,93300,2600,24358,5,10367,97168,15
000880,20180105,932,93900,93300,93500,93300,93500,1400,13087,2,11767,110255,17
000880,20180105,933,93900,93500,93699,93500,93699,6100,57145,5,17867,167400,22
000880,20180105,934,93900,93699,93900,93699,93699,22500,211144,13,40367,378544,35
000880,20180105,935,93900,93699,93900,93699,93900,1200,11268,3,41567,389812,38
000880,20180105,936,93900,94000,94000,93900,94000,9200,86389,8,50767,476201,46
000880,20180105,937,93900,94000,94100,93699,93900,14500,136218,13,65267,612419,59
000880,20180105,938,93900,93900,93900,93600,93900,8400,78873,5,73667,691292,64
000880,20180105,939,93900,93699,93699,93600,93600,8100,75896,5,81767,767188,69
000880,20180105,940,93900,93600,93600,93600,93600,8000,74880,5,89767,842068,74
000880,20180105,941,93900,93600,93900,93600,93800,10200,95598,7,99967,937666,81
000880,20180105,942,93900,93600,93600,93600,93600,32500,304432,6,132467,1242098,87
000880,20180105,943,93900,93600,93900,93600,93600,300,2814,2,132767,1244912,89
000880,20180105,944,93900,93600,93900,93600,93900,9100,85202,10,141867,1330114,99
000880,20180105,945,93900,93900,93900,93900,93900,0,0,0,141867,1330114,99
000880,20180105,946,93900,93900,93900,93900,93900,0,0,0,141867,1330114,99
000880,20180105,947,93900,93699,93800,93699,93800,6700,62838,4,148567,1392952,103
000880,20180105,948,93900,93800,93800,93699,93699,300,2812,2,148867,1395764,105
000880,20180105,949,93900,93699,93800,93699,93699,7400,69350,7,156267,1465114,112
000880,20180105,950,93900,93800,93800,93800,93800,3400,31878,3,159667,1496992,115
000880,20180105,951,93900,93800,93800,93800,93800,1600,15008,4,161267,1512000,119
000880,20180105,952,93900,93800,93900,93800,93800,4000,37536,7,165267,1549536,126
000880,20180105,953,93900,93800,93800,93699,93699,3700,34705,4,168967,1584241,130
000880,20180105,954,93900,93699,93699,93600,93600,8900,83324,5,177867,1667565,135
000880,20180105,955,93900,93600,93600,93600,93600,0,0,0,177867,1667565,135
000880,20180105,956,93900,93699,93699,93600,93600,1600,14990,3,179467,1682555,138
000880,20180105,957,93900,93699,93800,93699,93800,13200,123692,3,192667,1806247,141
000880,20180105,958,93900,93800,93800,93699,93699,1000,9370,1,193667,1815617,142
000880,20180105,959,93900,93699,93800,93699,93699,1900,17817,3,195567,1833434,145
000880,20180105,1000,93900,93800,93900,93699,93900,8100,76004,8,203667,1909438,153
000880,20180105,1001,93900,93900,93900,93900,93900,0,0,0,203667,1909438,153
000880,20180105,1002,93900,93900,93900,93900,93900,1100,10329,3,204767,1919767,156
000880,20180105,1003,93900,93900,94000,93800,93900,9300,87322,10,214067,2007089,166
000880,20180105,1004,93900,93900,94000,93800,93900,20100,188754,8,234167,2195843,174
000880,20180105,1005,93900,93900,93900,93900,93900,0,0,0,234167,2195843,174
000880,20180105,1006,93900,93900,93900,93800,93800,1000,9380,1,235167,2205223,175
000880,20180105,1007,93900,93800,93800,93800,93800,1000,9380,2,236167,2214603,177
000880,20180105,1008,93900,93699,93699,93699,93699,9800,91828,6,245967,2306431,183
000880,20180105,1009,93900,93699,93699,93699,93699,0,0,0,245967,2306431,183
000880,20180105,1010,93900,93699,93699,93699,93699,500,4685,1,246467,2311116,184
000880,20180105,1011,93900,93699,93800,93699,93800,9000,84420,5,255467,2395536,189
000880,20180105,1012,93900,93800,93800,93699,93699,2200,20614,2,257667,2416150,191
000880,20180105,1013,93900,93699,93699,93699,93699,0,0,0,257667,2416150,191
000880,20180105,1014,93900,93699,93699,93699,93699,6300,59031,4,263967,2475181,195
000880,20180105,1015,93900,93699,93699,93699,93699,6100,57157,4,270067,2532338,199
000880,20180105,1016,93900,93699,93699,93699,93699,400,3748,1,270467,2536086,200
000880,20180105,1017,93900,93699,93699,93699,93699,2600,24362,1,273067,2560448,201
000880,20180105,1018,93900,93699,93699,93699,93699,2000,18740,3,275067,2579188,204
000880,20180105,1019,93900,93699,93699,93699,93699,0,0,0,275067,2579188,204
000880,20180105,1020,93900,93699,93800,93699,93800,2400,22512,4,277467,2601700,208
000880,20180105,1021,93900,93800,93800,93800,93800,600,5628,2,278067,2607328,210
000880,20180105,1022,93900,93800,93800,93800,93800,2100,19698,5,280167,2627026,215
000880,20180105,1023,93900,93800,93800,93800,93800,5100,47838,3,285267,2674864,218
000880,20180105,1024,93900,93800,93800,93800,93800,3300,30984,3,288567,2705848,221
000880,20180105,1025,93900,93800,93800,93699,93800,3800,35613,4,292367,2741461,225
000880,20180105,1026,93900,93800,93800,93800,93800,2900,27202,4,295267,2768663,229
000880,20180105,1027,93900,93800,93800,93800,93800,200,1876,1,295467,2770539,230
000880,20180105,1028,93900,93800,93800,93699,93699,20400,191148,7,315867,2961687,237
000880,20180105,1029,93900,93800,93800,93800,93800,100,938,1,315967,2962625,238
000880,20180105,1030,93900,93699,93699,93699,93699,100,937,1,316067,2963562,239
000880,20180105,1031,93900,93600,93600,93600,93600,18700,175146,5,334767,3138708,244
000880,20180105,1032,93900,93600,93800,93600,93800,4400,41272,3,339167,3179980,247
000880,20180105,1033,93900,93800,93800,93699,93699,11600,108698,3,350767,3288678,250
000880,20180105,1034,93900,93699,93699,93600,93600,6700,62716,4,357467,3351394,254
000880,20180105,1035,93900,93600,93699,93600,93699,4800,44946,3,362267,3396340,257
000880,20180105,1036,93900,93699,93699,93699,93699,0,0,0,362267,3396340,257
000880,20180105,1037,93900,93699,93800,93699,93800,1100,10317,2,363367,3406657,259
000880,20180105,1038,93900,93800,93800,93699,93699,5100,47808,3,368467,3454465,262
000880,20180105,1039,93900,93699,93699,93699,93699,400,3748,1,368867,3458213,263
000880,20180105,1040,93900,93699,93699,93699,93699,7000,65590,3,375867,3523803,266
000880,20180105,1041,93900,93699,93699,93699,93699,0,0,0,375867,3523803,266
000880,20180105,1042,93900,93699,93800,93699,93800,11900,111591,8,387767,3635394,274
000880,20180105,1043,93900,93900,93900,93900,93900,6800,63852,6,394567,3699246,280
000880,20180105,1044,93900,93800,93900,93800,93900,3600,33798,5,398167,3733044,285
000880,20180105,1045,93900,93900,93900,93900,93900,0,0,0,398167,3733044,285
000880,20180105,1046,93900,93900,93900,93800,93800,4300,40353,6,402467,3773397,291
000880,20180105,1047,93900,93800,93800,93699,93699,14400,134967,5,416867,3908364,296
000880,20180105,1048,93900,93600,93600,93600,93600,600,5616,1,417467,3913980,297
000880,20180105,1049,93900,93600,93699,93600,93699,1000,9370,1,418467,3923350,298
000880,20180105,1050,93900,93699,93699,93699,93699,5000,46850,2,423467,3970200,300
000880,20180105,1051,93900,93699,93699,93699,93699,5100,47787,4,428567,4017987,304
