code,date,time,pre_close,open,high,low,close,volume,turover,dif_mi,accvolume,accturover,match_items
600230,20180105,930,463400,463000,463000,460800,460800,206500,9547448,273,206500,9547448,273
600230,20180105,931,463400,460300,461100,460300,460300,122800,5657024,207,329300,15204472,480
600230,20180105,932,463400,460400,460400,460000,460200,139900,6436409,251,469200,21640881,731
600230,20180105,933,463400,460000,461700,460000,461700,61500,2832461,141,530700,24473342,872
600230,20180105,934,463400,461900,461900,460700,460900,96100,4431610,148,626800,28904952,1020
600230,20180105,935,463400,460700,460800,458500,458900,118300,5439806,194,745100,34344758,1214
600230,20180105,936,463400,458500,459000,458200,458600,226800,10399709,299,971900,44744467,1513
600230,20180105,937,463400,458500,459600,458500,459600,75979,3485779,147,1047879,48230246,1660
600230,20180105,938,463400,459600,460700,459600,460200,56400,2595304,90,1104279,50825550,1750
600230,20180105,939,463400,460500,460500,459700,460000,93300,4291508,154,1197579,55117058,1904
600230,20180105,940,463400,460100,460100,459300,459400,53600,2463439,102,1251179,57580497,2006
600230,20180105,941,463400,459400,459400,459000,459000,94800,4352964,146,1345979,61933461,2152
600230,20180105,942,463400,459000,459300,458800,459099,130972,6011026,148,1476951,67944487,2300
600230,20180105,943,463400,459099,459900,459099,459799,59100,2715610,88,1536051,70660097,2388
600230,20180105,944,463400,459900,462299,459900,462000,62086,2860832,104,1598137,73520929,2492
600230,20180105,945,463400,461800,463500,461800,463500,92196,4267101,146,1690333,77788030,2638
600230,20180105,946,463400,463500,464799,463400,464500,137300,6368753,172,1827633,84156783,2810
600230,20180105,947,463400,464700,465000,464200,465000,151700,7050746,211,1979333,91207529,3021
600230,20180105,948,463400,464700,465100,463100,463200,96500,4482860,126,2075833,95690389,3147
600230,20180105,949,463400,463100,463800,463000,463500,74300,3443074,107,2150133,99133463,3254
600230,20180105,950,463400,463500,463600,463000,463200,62200,2881691,80,2212333,102015154,3334
600230,20180105,951,463400,463200,463400,462900,463000,39600,1833989,87,2251933,103849143,3421
600230,20180105,952,463400,462800,462800,460500,460500,57400,2650972,71,2309333,106500115,3492
600230,20180105,953,463400,460500,461300,460300,461300,54600,2514408,103,2363933,109014523,3595
600230,20180105,954,463400,461000,461300,460600,461300,30500,1405723,53,2394433,110420246,3648
600230,20180105,955,463400,461300,462299,460700,460800,33300,1536280,70,2427733,111956526,3718
600230,20180105,956,463400,460900,461800,460000,461200,248200,11428019,185,2675933,123384545,3903
600230,20180105,957,463400,461200,461500,459700,460000,58600,2697898,96,2734533,126082443,3999
600230,20180105,958,463400,460000,461200,460000,460000,100600,4629579,77,2835133,130712022,4076
600230,20180105,959,463400,460000,460000,458800,459000,146700,6741289,172,2981833,137453311,4248
600230,20180105,1000,463400,458300,459500,458300,458300,238954,10956883,304,3220787,148410194,4552
600230,20180105,1001,463400,458300,458400,456700,456700,152846,6984848,219,3373633,155395042,4771
600230,20180105,1002,463400,457000,457100,456500,457000,234301,10696144,340,3607934,166091186,5111
