code,date,time,pre_close,open,high,low,close,volume,turover,dif_mi,accvolume,accturover,match_items
300324,20180105,930,145200,144900,145000,144600,144600,32300,467703,47,32300,467703,47
300324,20180105,931,145200,144700,144700,144500,144500,28800,416534,43,61100,884237,90
300324,20180105,932,145200,144500,145000,144300,144600,15400,222701,54,76500,1106938,144
300324,20180105,933,145200,144600,145500,144500,144500,48300,699038,51,124800,1805976,195
300324,20180105,934,145200,144500,144600,144400,144600,23200,335327,62,148000,2141303,257
300324,20180105,935,145200,144600,145100,144600,145100,18284,264575,56,166284,2405878,313
300324,20180105,936,145200,144900,145200,144500,145100,25500,369768,28,191784,2775646,341
300324,20180105,937,145200,145100,145500,144900,145500,26700,387655,46,218484,3163301,387
300324,20180105,938,145200,145200,145600,145200,145600,27400,398599,29,245884,3561900,416
300324,20180105,939,145200,145800,145800,145500,145500,19000,276678,35,264884,3838578,451
300324,20180105,940,145200,145500,145500,145200,145300,9400,136618,29,274284,3975196,480
300324,20180105,941,145200,145300,145300,145200,145300,3400,49385,15,277684,4024581,495
300324,20180105,942,145200,145600,145600,145300,145600,8100,117893,15,285784,4142474,510
300324,20180105,943,145200,145600,145600,145300,145500,12700,184771,18,298484,4327245,528
300324,20180105,944,145200,145500,146000,145400,146000,25700,374483,45,324184,4701728,573
300324,20180105,945,145200,145900,146000,145600,145900,12252,178762,21,336436,4880490,594
300324,20180105,946,145200,146000,146000,145700,145700,17300,252207,21,353736,5132697,615
300324,20180105,947,145200,145600,145600,145400,145500,15300,222637,27,369036,5355334,642
300324,20180105,948,145200,145500,145600,145400,145400,15400,224060,12,384436,5579394,654
300324,20180105,949,145200,145400,145600,145400,145500,9000,130932,12,393436,5710326,666
300324,20180105,950,145200,145500,145500,145400,145400,5400,78516,12,398836,5788842,678
300324,20180105,951,145200,145400,145500,145200,145200,21948,319039,30,420784,6107881,708
300324,20180105,952,145200,145200,145200,145000,145000,16800,243787,23,437584,6351668,731
300324,20180105,953,145200,145000,145000,144500,144500,30816,445815,43,468400,6797483,774
300324,20180105,954,145200,144400,144400,144000,144100,126237,1819260,92,594637,8616743,866
300324,20180105,955,145200,144000,144500,143900,144200,33800,487125,51,628437,9103868,917
300324,20180105,956,145200,144200,144400,144000,144400,19584,282328,28,648021,9386196,945
300324,20180105,957,145200,144000,144400,143900,144000,48600,699954,55,696621,10086150,1000
300324,20180105,958,145200,144000,144100,144000,144100,11100,159951,23,707721,10246101,1023
300324,20180105,959,145200,144400,144400,144100,144300,12000,173087,29,719721,10419188,1052
300324,20180105,1000,145200,144300,144300,144100,144100,17800,256660,27,737521,10675848,1079
300324,20180105,1001,145200,144100,144300,144100,144100,44500,641403,33,782021,11317251,1112
300324,20180105,1002,145200,144100,144200,144000,144100,25700,370346,24,807721,11687597,1136
300324,20180105,1003,145200,144100,144200,144000,144100,11400,164258,31,819121,11851855,1167
300324,20180105,1004,145200,144100,144200,143900,143900,70979,1022116,53,890100,12873971,1220
300324,20180105,1005,145200,143900,143900,143700,143700,26300,378139,41,916400,13252110,1261
300324,20180105,1006,145200,143700,143700,143000,143000,140000,2005794,98,1056400,15257904,1359
300324,20180105,1007,145200,143000,143000,142600,142700,60100,858155,63,1116500,16116059,1422
300324,20180105,1008,145200,142700,143000,142700,142900,113100,1615613,82,1229600,17731672,1504
300324,20180105,1009,145200,142900,143200,142900,143200,58400,835384,39,1288000,18567056,1543
300324,20180105,1010,145200,143100,143500,143000,143100,63600,910277,59,1351600,19477333,1602
300324,20180105,1011,145200,143500,143600,143100,143500,58800,843323,38,1410400,20320656,1640
300324,20180105,1012,145200,143400,143500,143200,143400,53000,759847,26,1463400,21080503,1666
300324,20180105,1013,145200,143400,143500,143200,143500,62000,888715,32,1525400,21969218,1698
300324,20180105,1014,145200,143500,143500,143300,143500,29300,420445,11,1554700,22389663,1709
300324,20180105,1015,145200,143300,143600,143300,143600,40300,578136,29,1595000,22967799,1738
300324,20180105,1016,145200,143600,143700,143300,143500,37400,536902,16,1632400,23504701,1754
300324,20180105,1017,145200,143500,144200,143500,144100,104321,1501299,29,1736721,25006000,1783
300324,20180105,1018,145200,144100,144300,144000,144200,58100,838074,27,1794821,25844074,1810
300324,20180105,1019,145200,144200,144400,144000,144200,81379,1172516,27,1876200,27016590,1837
300324,20180105,1020,145200,144300,144400,144100,144300,41400,597324,34,1917600,27613914,1871
300324,20180105,1021,145200,144400,144800,143700,144800,48400,699685,34,1966000,28313599,1905
300324,20180105,1022,145200,144300,144700,144000,144400,45700,659884,22,2011700,28973483,1927
300324,20180105,1023,145200,144300,144600,144300,144500,41300,596815,27,2053000,29570298,1954
300324,20180105,1024,145200,144500,144600,144400,144500,37900,547909,24,2090900,30118207,1978
300324,20180105,1025,145200,144500,144500,144000,144000,80800,1165177,27,2171700,31283384,2005
300324,20180105,1026,145200,144000,144500,144000,144500,32800,473939,27,2204500,31757323,2032
300324,20180105,1027,145200,144600,144600,144100,144600,13400,193682,15,2217900,31951005,2047
300324,20180105,1028,145200,144600,144600,144000,144000,58700,845390,20,2276600,32796395,2067
300324,20180105,1029,145200,143900,144000,143900,144000,26100,375820,14,2302700,33172215,2081
300324,20180105,1030,145200,144000,144200,144000,144000,2400,34572,8,2305100,33206787,2089
300324,20180105,1031,145200,144000,144000,143900,144000,62800,904310,12,2367900,34111097,2101
300324,20180105,1032,145200,144000,144000,143900,143900,56400,811986,10,2424300,34923083,2111
300324,20180105,1033,145200,143900,143900,143500,143800,5700,81941,15,2430000,35005024,2126
300324,20180105,1034,145200,143800,143800,143200,143300,58000,831236,38,2488000,35836260,2164
300324,20180105,1035,145200,143300,143500,143300,143500,9200,131969,11,2497200,35968229,2175
300324,20180105,1036,145200,143400,143500,143400,143500,11300,162132,14,2508500,36130361,2189
