code,date,time,pre_close,open,high,low,close,volume,turover,dif_mi,accvolume,accturover,match_items
300344,20180105,930,116300,116199,116199,115200,115200,320500,3708810,213,320500,3708810,213
300344,20180105,931,116300,115200,115200,114900,114900,316000,3633922,212,636500,7342732,425
300344,20180105,932,116300,114900,115000,114800,114900,212400,2441196,189,848900,9783928,614
300344,20180105,933,116300,114900,114900,114700,114700,273500,3138547,212,1122400,12922475,826
300344,20180105,934,116300,114800,115300,114800,115300,182400,2096000,107,1304800,15018475,933
300344,20180105,935,116300,115100,115300,115000,115000,80100,921733,101,1384900,15940208,1034
300344,20180105,936,116300,114900,115000,114800,114800,226560,2602523,119,1611460,18542731,1153
300344,20180105,937,116300,114900,115500,114900,115399,106200,1223100,77,1717660,19765831,1230
300344,20180105,938,116300,115500,115500,115300,115500,82700,954674,80,1800360,20720505,1310
300344,20180105,939,116300,115500,115500,115000,115100,92100,1061642,66,1892460,21782147,1376
300344,20180105,940,116300,115300,115300,115100,115200,75300,867190,58,1967760,22649337,1434
300344,20180105,941,116300,115200,115200,115000,115100,98000,1127801,96,2065760,23777138,1530
300344,20180105,942,116300,115000,115000,114700,114800,178200,2046506,138,2243960,25823644,1668
300344,20180105,943,116300,114800,114800,114500,114500,278500,3193327,173,2522460,29016971,1841
300344,20180105,944,116300,114500,114700,114300,114700,286600,3280922,170,2809060,32297893,2011
300344,20180105,945,116300,114500,114800,114400,114500,146600,1679268,125,2955660,33977161,2136
300344,20180105,946,116300,114500,114600,114400,114400,173500,1985465,132,3129160,35962626,2268
300344,20180105,947,116300,114500,114500,114200,114300,296700,3390947,182,3425860,39353573,2450
300344,20180105,948,116300,114200,114200,114100,114100,136800,1561459,122,3562660,40915032,2572
300344,20180105,949,116300,114100,114400,114100,114300,186000,2123807,114,3748660,43038839,2686
300344,20180105,950,116300,114300,114600,114300,114300,79500,909649,65,3828160,43948488,2751
300344,20180105,951,116300,114300,114500,114200,114200,133400,1525931,71,3961560,45474419,2822
300344,20180105,952,116300,114500,114500,114200,114400,121300,1385823,76,4082860,46860242,2898
300344,20180105,953,116300,114400,114500,114200,114300,65300,746944,72,4148160,47607186,2970
300344,20180105,954,116300,114400,114400,114200,114400,66500,760129,50,4214660,48367315,3020
300344,20180105,955,116300,114400,114500,114200,114200,146200,1670621,55,4360860,50037936,3075
300344,20180105,956,116300,114200,114300,114200,114200,87600,1000730,76,4448460,51038666,3151
300344,20180105,957,116300,114300,114400,114300,114400,69800,797981,45,4518260,51836647,3196
300344,20180105,958,116300,114400,114500,114400,114500,33400,382265,43,4551660,52218912,3239
300344,20180105,959,116300,114500,114600,114400,114600,39000,446751,34,4590660,52665663,3273
300344,20180105,1000,116300,114600,114700,114600,114700,28800,330200,27,4619460,52995863,3300
300344,20180105,1001,116300,114700,114700,114500,114500,41500,475677,43,4660960,53471540,3343
300344,20180105,1002,116300,114500,114500,114400,114400,27500,314775,35,4688460,53786315,3378
300344,20180105,1003,116300,114400,114700,114300,114400,48200,551738,46,4736660,54338053,3424
300344,20180105,1004,116300,114400,114400,114300,114400,41700,476819,45,4778360,54814872,3469
