code,date,time,pre_close,open,high,low,close,volume,turover,dif_mi,accvolume,accturover,match_items
000402,20180105,930,111700,112100,112400,112100,112400,272585,3058610,134,272585,3058610,134
000402,20180105,931,111700,112400,112400,111900,111900,76900,862687,93,349485,3921297,227
000402,20180105,932,111700,111900,112200,111800,112200,164504,1843570,70,513989,5764867,297
000402,20180105,933,111700,112200,112300,112200,112200,52500,589223,61,566489,6354090,358
000402,20180105,934,111700,112200,112300,112000,112000,62600,702042,102,629089,7056132,460
000402,20180105,935,111700,112200,112300,111900,112300,97300,1092003,61,726389,8148135,521
000402,20180105,936,111700,112300,112800,112300,112700,238800,2686785,172,965189,10834920,693
000402,20180105,937,111700,112700,113000,112600,112899,243900,2753083,134,1209089,13588003,827
000402,20180105,938,111700,112899,113000,112500,112700,153600,1732873,91,1362689,15320876,918
000402,20180105,939,111700,112700,112899,112600,112700,138800,1565013,115,1501489,16885889,1033
000402,20180105,940,111700,112700,112800,112600,112700,47000,529545,68,1548489,17415434,1101
000402,20180105,941,111700,112600,112800,112600,112600,85900,967832,105,1634389,18383266,1206
000402,20180105,942,111700,112500,112700,112500,112600,58100,654275,54,1692489,19037541,1260
000402,20180105,943,111700,112700,112700,112500,112500,13000,146426,35,1705489,19183967,1295
000402,20180105,944,111700,112500,112800,112500,112700,95635,1077160,77,1801124,20261127,1372
000402,20180105,945,111700,112700,112899,112600,112899,226600,2556258,128,2027724,22817385,1500
000402,20180105,946,111700,112800,113100,112800,113000,223400,2524291,149,2251124,25341676,1649
000402,20180105,947,111700,113100,113100,112899,113000,162300,1834629,135,2413424,27176305,1784
000402,20180105,948,111700,112899,113100,112899,113000,87200,985308,98,2500624,28161613,1882
000402,20180105,949,111700,113000,113100,112899,113000,114900,1298595,78,2615524,29460208,1960
000402,20180105,950,111700,113100,113100,112899,113000,90800,1026165,84,2706324,30486373,2044
000402,20180105,951,111700,113000,113000,112899,112899,74900,846059,97,2781224,31332432,2141
000402,20180105,952,111700,112899,113000,112800,112899,118600,1339629,115,2899824,32672061,2256
000402,20180105,953,111700,112899,112899,112700,112800,126400,1425320,92,3026224,34097381,2348
000402,20180105,954,111700,112700,112800,112700,112700,33300,375397,71,3059524,34472778,2419
000402,20180105,955,111700,112800,112800,112600,112700,65500,738101,76,3125024,35210879,2495
000402,20180105,956,111700,112800,112800,112600,112700,32800,369473,57,3157824,35580352,2552
000402,20180105,957,111700,112700,112700,112600,112700,35300,397747,71,3193124,35978099,2623
000402,20180105,958,111700,112700,112800,112600,112700,63800,718983,97,3256924,36697082,2720
000402,20180105,959,111700,112600,112700,112300,112300,96800,1088959,115,3353724,37786041,2835
000402,20180105,1000,111700,112500,112600,112400,112600,55774,627527,78,3409498,38413568,2913
000402,20180105,1001,111700,112600,112700,112500,112700,64100,721879,68,3473598,39135447,2981
000402,20180105,1002,111700,112700,112800,112500,112500,103300,1163798,107,3576898,40299245,3088
000402,20180105,1003,111700,112500,112600,112300,112600,58101,653585,119,3634999,40952830,3207
000402,20180105,1004,111700,112800,112800,112300,112600,261764,2939567,140,3896763,43892397,3347
000402,20180105,1005,111700,112600,112600,112000,112300,147200,1650475,123,4043963,45542872,3470
000402,20180105,1006,111700,112300,112300,112100,112200,44000,493807,89,4087963,46036679,3559
000402,20180105,1007,111700,112100,112400,112100,112400,43800,491807,79,4131763,46528486,3638
000402,20180105,1008,111700,112400,112500,112200,112200,36200,406645,79,4167963,46935131,3717
000402,20180105,1009,111700,112400,112500,112300,112300,43100,484371,64,4211063,47419502,3781
000402,20180105,1010,111700,112400,112500,112300,112400,56800,638395,72,4267863,48057897,3853
000402,20180105,1011,111700,112500,112500,112300,112300,69800,784320,97,4337663,48842217,3950
000402,20180105,1012,111700,112200,112500,112200,112500,36400,409131,52,4374063,49251348,4002
000402,20180105,1013,111700,112500,112500,112200,112300,134200,1506353,135,4508263,50757701,4137
000402,20180105,1014,111700,112100,112400,112100,112300,40300,452142,65,4548563,51209843,4202
000402,20180105,1015,111700,112400,112500,112300,112500,31100,349560,75,4579663,51559403,4277
000402,20180105,1016,111700,112500,112600,112400,112600,86700,975704,106,4666363,52535107,4383
000402,20180105,1017,111700,112500,112700,112500,112700,166300,1873853,119,4832663,54408960,4502
000402,20180105,1018,111700,112899,113200,112899,112899,246700,2787252,186,5079363,57196212,4688
000402,20180105,1019,111700,112899,113200,112899,113100,149800,1693651,110,5229163,58889863,4798
000402,20180105,1020,111700,113100,113300,113100,113200,273300,3093596,152,5502463,61983459,4950
000402,20180105,1021,111700,113100,113500,113100,113500,407500,4619787,208,5909963,66603246,5158
000402,20180105,1022,111700,113500,113600,113300,113300,109500,1242204,103,6019463,67845450,5261
000402,20180105,1023,111700,113200,113300,113100,113100,158200,1791031,107,6177663,69636481,5368
000402,20180105,1024,111700,113300,113800,113000,113800,503300,5712972,244,6680963,75349453,5612
000402,20180105,1025,111700,113800,113800,113400,113400,469587,5334497,165,7150550,80683950,5777
000402,20180105,1026,111700,113600,114200,113600,114200,651600,7418610,339,7802150,88102560,6116
000402,20180105,1027,111700,113900,114400,113900,114100,538500,6148153,230,8340650,94250713,6346
000402,20180105,1028,111700,114100,114400,114000,114200,576400,6591373,330,8917050,100842086,6676
000402,20180105,1029,111700,114200,114200,113800,113900,392400,4470897,133,9309450,105312983,6809
000402,20180105,1030,111700,114200,114600,114200,114400,856200,9792967,354,10165650,115105950,7163
000402,20180105,1031,111700,114700,114700,114400,114400,304000,3482229,189,10469650,118588179,7352
000402,20180105,1032,111700,114400,114600,114300,114600,329400,3771656,193,10799050,122359835,7545
000402,20180105,1033,111700,114600,114700,114400,114500,511800,5862479,204,11310850,128222314,7749
000402,20180105,1034,111700,114500,114500,114100,114100,253800,2900032,148,11564650,131122346,7897
000402,20180105,1035,111700,114200,114300,114000,114300,254800,2908651,127,11819450,134030997,8024
000402,20180105,1036,111700,114300,114300,114100,114100,213800,2441982,140,12033250,136472979,8164
000402,20180105,1037,111700,114100,114200,114100,114100,73000,833164,89,12106250,137306143,8253
000402,20180105,1038,111700,114100,114100,114000,114100,104271,1189374,114,12210521,138495517,8367
000402,20180105,1039,111700,114000,114200,114000,114100,70200,801023,83,12280721,139296540,8450
000402,20180105,1040,111700,114200,114300,114100,114200,300200,3429704,132,12580921,142726244,8582
000402,20180105,1041,111700,114200,114500,114200,114500,480900,5503642,173,13061821,148229886,8755
000402,20180105,1042,111700,114600,115000,114400,114600,1161400,13334338,452,14223221,161564224,9207
