code,date,time,pre_close,open,high,low,close,volume,turover,dif_mi,accvolume,accturover,match_items
002155,20180105,930,96600,97000,97800,97000,97400,544393,5304778,329,544393,5304778,329
002155,20180105,931,96600,97400,97500,97200,97400,218100,2123080,142,762493,7427858,471
002155,20180105,932,96600,97300,97500,97300,97500,200300,1951719,131,962793,9379577,602
002155,20180105,933,96600,97500,97500,97400,97500,361400,3521569,165,1324193,12901146,767
002155,20180105,934,96600,97500,97600,97400,97400,244800,2386635,138,1568993,15287781,905
002155,20180105,935,96600,97400,97400,97300,97400,103000,1002466,95,1671993,16290247,1000
002155,20180105,936,96600,97400,97400,97200,97300,170600,1659666,102,1842593,17949913,1102
002155,20180105,937,96600,97300,97600,97300,97400,255100,2484711,144,2097693,20434624,1246
002155,20180105,938,96600,97500,98100,97400,98100,418600,4093331,251,2516293,24527955,1497
002155,20180105,939,96600,98000,98200,97700,97700,264500,2594646,209,2780793,27122601,1706
002155,20180105,940,96600,97700,98100,97700,98000,310700,3042990,146,3091493,30165591,1852
002155,20180105,941,96600,98000,98000,97899,97899,150900,1478691,137,3242393,31644282,1989
002155,20180105,942,96600,97899,98000,97800,97800,299300,2931094,148,3541693,34575376,2137
002155,20180105,943,96600,97800,97899,97800,97800,75900,742691,67,3617593,35318067,2204
002155,20180105,944,96600,97800,97899,97700,97800,113400,1109110,96,3730993,36427177,2300
002155,20180105,945,96600,97700,97800,97500,97600,108500,1059334,61,3839493,37486511,2361
002155,20180105,946,96600,97600,97600,97400,97400,84700,825597,90,3924193,38312108,2451
002155,20180105,947,96600,97400,97500,97300,97400,172237,1676588,89,4096430,39988696,2540
002155,20180105,948,96600,97500,97500,97100,97100,238593,2320234,118,4335023,42308930,2658
002155,20180105,949,96600,97100,97300,97000,97100,137288,1332807,96,4472311,43641737,2754
002155,20180105,950,96600,97100,97100,97000,97100,66900,649503,61,4539211,44291240,2815
002155,20180105,951,96600,97100,97100,97000,97000,67682,656790,72,4606893,44948030,2887
002155,20180105,952,96600,97000,97100,96700,96800,164907,1597108,118,4771800,46545138,3005
002155,20180105,953,96600,96800,97100,96800,97000,98300,953299,64,4870100,47498437,3069
002155,20180105,954,96600,97000,97100,96900,97000,170400,1651987,44,5040500,49150424,3113
002155,20180105,955,96600,97000,97000,96600,96700,338200,3271483,111,5378700,52421907,3224
002155,20180105,956,96600,96700,96800,96500,96800,168000,1623425,123,5546700,54045332,3347
002155,20180105,957,96600,96800,96800,96500,96600,137300,1326366,87,5684000,55371698,3434
002155,20180105,958,96600,96700,96800,96600,96700,113600,1098311,55,5797600,56470009,3489
002155,20180105,959,96600,96700,96800,96600,96700,102300,989526,55,5899900,57459535,3544
002155,20180105,1000,96600,96700,96800,96600,96700,68400,661477,42,5968300,58121012,3586
002155,20180105,1001,96600,96700,96800,96700,96800,52500,507807,20,6020800,58628819,3606
002155,20180105,1002,96600,96700,96800,96600,96600,76600,740532,44,6097400,59369351,3650
002155,20180105,1003,96600,96600,96700,96600,96600,121600,1174745,83,6219000,60544096,3733
002155,20180105,1004,96600,96600,96600,96400,96400,112000,1080539,88,6331000,61624635,3821
002155,20180105,1005,96600,96400,96400,96199,96199,174800,1681933,140,6505800,63306568,3961
002155,20180105,1006,96600,96199,96400,96199,96400,26600,256104,34,6532400,63562672,3995
002155,20180105,1007,96600,96300,96500,96300,96500,39693,382768,35,6572093,63945440,4030
002155,20180105,1008,96600,96500,96600,96500,96600,36528,352522,31,6608621,64297962,4061
002155,20180105,1009,96600,96500,96600,96500,96500,20300,195920,30,6628921,64493882,4091
002155,20180105,1010,96600,96500,96600,96400,96500,20400,196871,20,6649321,64690753,4111
002155,20180105,1011,96600,96500,96600,96400,96600,58000,559917,38,6707321,65250670,4149
002155,20180105,1012,96600,96600,96700,96600,96600,72882,702918,41,6780203,65953588,4190
002155,20180105,1013,96600,96400,96800,96400,96800,118700,1148007,47,6898903,67101595,4237
002155,20180105,1014,96600,96800,96900,96700,96800,80300,777455,34,6979203,67879050,4271
002155,20180105,1015,96600,96900,96900,96700,96700,38300,370765,19,7017503,68249815,4290
002155,20180105,1016,96600,96700,96700,96500,96600,24100,232659,17,7041603,68482474,4307
002155,20180105,1017,96600,96500,96600,96500,96600,14000,135149,23,7055603,68617623,4330
002155,20180105,1018,96600,96600,96600,96500,96500,35600,343721,28,7091203,68961344,4358
002155,20180105,1019,96600,96500,96500,96400,96500,24600,237335,32,7115803,69198679,4390
002155,20180105,1020,96600,96800,96900,96800,96900,86600,838163,41,7202403,70036842,4431
002155,20180105,1021,96600,96900,97000,96600,96700,117800,1140866,78,7320203,71177708,4509
002155,20180105,1022,96600,96700,97000,96600,97000,58300,564821,42,7378503,71742529,4551
002155,20180105,1023,96600,96700,97200,96600,97100,73160,709664,76,7451663,72452193,4627
002155,20180105,1024,96600,97100,97200,97000,97100,31900,309730,36,7483563,72761923,4663
002155,20180105,1025,96600,97100,97600,97100,97200,225500,2195853,112,7709063,74957776,4775
002155,20180105,1026,96600,97200,97300,97200,97200,14600,141935,19,7723663,75099711,4794
002155,20180105,1027,96600,97200,97200,97100,97100,29500,286659,28,7753163,75386370,4822
002155,20180105,1028,96600,97000,97100,97000,97100,102300,992813,58,7855463,76379183,4880
002155,20180105,1029,96600,97100,97200,97100,97100,42900,416786,39,7898363,76795969,4919
002155,20180105,1030,96600,97100,97100,97000,97000,38640,375177,32,7937003,77171146,4951
002155,20180105,1031,96600,97000,97000,96900,96900,22200,215283,27,7959203,77386429,4978
002155,20180105,1032,96600,96800,96800,96700,96700,9900,95825,16,7969103,77482254,4994
002155,20180105,1033,96600,96700,96900,96700,96900,24500,237111,20,7993603,77719365,5014
002155,20180105,1034,96600,96800,97100,96800,97100,51500,499563,57,8045103,78218928,5071
002155,20180105,1035,96600,97000,97100,97000,97000,83600,811094,26,8128703,79030022,5097
002155,20180105,1036,96600,97000,97000,96900,97000,31600,306516,23,8160303,79336538,5120
002155,20180105,1037,96600,97000,97600,97000,97400,329360,3205393,187,8489663,82541931,5307
002155,20180105,1038,96600,97600,97700,97400,97500,138155,1348216,55,8627818,83890147,5362
002155,20180105,1039,96600,97500,97600,97300,97400,88100,858752,55,8715918,84748899,5417
002155,20180105,1040,96600,97400,97400,97200,97200,35500,345617,30,8751418,85094516,5447
002155,20180105,1041,96600,97200,97500,97200,97300,46500,452649,38,8797918,85547165,5485
002155,20180105,1042,96600,97400,97400,97300,97300,109800,1068584,34,8907718,86615749,5519
002155,20180105,1043,96600,97300,97300,97200,97200,26940,261959,32,8934658,86877708,5551
002155,20180105,1044,96600,97200,97200,97100,97200,32773,318518,17,8967431,87196226,5568
002155,20180105,1045,96600,97200,97200,97100,97100,19427,188765,21,8986858,87384991,5589
002155,20180105,1046,96600,97100,97300,97100,97200,51973,505345,38,9038831,87890336,5627
002155,20180105,1047,96600,97200,97300,97200,97300,26300,255678,21,9065131,88146014,5648
002155,20180105,1048,96600,97300,97300,97200,97200,9900,96267,18,9075031,88242281,5666
002155,20180105,1049,96600,97200,97200,97100,97100,50027,486207,25,9125058,88728488,5691
002155,20180105,1050,96600,97100,97100,97000,97000,45500,441721,25,9170558,89170209,5716
002155,20180105,1051,96600,97100,97100,97000,97000,7000,67993,15,9177558,89238202,5731
002155,20180105,1052,96600,97000,97100,97000,97100,24400,236835,20,9201958,89475037,5751
002155,20180105,1053,96600,97100,97200,97100,97200,47973,466129,29,9249931,89941166,5780
002155,20180105,1054,96600,97100,97300,97000,97000,54900,532908,36,9304831,90474074,5816
002155,20180105,1055,96600,97000,97000,97000,97000,8300,80516,12,9313131,90554590,5828
002155,20180105,1056,96600,97000,97100,97000,97000,9700,94143,18,9322831,90648733,5846
002155,20180105,1057,96600,97000,97000,96800,96800,26255,254464,27,9349086,90903197,5873
002155,20180105,1058,96600,96800,96900,96800,96800,37100,359199,28,9386186,91262396,5901
002155,20180105,1059,96600,96800,96900,96800,96800,11600,112307,19,9397786,91374703,5920
002155,20180105,1100,96600,96800,97000,96800,97000,19300,187062,19,9417086,91561765,5939
002155,20180105,1101,96600,97000,97000,96800,96900,45273,438390,16,9462359,92000155,5955
002155,20180105,1102,96600,96900,97000,96800,97000,13800,133711,18,9476159,92133866,5973
002155,20180105,1103,96600,96900,97000,96900,96900,9600,93074,16,9485759,92226940,5989
002155,20180105,1104,96600,96900,97000,96900,97000,14600,141566,20,9500359,92368506,6009
002155,20180105,1105,96600,97000,97000,96700,96800,83499,808015,39,9583858,93176521,6048
002155,20180105,1106,96600,96800,97000,96700,96800,10800,104540,20,9594658,93281061,6068
002155,20180105,1107,96600,96800,96800,96700,96700,12500,120985,12,9607158,93402046,6080
002155,20180105,1108,96600,96700,96700,96600,96600,56000,541199,40,9663158,93943245,6120
002155,20180105,1109,96600,96600,96600,96500,96500,47800,461280,49,9710958,94404525,6169
002155,20180105,1110,96600,96500,96600,96500,96500,9700,93639,15,9720658,94498164,6184
002155,20180105,1111,96600,96500,96600,96500,96500,48400,467115,37,9769058,94965279,6221
002155,20180105,1112,96600,96500,96600,96500,96600,14000,135135,15,9783058,95100414,6236
002155,20180105,1113,96600,96600,96600,96500,96500,4500,43433,11,9787558,95143847,6247
002155,20180105,1114,96600,96500,96600,96500,96600,19400,187289,14,9806958,95331136,6261
002155,20180105,1115,96600,96500,96600,96500,96600,22800,220081,28,9829758,95551217,6289
002155,20180105,1116,96600,96600,96600,96600,96600,119100,1150497,50,9948858,96701714,6339
002155,20180105,1117,96600,96600,96800,96600,96800,23400,226479,12,9972258,96928193,6351
002155,20180105,1118,96600,96800,97000,96800,97000,9200,89143,12,9981458,97017336,6363
002155,20180105,1119,96600,97000,97300,97000,97200,111900,1087132,43,10093358,98104468,6406
002155,20180105,1120,96600,97200,97200,97200,97200,64000,622041,20,10157358,98726509,6426
002155,20180105,1121,96600,97000,97000,96900,97000,21100,204564,13,10178458,98931073,6439
002155,20180105,1122,96600,97000,97000,96900,97000,32200,312525,24,10210658,99243598,6463
002155,20180105,1123,96600,97000,97000,96900,96900,90800,879934,16,10301458,100123532,6479
002155,20180105,1124,96600,96900,96900,96900,96900,14000,135660,16,10315458,100259192,6495
002155,20180105,1125,96600,96900,96900,96800,96800,2400,23233,5,10317858,100282425,6500
002155,20180105,1126,96600,96800,96800,96700,96700,24500,237041,23,10342358,100519466,6523
002155,20180105,1127,96600,96700,96700,96700,96700,1400,13538,3,10343758,100533004,6526
002155,20180105,1128,96600,96700,96800,96600,96800,9800,94774,10,10353558,100627778,6536
002155,20180105,1129,96600,96800,96900,96800,96800,14800,143322,13,10368358,100771100,6549
002155,20180105,1300,96600,96800,96800,96700,96700,41700,403763,37,10410058,101174863,6586
002155,20180105,1301,96600,96800,96800,96700,96700,6000,58046,7,10416058,101232909,6593
002155,20180105,1302,96600,96700,96800,96700,96700,9500,91945,11,10425558,101324854,6604
002155,20180105,1303,96600,96700,96800,96700,96800,18800,181831,11,10444358,101506685,6615
002155,20180105,1304,96600,96800,96800,96700,96700,14300,138286,6,10458658,101644971,6621
002155,20180105,1305,96600,96700,96800,96700,96700,14900,144111,14,10473558,101789082,6635
002155,20180105,1306,96600,96700,96800,96700,96800,4900,47417,6,10478458,101836499,6641
002155,20180105,1307,96600,96800,96800,96700,96800,21000,203273,9,10499458,102039772,6650
002155,20180105,1308,96600,96900,96900,96800,96900,5700,55228,5,10505158,102095000,6655
002155,20180105,1309,96600,96900,96900,96800,96800,13500,130712,9,10518658,102225712,6664
002155,20180105,1310,96600,96800,96800,96700,96700,13500,130585,5,10532158,102356297,6669
002155,20180105,1311,96600,96800,96800,96700,96700,4600,44483,5,10536758,102400780,6674
002155,20180105,1312,96600,96700,96800,96700,96700,37300,360748,20,10574058,102761528,6694
002155,20180105,1313,96600,96700,96700,96600,96700,32600,315156,19,10606658,103076684,6713
002155,20180105,1314,96600,96700,96700,96600,96700,5000,48346,9,10611658,103125030,6722
002155,20180105,1315,96600,96700,96700,96600,96700,9200,88953,8,10620858,103213983,6730
002155,20180105,1316,96600,96600,96700,96600,96600,33500,323630,31,10654358,103537613,6761
002155,20180105,1317,96600,96600,96700,96600,96700,35800,345927,33,10690158,103883540,6794
002155,20180105,1318,96600,96700,96700,96600,96600,31500,304293,15,10721658,104187833,6809
002155,20180105,1319,96600,96700,96700,96500,96500,32400,313088,23,10754058,104500921,6832
002155,20180105,1320,96600,96600,96600,96500,96600,18700,180605,12,10772758,104681526,6844
002155,20180105,1321,96600,96600,96700,96600,96700,43700,422301,27,10816458,105103827,6871
002155,20180105,1322,96600,96700,96700,96500,96600,15300,147783,9,10831758,105251610,6880
002155,20180105,1323,96600,96600,96600,96600,96600,42700,412478,11,10874458,105664088,6891
002155,20180105,1324,96600,96600,96700,96600,96700,35500,343225,15,10909958,106007313,6906
002155,20180105,1325,96600,96700,96700,96700,96700,10000,96700,17,10919958,106104013,6923
002155,20180105,1326,96600,96800,96800,96600,96800,13900,134478,9,10933858,106238491,6932
002155,20180105,1327,96600,96800,96800,96700,96700,5300,51252,5,10939158,106289743,6937
002155,20180105,1328,96600,96700,96800,96700,96800,25300,244775,15,10964458,106534518,6952
002155,20180105,1329,96600,96800,97000,96700,97000,33800,327287,31,10998258,106861805,6983
002155,20180105,1330,96600,97000,97200,96900,97200,81700,793008,52,11079958,107654813,7035
002155,20180105,1331,96600,97200,97200,97000,97000,45200,438999,32,11125158,108093812,7067
002155,20180105,1332,96600,97100,97100,96800,96800,35000,339380,25,11160158,108433192,7092
002155,20180105,1333,96600,96800,97000,96800,96900,8900,86227,13,11169058,108519419,7105
002155,20180105,1334,96600,97000,97000,96900,97000,7700,74662,12,11176758,108594081,7117
002155,20180105,1335,96600,97000,97000,96800,96900,14000,135630,22,11190758,108729711,7139
002155,20180105,1336,96600,96900,97000,96800,97000,60400,585533,46,11251158,109315244,7185
002155,20180105,1337,96600,97000,97400,97000,97400,182200,1770453,131,11433358,111085697,7316
002155,20180105,1338,96600,97400,97700,97400,97700,415900,4056167,303,11849258,115141864,7619
002155,20180105,1339,96600,97700,97899,97700,97800,407300,3982302,265,12256558,119124166,7884
002155,20180105,1340,96600,97800,97899,97400,97500,216200,2113795,155,12472758,121237961,8039
002155,20180105,1341,96600,97400,97500,97300,97400,45400,442293,48,12518158,121680254,8087
002155,20180105,1342,96600,97500,97600,97400,97600,175100,1707707,91,12693258,123387961,8178
002155,20180105,1343,96600,97500,98000,97500,97899,477600,4671244,289,13170858,128059205,8467
002155,20180105,1344,96600,98000,98200,97899,98200,1043172,10230279,686,14214030,138289484,9153
002155,20180105,1345,96600,98200,98500,98200,98300,938200,9229332,501,15152230,147518816,9654
002155,20180105,1346,96600,98300,98300,97899,97899,183100,1796849,157,15335330,149315665,9811
002155,20180105,1347,96600,98000,98200,97899,98100,240622,2359862,167,15575952,151675527,9978
002155,20180105,1348,96600,98100,98100,97899,97899,244678,2399377,164,15820630,154074904,10142
002155,20180105,1349,96600,97899,98000,97800,97899,133600,1307596,106,15954230,155382500,10248
002155,20180105,1350,96600,98000,98000,97600,97600,187200,1830807,93,16141430,157213307,10341
002155,20180105,1351,96600,97700,97800,97600,97800,66100,646111,52,16207530,157859418,10393
002155,20180105,1352,96600,97800,97800,97700,97700,84200,823065,62,16291730,158682483,10455
002155,20180105,1353,96600,97700,97899,97700,97899,53200,520261,32,16344930,159202744,10487
002155,20180105,1354,96600,97899,98000,97700,97899,129900,1271336,60,16474830,160474080,10547
002155,20180105,1355,96600,97800,98100,97700,98000,166700,1632995,110,16641530,162107075,10657
002155,20180105,1356,96600,98000,98100,97899,97899,109400,1072364,84,16750930,163179439,10741
002155,20180105,1357,96600,97899,97899,97700,97800,78500,767931,45,16829430,163947370,10786
002155,20180105,1358,96600,97800,97800,97700,97800,173600,1696894,52,17003030,165644264,10838
002155,20180105,1359,96600,97700,97800,97600,97700,103500,1010859,39,17106530,166655123,10877
002155,20180105,1400,96600,97700,97700,97600,97700,42000,410253,42,17148530,167065376,10919
002155,20180105,1401,96600,97600,97700,97600,97600,68100,664961,34,17216630,167730337,10953
002155,20180105,1402,96600,97600,97800,97600,97600,419988,4112395,81,17636618,171842732,11034
002155,20180105,1403,96600,97600,98000,97600,97899,14200,138961,16,17650818,171981693,11050
002155,20180105,1404,96600,97899,98000,97800,98000,137900,1351028,103,17788718,173332721,11153
002155,20180105,1405,96600,98000,98000,97899,97899,118800,1163945,64,17907518,174496666,11217
002155,20180105,1406,96600,97899,98000,97800,97899,60600,593354,33,17968118,175090020,11250
002155,20180105,1407,96600,98000,98000,97899,98000,92500,906382,79,18060618,175996402,11329
002155,20180105,1408,96600,98000,98100,97899,97899,72900,714767,69,18133518,176711169,11398
002155,20180105,1409,96600,97899,97899,97800,97800,8800,86084,18,18142318,176797253,11416
002155,20180105,1410,96600,97800,97800,97600,97700,150200,1468158,67,18292518,178265411,11483
002155,20180105,1411,96600,97700,97899,97500,97600,94100,919693,45,18386618,179185104,11528
002155,20180105,1412,96600,97600,97899,97600,97899,59400,581234,33,18446018,179766338,11561
002155,20180105,1413,96600,97899,97899,97700,97899,119500,1169688,38,18565518,180936026,11599
002155,20180105,1414,96600,97899,97899,97800,97800,59100,578397,34,18624618,181514423,11633
002155,20180105,1415,96600,97899,97899,97800,97800,63300,619657,48,18687918,182134080,11681
002155,20180105,1416,96600,97800,97899,97800,97899,37500,366761,25,18725418,182500841,11706
002155,20180105,1417,96600,97899,97899,97800,97899,51200,501026,31,18776618,183001867,11737
002155,20180105,1418,96600,97800,97899,97700,97899,65600,641968,33,18842218,183643835,11770
002155,20180105,1419,96600,97800,97899,97700,97899,31600,309242,41,18873818,183953077,11811
002155,20180105,1420,96600,97899,97899,97800,97800,74400,727717,27,18948218,184680794,11838
002155,20180105,1421,96600,97800,97800,97700,97700,35900,351088,26,18984118,185031882,11864
002155,20180105,1422,96600,97800,97800,97600,97600,66700,651814,47,19050818,185683696,11911
002155,20180105,1423,96600,97700,97700,97600,97700,14000,136733,16,19064818,185820429,11927
002155,20180105,1424,96600,97700,97800,97700,97700,37500,366402,24,19102318,186186831,11951
002155,20180105,1425,96600,97800,97800,97600,97600,44100,430855,39,19146418,186617686,11990
002155,20180105,1426,96600,97600,97800,97600,97600,34500,336914,38,19180918,186954600,12028
002155,20180105,1427,96600,97700,97700,97600,97700,16900,165013,16,19197818,187119613,12044
002155,20180105,1428,96600,97700,97700,97600,97600,59700,582753,42,19257518,187702366,12086
002155,20180105,1429,96600,97600,97600,97600,97600,27100,264496,16,19284618,187966862,12102
002155,20180105,1430,96600,97700,97700,97600,97700,23500,229516,20,19308118,188196378,12122
002155,20180105,1431,96600,97700,97899,97600,97899,163800,1601335,80,19471918,189797713,12202
002155,20180105,1432,96600,97899,97899,97800,97800,29600,289590,30,19501518,190087303,12232
002155,20180105,1433,96600,97800,97899,97700,97800,30400,297320,26,19531918,190384623,12258
002155,20180105,1434,96600,97800,97800,97700,97700,79900,780639,34,19611818,191165262,12292
002155,20180105,1435,96600,97800,97800,97600,97600,31300,305596,20,19643118,191470858,12312
002155,20180105,1436,96600,97600,97600,97500,97500,139400,1359819,86,19782518,192830677,12398
002155,20180105,1437,96600,97600,97600,97500,97500,69000,673027,44,19851518,193503704,12442
002155,20180105,1438,96600,97600,97600,97500,97600,79000,770509,38,19930518,194274213,12480
002155,20180105,1439,96600,97500,97600,97400,97400,86612,844192,56,20017130,195118405,12536
002155,20180105,1440,96600,97500,97500,97300,97400,63200,615580,41,20080330,195733985,12577
002155,20180105,1441,96600,97400,97500,97300,97400,78900,768448,28,20159230,196502433,12605
002155,20180105,1442,96600,97300,97400,97200,97200,58600,570237,62,20217830,197072670,12667
002155,20180105,1443,96600,97200,97200,97100,97200,94700,920304,57,20312530,197992974,12724
002155,20180105,1444,96600,97200,97300,97200,97300,18100,176022,21,20330630,198168996,12745
002155,20180105,1445,96600,97200,97200,97100,97200,78900,766805,43,20409530,198935801,12788
002155,20180105,1446,96600,97200,97200,97100,97100,56900,552566,48,20466430,199488367,12836
002155,20180105,1447,96600,97100,97200,97000,97100,97000,941886,69,20563430,200430253,12905
002155,20180105,1448,96600,97200,97200,97000,97100,45900,445791,38,20609330,200876044,12943
002155,20180105,1449,96600,97100,97200,97100,97200,54000,524582,47,20663330,201400626,12990
002155,20180105,1450,96600,97200,97200,97100,97100,74000,718782,58,20737330,202119408,13048
002155,20180105,1451,96600,97100,97200,97100,97100,48400,470404,47,20785730,202589812,13095
002155,20180105,1452,96600,97200,97200,97100,97100,128788,1250898,71,20914518,203840710,13166
002155,20180105,1453,96600,97200,97200,97000,97100,110212,1070221,70,21024730,204910931,13236
002155,20180105,1454,96600,97100,97100,97000,97000,171000,1660265,55,21195730,206571196,13291
002155,20180105,1455,96600,97000,97100,97000,97000,130000,1261941,106,21325730,207833137,13397
002155,20180105,1456,96600,97000,97100,97000,97000,169300,1642837,159,21495030,209475974,13556
002155,20180105,1457,96600,97100,97100,97100,97100,11100,107676,15,21506130,209583650,13571
002155,20180105,1458,96600,97100,97100,97100,97100,0,0,0,21506130,209583650,13571
002155,20180105,1459,96600,97100,97100,97100,97100,187900,1824509,147,21694030,211408159,13718
