code,up_limit,down_limit
000001,10.87,8.89
000002,25.17,20.59
000004,17.62,14.42
000005,3.26,2.66
000006,5.58,4.56
000007,13.61,11.13
000008,5.05,4.13
000009,4.97,4.07
000010,5.34,4.37
000011,12.4,10.14
000012,5.26,4.3
000014,10.93,8.95
000016,4.31,3.53
000017,4.21,3.45
000018,3.08,2.52
000019,9.9,8.1
000020,12.97,10.61
000021,6.61,5.41
000023,12.95,10.59
000025,28.75,23.53
000026,8.23,6.73
000027,5.72,4.68
000028,49.38,40.4
000029,12.29,10.05
000030,4.53,3.71
000031,5.95,4.87
000032,8.2,6.71
000034,16.09,13.17
000035,5.14,4.2
000036,5.48,4.48
000037,5.92,4.84
000038,13.96,11.42
000039,11.8,9.66
000040,12.1,9.9
000042,19.28,15.78
000043,7.37,6.03
000045,6.9,5.64
000046,5.86,4.8
000048,22.97,20.79
000049,27.81,22.75
000050,12.35,10.11
000055,5.21,4.27
000056,13.09,10.71
000058,5.16,4.22
000059,7.3,5.98
000060,4.84,3.96
000061,5.52,4.52
000062,20.72,16.96
000063,18.99,15.53
000065,8.93,7.31
000066,7.08,5.8
000068,3.15,2.57
000069,6.53,5.35
000070,7.87,6.44
000078,4.25,3.47
000088,5.9,4.82
000089,8.42,6.89
000090,6.28,5.14
000096,11.21,9.17
000099,6.71,5.49
000100,2.98,2.44
000150,17.52,14.34
000151,12.46,10.2
000153,6.67,5.45
000155,5.08,4.16
000156,9.34,7.64
000157,4.08,3.34
000158,6.12,5.0
000159,4.31,3.53
000166,4.86,3.98
000301,6.73,5.51
000333,44.33,36.27
000338,8.58,7.02
000400,9.34,7.64
000401,11.01,9.01
000402,7.41,6.07
000403,28.0,25.34
000404,4.59,3.75
000407,4.96,4.06
000408,12.88,10.54
000409,4.45,4.03
000410,7.81,6.39
000411,14.66,12.0
000413,5.82,4.76
000415,4.06,3.32
000416,4.4,3.6
000417,5.46,4.46
000418,51.15,41.85
000419,5.28,4.32
000420,2.33,1.91
000421,4.96,4.06
000422,2.92,2.64
000423,48.83,39.95
000425,4.31,3.53
000426,6.77,5.54
000428,2.94,2.4
000429,8.47,6.93
000430,6.74,5.52
000488,6.84,5.6
000498,4.44,3.64
000501,10.76,8.8
000502,7.3,5.98
000503,22.94,18.77
000504,11.9,9.74
000505,5.75,4.71
000506,3.58,2.93
000507,8.62,7.06
000509,3.12,2.56
000510,5.23,4.28
000513,39.36,32.2
000514,4.37,3.57
000516,6.03,4.93
000517,2.9,2.38
000518,4.15,3.39
000519,8.51,6.97
000520,3.53,2.89
000521,3.64,2.98
000523,4.94,4.04
000524,8.35,6.83
000525,15.54,12.72
000526,31.0,25.36
000528,11.52,9.42
000529,5.48,4.48
000530,3.84,3.14
000531,5.3,4.34
000532,9.49,7.77
000533,3.71,3.03
000534,12.56,10.28
000536,2.74,2.24
000537,8.64,7.07
000538,79.86,65.34
000539,4.75,3.89
000540,5.36,4.38
000541,6.38,5.22
000543,4.97,4.07
000544,7.39,6.05
000545,4.14,3.38
000546,11.55,9.45
000547,9.37,7.67
000548,4.74,3.88
000550,11.91,9.75
000551,6.08,4.98
000552,3.12,2.56
000553,13.01,10.65
000554,6.4,5.24
000555,12.68,10.38
000557,4.29,3.51
000558,3.52,2.88
000559,6.29,5.15
000560,6.08,4.98
000561,6.9,5.64
000563,3.04,2.48
000564,3.52,2.88
000565,5.26,4.3
000566,6.84,5.6
000567,13.16,10.76
000568,44.91,36.75
000570,4.48,3.66
000571,3.52,2.88
000572,2.95,2.41
000573,3.49,2.85
000576,6.6,5.4
000581,20.44,16.72
000582,9.02,7.38
000584,10.44,8.54
000585,2.12,1.92
000586,8.62,7.06
000587,3.22,2.64
000589,3.69,3.02
000590,10.16,8.32
000591,3.58,2.93
000592,2.97,2.43
000593,7.65,6.26
000595,4.19,3.43
000596,79.19,64.79
000597,13.42,10.98
000598,4.68,3.83
000599,4.76,3.9
000600,5.54,4.54
000601,4.69,3.83
000603,8.11,6.63
000605,9.26,7.58
000606,6.09,4.99
000607,4.52,3.7
000608,4.68,3.83
000609,5.92,4.84
000610,7.34,6.0
000611,6.35,5.19
000612,4.98,4.08
000613,8.13,6.65
000615,6.56,5.36
000616,2.82,2.3
000617,12.1,9.9
000619,6.86,5.62
000620,5.84,4.78
000622,3.51,2.87
000623,17.48,14.3
000625,7.27,5.95
000626,7.46,6.1
000627,6.78,5.54
000628,10.08,8.24
000629,3.11,2.55
000630,2.29,1.87
000631,3.61,2.95
000632,4.63,3.79
000633,5.36,4.38
000635,12.56,10.28
000636,16.4,13.42
000637,4.41,3.61
000638,5.49,4.49
000639,8.66,7.08
000650,7.71,6.31
000651,39.35,32.19
000652,3.26,2.66
000655,3.53,3.19
000656,5.78,4.73
000657,6.72,5.5
000659,3.39,2.77
000661,242.55,198.45
000662,6.13,5.01
000663,7.79,6.37
000665,8.43,6.89
000666,19.89,16.27
000667,2.43,1.99
000668,9.91,8.11
000669,6.7,5.48
000670,4.21,3.45
000671,6.55,5.36
000672,9.16,7.5
000673,7.34,6.0
000676,13.0,10.64
000677,3.56,2.92
000678,5.49,4.49
000679,4.47,3.65
000680,3.88,3.18
000681,30.43,24.89
000682,3.78,3.1
000683,3.06,2.5
