code,up_limit,down_limit
000001,12.8,10.48
000002,35.89,29.37
000004,25.08,20.52
000005,4.37,3.57
000006,8.73,7.15
000007,15.79,12.92
000008,8.02,6.56
000009,7.01,5.73
000010,5.34,4.37
000011,17.71,14.49
000012,8.9,7.28
000014,11.88,9.72
000016,7.38,6.04
000017,6.5,5.32
000018,6.3,5.16
000019,13.37,10.94
000020,18.27,14.95
000021,9.69,7.93
000023,21.25,17.39
000025,45.32,37.08
000026,11.07,9.05
000027,6.49,5.31
000028,63.39,51.87
000029,12.29,10.05
000030,8.32,6.8
000031,8.8,7.2
000032,10.16,8.32
000034,23.76,19.44
000035,7.39,6.05
000036,9.79,8.01
000037,8.04,6.58
000038,20.35,16.65
000039,20.06,16.42
000040,13.48,11.03
000042,16.47,13.47
000043,10.0,8.18
000045,9.65,7.89
000046,8.71,7.13
000048,27.01,22.1
000049,39.23,32.09
000050,18.76,15.35
000055,8.92,7.3
000056,14.6,11.94
000058,7.23,5.91
000059,10.42,8.52
000060,10.89,8.91
000061,7.58,6.2
000062,22.61,18.5
000063,35.21,28.81
000065,17.36,14.2
000066,7.74,6.34
000068,5.05,4.13
000069,9.48,7.76
000070,10.0,8.18
000078,6.6,5.4
000088,8.53,6.98
000089,9.38,7.68
000090,10.87,8.89
000096,14.73,12.05
000099,9.14,7.48
000100,4.19,3.43
000150,29.62,24.24
000151,17.82,14.58
000153,8.47,6.93
000155,8.25,6.75
000156,12.54,10.26
000157,4.7,3.84
000158,8.58,7.02
000159,5.05,4.13
000166,5.49,4.49
000301,7.18,5.88
000333,65.66,53.72
000338,9.22,7.54
000400,13.06,10.68
000401,15.74,12.88
000402,11.22,9.18
000403,33.55,30.35
000404,6.46,5.28
000407,7.26,5.94
000408,18.04,14.76
000409,6.11,5.0
000410,12.38,10.13
000411,23.62,19.32
000413,9.06,7.42
000415,6.42,5.26
000416,6.44,5.27
000417,8.6,7.04
000418,78.77,64.45
000419,6.12,5.0
000420,3.25,2.66
000421,6.14,5.02
000422,3.65,2.99
000423,67.52,55.24
000425,4.57,3.74
000426,11.33,9.27
000428,4.15,3.39
000429,8.8,7.2
000430,8.79,7.19
000488,19.62,16.06
000498,7.08,5.8
000501,17.51,14.33
000502,9.99,8.17
000503,43.75,35.79
000504,26.81,21.93
000505,9.26,7.58
000506,4.93,4.03
000507,10.49,8.59
000509,5.46,4.46
000510,7.77,6.35
000513,80.92,66.2
000514,7.19,5.89
000516,5.38,4.4
000517,5.04,4.12
000518,6.92,5.66
000519,9.66,7.9
000520,3.86,3.16
000521,4.82,3.94
000523,8.4,6.88
000524,11.68,9.56
000525,25.53,20.89
000526,30.38,27.48
000528,10.63,8.69
000529,7.05,5.77
000530,6.47,5.29
000531,8.01,6.55
000532,14.64,11.98
000533,10.59,8.67
000534,14.36,11.75
000536,4.72,3.86
000537,13.4,10.96
000538,110.45,90.37
000539,5.18,4.24
000540,8.09,6.62
000541,9.59,7.85
000543,5.53,4.53
000544,15.28,12.5
000545,5.05,4.13
000546,17.6,14.4
000547,11.91,9.75
000548,6.99,5.72
000550,21.07,17.24
000551,7.98,6.53
000552,3.94,3.22
000553,15.68,12.83
000554,7.99,6.53
000555,12.57,10.29
000557,4.98,4.08
000558,5.06,4.14
000559,9.83,8.05
000560,9.27,7.59
000561,8.18,6.7
000563,4.52,3.7
000564,5.26,4.3
000565,7.06,5.78
000566,14.18,11.6
000567,28.8,23.56
000568,66.86,54.7
000570,5.7,4.66
000571,5.46,4.46
000572,4.74,3.88
000573,5.48,4.48
000576,23.12,18.92
000581,25.84,21.14
000582,9.88,8.08
000584,15.93,13.03
000585,3.97,3.25
000586,17.38,14.22
000587,7.7,6.3
000589,4.74,3.88
000590,13.64,11.16
000591,5.52,4.52
000592,5.09,4.17
000593,7.54,6.17
000595,4.7,4.26
000596,69.29,56.69
000597,11.07,9.05
000598,5.48,4.48
000599,6.78,5.54
000600,7.82,6.4
000601,7.77,6.35
000603,13.68,11.2
000605,18.87,15.44
000606,7.91,6.47
000607,6.13,5.01
000608,7.79,6.37
000609,10.3,8.42
000610,10.74,8.78
000611,8.14,6.66
000612,8.46,6.92
000613,11.12,9.1
000615,10.14,8.3
000616,3.76,3.08
000617,15.31,12.53
000619,7.93,6.49
000620,6.93,5.67
000622,4.87,3.99
000623,22.65,18.53
000625,13.5,11.04
000626,14.1,11.54
000627,9.05,7.41
000628,9.92,8.12
000630,3.0,2.46
000631,4.64,3.8
000632,6.45,5.27
000633,9.64,7.88
000635,15.29,12.51
000636,13.72,11.22
000637,6.14,5.02
000638,10.55,8.63
000639,17.88,14.63
000650,5.51,4.51
000651,58.76,48.08
000652,5.05,4.13
000655,5.94,4.86
000656,5.74,4.7
000657,12.58,10.3
000659,3.8,3.44
000661,191.94,157.04
000662,14.3,11.7
000663,15.35,12.56
000665,12.07,9.87
000666,20.12,16.46
000667,3.33,2.73
000668,14.34,11.74
000669,13.05,10.67
000670,5.89,4.82
000671,9.26,7.58
000672,15.09,12.35
000673,17.7,14.48
000676,13.48,11.03
000677,3.7,3.02
000678,7.11,5.81
000679,7.14,5.84
000680,4.92,4.02
000681,28.26,23.12
000682,4.85,3.97
000683,3.11,2.55
000685,10.69,8.75
000686,8.78,7.18
000687,11.31,9.25
000688,10.7,8.76
000690,9.15,7.49
000691,6.57,5.37
000692,4.62,3.78
000693,13.13,11.88
000695,10.19,8.33
000697,20.66,16.9
000698,6.09,4.99
000700,5.62,4.6
000701,9.57,7.83
000702,7.16,5.86
000703,28.61,23.41
000705,8.13,6.65
000707,4.72,3.86
000708,12.4,10.14
000709,4.16,3.4
000710,50.96,41.7
000711,13.42,10.98
000712,16.52,13.52
000713,7.35,6.01
000715,9.49,7.77
000716,5.94,4.86
000717,8.01,6.55
000718,4.63,3.79
000719,9.58,7.84
000720,5.05,4.13
000721,5.52,4.52
000722,10.01,8.19
000723,6.2,5.08
000725,6.37,5.21
000726,11.61,9.5
000727,2.73,2.23
000728,10.23,8.37
000729,8.42,6.89
000731,8.55,6.99
000732,32.04,26.22
000733,14.07,11.51
000735,10.11,8.27
000736,20.13,16.47
000737,4.27,3.87
000738,17.81,14.57
000739,6.38,5.22
000750,4.99,4.09
000751,5.23,4.28
000752,15.52,12.7
000753,3.82,3.12
000755,6.94,6.28
000756,14.15,11.57
000757,7.73,6.33
000758,6.75,5.53
000759,9.08,7.43
000760,5.72,4.68
000761,5.54,4.54
000762,15.61,12.77
000766,14.96,12.24
000767,3.17,2.59
000768,16.41,13.43
000776,18.0,14.72
000777,15.29,12.51
000778,5.7,4.66
000779,13.86,11.34
000780,5.28,4.78
000782,7.18,5.88
000783,8.04,6.58
000785,10.44,8.54
000786,27.89,22.82
000788,8.72,7.14
000789,13.75,11.25
000790,9.67,7.91
000791,8.4,6.88
000792,15.18,12.42
000793,9.24,7.56
000795,7.11,5.81
000796,14.19,11.61
000797,10.73,8.78
000798,9.26,7.58
000799,27.14,22.2
000800,12.17,9.95
000801,6.67,5.45
000802,12.89,10.55
000803,24.03,21.75
000806,8.18,6.7
000807,9.2,7.52
000809,3.58,3.24
000810,9.79,8.01
000811,8.13,6.65
000812,7.89,6.45
000813,9.09,7.43
000815,13.75,11.25
000816,4.29,3.51
000818,13.92,11.39
000819,11.24,9.2
000820,14.77,12.09
000821,13.77,11.27
000822,9.05,7.41
000823,11.14,9.12
000825,7.19,5.89
000826,32.04,26.22
000828,12.05,9.86
000829,10.92,8.94
000830,21.75,17.79
000831,11.9,9.74
000833,7.08,5.8
000835,8.43,6.89
000836,5.71,4.67
000837,6.25,5.11
000838,5.76,4.72
000839,8.65,7.07
000848,10.49,8.59
000850,4.8,3.92
000851,9.28,7.6
000852,9.19,7.52
000856,22.35,18.29
000858,84.56,69.18
000859,4.18,3.42
000860,21.78,17.82
000861,3.21,2.63
000862,4.48,3.66
000863,5.4,4.42
000868,8.32,6.8
000869,40.11,32.81
000875,3.65,2.99
000876,8.27,6.77
000877,12.42,10.16
000878,13.41,10.97
000880,10.2,8.34
000881,13.56,11.1
000882,3.84,3.14
000883,4.97,4.07
000885,17.77,14.54
000886,7.08,5.8
000887,19.31,15.8
000888,10.8,8.84
000889,14.78,12.1
000890,8.01,6.55
000892,8.48,6.94
000893,6.25,5.11
000895,30.8,25.2
000897,3.61,2.95
000898,7.25,5.93
000899,5.68,4.64
000900,6.88,5.63
000901,22.32,18.26
000902,11.02,9.02
000903,3.59,2.93
000905,11.31,9.25
000906,8.89,7.27
000908,6.16,5.04
000909,12.06,9.86
000910,24.18,19.78
000911,8.76,7.16
000912,7.13,6.45
000913,19.13,15.65
000915,27.19,22.25
000917,9.44,7.72
000918,7.8,6.38
000919,9.02,7.38
000920,9.32,7.62
000921,14.47,11.84
000922,7.68,6.94
000923,24.97,20.43
000925,13.11,10.73
000926,11.65,9.53
000927,4.9,4.01
000928,6.74,5.52
000929,9.58,7.84
000930,14.67,12.01
000931,7.37,6.03
000932,9.56,7.82
000933,9.02,7.38
000935,20.68,16.92
000936,9.2,7.52
000937,6.06,4.96
000938,73.56,60.18
000939,5.49,4.49
000948,11.87,9.71
000949,4.44,3.64
000951,17.19,14.07
000952,15.57,12.74
000953,9.2,8.32
000955,7.12,5.82
000957,12.27,10.04
000958,5.18,4.24
000959,6.04,4.94
000960,15.9,13.01
000961,7.94,6.5
000962,7.91,6.47
000963,68.21,55.81
000965,6.12,5.0
000966,3.81,3.11
000967,8.88,7.26
000968,14.82,12.12
000969,8.6,7.04
000970,14.47,11.84
000971,13.71,11.21
000972,4.21,3.81
000973,5.89,4.82
000975,15.62,12.78
000976,9.3,7.61
000977,22.28,18.23
000978,8.39,6.87
000979,1.76,1.44
000980,11.96,9.78
000981,9.08,7.43
000982,3.42,3.1
000983,9.99,8.17
000985,18.45,15.09
000987,12.71,10.4
000988,17.36,14.2
000989,21.68,17.74
000990,17.88,14.63
000993,8.34,6.82
000995,9.43,7.71
000996,18.32,14.99
000997,20.39,16.69
000998,26.6,21.76
000999,27.96,22.88
001696,6.37,5.21
001872,26.55,21.73
001896,5.72,4.68
001965,10.86,8.88
001979,24.71,20.21
002001,40.32,32.99
002002,7.35,6.01
002003,13.02,10.66
002004,7.72,6.32
002005,4.8,3.92
002006,7.17,5.87
002007,30.16,24.68
002008,62.59,51.21
002009,17.89,14.63
002010,18.04,14.76
002011,7.82,6.4
002012,8.98,7.34
002013,11.83,9.68
002014,13.42,10.98
002015,6.79,5.55
002016,15.21,12.45
002017,8.45,6.91
002018,5.87,4.81
002019,23.55,19.27
002020,12.2,9.98
002021,4.49,3.67
002022,14.63,11.97
002023,10.05,8.23
002024,14.63,11.97
002025,25.0,20.46
002026,8.87,7.25
002027,15.64,12.8
002028,18.01,14.73
002029,10.51,8.6
002030,16.12,13.19
002031,3.1,2.54
002032,46.53,38.07
002033,9.5,7.78
002034,51.14,41.84
002035,30.44,24.9
002036,18.39,15.05
002037,13.01,10.65
002038,37.31,30.53
002039,16.92,13.84
002040,13.38,10.94
002041,12.18,9.96
002042,13.56,11.1
002043,12.83,10.49
002044,27.27,22.31
002045,14.21,11.63
002046,9.3,7.61
002047,8.11,6.63
002048,22.02,18.02
002049,52.17,42.69
002050,21.93,17.95
002051,17.92,14.66
002052,5.54,4.54
002053,12.16,9.95
002054,8.5,6.96
002055,20.68,16.92
002056,10.88,8.9
002057,13.2,10.8
002058,19.39,15.87
002059,8.24,6.74
002060,3.85,3.15
002061,16.28,13.32
002062,5.08,4.16
002063,12.11,9.91
002064,5.53,4.53
002065,9.17,7.51
002066,11.75,9.61
002067,6.55,5.36
002068,10.56,8.64
002069,5.15,4.21
002070,4.34,3.92
002071,9.53,7.79
002072,31.79,26.01
002073,9.33,7.63
002074,24.95,20.41
002075,17.73,14.51
002076,6.46,5.28
002077,12.33,10.09
002078,12.38,10.13
002079,8.18,6.7
002080,25.31,20.71
002081,14.2,11.62
002082,15.37,12.57
002083,6.67,5.45
002084,6.99,5.72
002085,13.65,11.17
002086,11.98,9.8
002087,6.08,4.98
002088,17.35,14.19
002089,7.01,5.73
002090,23.27,19.04
002091,9.58,7.84
002092,13.75,11.25
002093,9.85,8.06
002094,23.36,19.12
002095,52.94,43.32
002096,8.27,6.77
002097,8.06,6.6
002098,17.96,14.7
002099,6.14,5.02
002100,8.64,7.07
002101,20.56,16.82
002102,5.48,4.48
002103,10.4,8.51
002104,8.84,7.24
002105,6.72,5.5
002106,9.1,7.44
002107,12.11,9.91
002108,11.04,9.04
002109,7.67,6.27
002110,23.28,19.04
002111,13.92,11.39
002112,12.82,10.49
002113,10.81,8.85
002114,17.6,14.4
002115,9.44,7.72
002116,10.52,8.6
002117,18.43,15.08
002118,8.86,7.25
002119,19.87,16.25
002120,50.82,41.58
002121,9.45,7.73
002122,9.34,7.64
002123,12.52,10.24
002124,10.2,8.34
002125,11.0,9.0
002126,10.11,8.27
002127,17.47,14.29
002128,11.1,9.08
002129,11.1,9.08
002130,6.22,5.09
002131,2.96,2.42
002132,4.33,3.55
002133,4.83,3.95
002134,8.27,7.49
002135,7.38,6.04
002136,17.14,14.02
002137,13.07,10.69
002138,18.52,15.16
002139,11.69,9.57
002140,9.6,7.86
002141,6.97,5.71
002142,21.64,17.7
002143,13.3,10.88
002144,14.32,11.72
002145,6.01,4.91
002146,11.72,9.59
002147,16.24,13.28
002148,9.04,7.4
002149,10.04,8.22
002150,9.36,7.66
002151,30.98,25.34
002152,8.23,6.73
002153,30.43,24.89
002154,3.42,2.8
002155,9.44,7.72
002156,13.49,11.03
002157,5.25,4.29
002158,13.12,10.74
002159,20.94,17.14
002160,7.25,5.93
002161,7.43,6.08
002162,5.13,4.19
002163,8.4,6.88
002164,8.65,7.07
002165,5.83,4.77
002166,11.44,9.36
002167,11.1,9.08
002168,15.14,12.38
002169,5.38,4.4
002170,6.36,5.2
002171,7.81,6.39
002172,6.02,4.92
002173,13.28,10.86
002174,25.08,20.52
002175,8.99,7.35
002176,13.51,11.05
002177,5.75,4.71
002178,8.58,7.02
002179,41.8,34.2
002180,30.02,24.56
002181,4.97,4.07
002182,8.54,6.98
002183,7.83,6.41
002184,20.34,16.64
002185,8.37,6.85
002186,17.73,14.51
002187,11.03,9.03
002188,7.81,7.07
002189,21.14,17.3
002190,24.42,19.98
002191,9.57,7.83
002192,31.93,26.13
002193,18.56,15.18
002194,11.19,9.15
002195,6.52,5.34
002196,10.34,8.46
002197,11.85,9.69
002198,11.46,9.38
002199,15.85,12.97
002200,10.67,8.73
002201,11.08,9.06
002202,20.77,16.99
002203,10.21,8.35
002204,4.41,3.61
002205,18.05,14.77
002206,5.75,4.71
002207,8.46,7.66
002208,18.12,14.82
002209,10.23,8.37
002210,13.76,11.26
002211,6.68,5.46
002212,17.19,14.07
002213,13.62,11.14
002214,7.43,6.08
002215,7.81,6.39
002216,8.72,7.14
002217,11.24,9.2
002218,4.61,3.77
002219,12.88,10.54
002220,7.7,6.3
002221,13.24,10.84
002222,18.98,15.53
002223,23.63,19.33
002224,8.69,7.11
002225,5.06,4.14
002226,8.42,6.89
002227,19.32,15.8
002228,4.63,3.79
002229,13.39,10.95
002230,67.65,55.35
002231,9.66,7.9
002232,11.46,9.38
002233,12.71,10.4
002234,12.76,10.44
002235,12.87,10.53
002236,29.9,24.46
002237,10.9,8.92
002238,9.75,7.97
002239,4.19,3.43
002240,18.13,14.83
002241,16.59,13.57
002242,19.35,15.83
002243,8.02,6.56
002244,8.34,6.82
002245,10.42,8.52
002246,13.07,10.69
002247,13.64,11.16
002248,9.7,8.78
002249,7.82,6.4
002250,11.83,9.68
002251,17.15,14.03
002252,21.49,17.59
002253,19.33,15.81
002254,13.28,10.86
002255,7.03,5.75
002256,5.05,4.13
002258,23.1,18.9
002259,6.49,5.31
002260,13.16,10.76
002261,7.69,6.29
002262,15.28,12.5
002263,3.26,2.66
002264,9.85,8.06
002265,13.81,11.3
002266,4.58,3.74
002267,8.04,6.58
002268,30.8,25.2
002269,3.22,2.64
002270,10.31,8.43
002271,48.6,39.76
002272,5.5,4.5
002273,23.99,19.63
002274,8.09,6.62
002275,17.05,13.95
002276,9.22,7.54
002277,5.54,4.54
002278,12.51,10.23
002279,13.44,11.0
002280,8.27,6.77
002281,30.25,24.75
002282,13.87,11.35
002283,5.81,4.75
002284,9.31,7.61
002285,11.24,9.2
002286,11.84,9.68
002287,35.37,28.94
002288,5.82,4.76
002289,10.19,8.33
002290,12.91,10.57
002291,7.16,5.86
002292,13.72,11.22
002293,17.28,14.14
002294,43.58,35.66
002295,10.34,8.46
002296,7.99,6.53
002297,8.77,7.17
002298,9.24,7.56
002299,16.01,13.1
002300,8.56,7.0
002301,17.38,14.22
002302,17.95,14.69
002303,7.62,6.24
002304,124.34,101.74
002305,4.32,3.54
002306,3.98,3.6
002307,12.21,9.99
002308,11.2,9.16
002309,15.73,12.87
002310,21.4,17.51
002311,25.38,20.76
002312,7.13,6.45
002313,32.45,26.55
002314,6.77,5.54
002315,23.09,18.89
002316,11.33,9.27
002317,12.42,10.16
002318,7.46,6.1
002319,17.24,14.1
002320,30.89,25.27
002321,9.31,7.61
002322,18.41,15.07
002323,6.68,5.46
002324,26.41,21.61
002325,5.17,4.23
002326,10.31,8.43
002327,12.67,10.37
002328,7.29,5.97
002329,6.92,5.66
002330,8.23,6.73
002331,10.48,8.58
002332,9.43,7.71
002333,16.96,13.88
002334,9.52,7.79
002335,31.01,25.37
002336,15.55,12.73
002337,5.62,4.6
002338,13.33,10.91
002339,9.68,7.92
002340,9.0,7.36
002341,27.63,22.61
002342,6.48,5.3
002343,42.12,34.46
002344,7.03,5.75
002345,11.83,9.68
002346,18.61,15.23
002347,5.74,4.7
002348,5.12,4.19
002349,9.17,7.51
002350,9.96,8.15
002351,8.95,7.33
002352,55.65,45.53
002353,15.95,13.05
002354,20.66,16.9
002355,11.39,9.32
002356,31.68,25.92
002357,11.14,9.12
002358,19.0,15.54
002359,29.01,23.73
002360,7.08,5.8
002361,5.36,4.38
002362,26.22,21.46
002363,8.28,6.78
002364,10.36,8.48
002365,32.37,26.49
002366,29.1,23.81
002367,12.13,9.93
002368,25.4,20.78
002369,10.04,8.22
002370,18.77,15.35
002371,39.69,32.47
002372,23.42,19.16
002373,17.12,14.0
002374,5.04,4.12
002375,7.51,6.15
002376,16.27,13.31
002377,8.64,7.07
002378,9.53,7.79
002379,5.62,4.6
002380,19.05,15.59
002381,8.43,6.89
002382,20.31,16.61
002383,21.42,17.52
002384,28.59,23.39
002385,6.73,5.51
002386,8.17,6.69
002387,18.22,14.9
002388,8.8,7.2
002389,18.98,15.53
002390,9.26,7.58
002391,16.32,13.36
002392,4.91,4.01
002393,33.19,27.15
002394,13.13,10.75
002395,13.31,10.89
002396,24.64,20.16
002397,6.91,5.65
002398,14.39,11.77
002399,18.87,15.44
002400,5.74,4.7
