code,up_limit,down_limit
000001,12.12,9.92
000002,34.78,28.46
000004,24.84,20.32
000005,4.14,3.38
000006,7.91,6.47
000007,15.35,12.56
000008,7.3,5.98
000009,6.99,5.72
000010,4.74,3.88
000011,16.84,13.78
000012,8.13,6.65
000014,13.22,10.82
000016,7.62,6.24
000017,6.09,4.99
000018,6.72,5.5
000019,14.17,11.59
000020,16.08,13.16
000021,9.28,7.6
000023,19.56,16.0
000025,40.79,33.37
000026,11.83,9.68
000027,6.52,5.34
000028,67.76,55.44
000029,12.29,10.05
000030,7.72,6.32
000031,8.8,7.2
000032,10.42,8.52
000034,23.76,19.44
000035,7.39,6.05
000036,9.2,7.52
000037,7.41,6.07
000038,20.35,16.65
000039,17.91,14.65
000040,12.55,10.27
000042,16.08,13.16
000043,10.0,8.18
000045,9.42,7.7
000046,8.71,7.13
000048,27.01,22.1
000049,35.85,29.33
000050,17.11,14.0
000055,7.65,6.26
000056,14.6,11.94
000058,7.66,6.26
000059,10.01,8.19
000060,10.43,8.53
000061,8.04,6.58
000062,21.36,17.48
000063,32.96,26.96
000065,18.28,14.96
000066,9.27,7.59
000068,5.01,4.1
000069,8.75,7.16
000070,10.31,8.43
000078,6.58,5.38
000088,8.69,7.11
000089,8.68,7.1
000090,10.37,8.49
000096,13.46,11.02
000099,10.09,8.25
000100,3.74,3.06
000150,31.79,26.01
000151,19.03,15.57
000153,9.71,7.95
000155,7.68,6.28
000156,12.54,10.26
000157,4.57,3.74
000158,8.67,7.09
000159,4.94,4.04
000166,5.36,4.38
000301,7.23,5.91
000333,56.43,46.17
000338,9.38,7.68
000400,12.29,10.05
000401,14.72,12.04
000402,10.33,8.45
000403,32.22,29.16
000404,5.97,4.89
000407,6.39,5.23
000408,18.37,15.03
000409,6.16,5.04
000410,11.89,9.73
000411,29.34,24.0
000413,8.2,6.71
000415,6.42,5.26
000416,6.12,5.0
000417,8.09,6.62
000418,71.19,58.25
000419,6.09,4.99
000420,3.08,2.52
000421,5.82,4.76
000422,3.28,2.68
000423,68.51,56.05
000425,4.25,3.47
000426,10.65,8.71
000428,4.21,3.45
000429,8.67,7.09
000430,8.98,7.34
000488,18.3,14.98
000498,6.82,5.58
000501,16.23,13.28
000502,9.89,8.09
000503,47.26,38.66
000504,26.42,21.62
000505,11.5,9.41
000506,4.93,4.03
000507,10.95,8.96
000509,3.98,3.26
000510,7.01,5.73
000513,79.64,65.16
000514,7.48,6.12
000516,5.38,4.4
000517,4.41,3.61
000518,6.68,5.46
000519,9.86,8.06
000520,3.62,2.96
000521,4.57,3.74
000523,8.42,6.89
000524,10.74,8.78
000525,23.89,19.55
000526,29.59,26.77
000528,9.88,8.08
000529,6.77,5.54
000530,5.47,4.47
000531,7.56,6.18
000532,14.84,12.14
000533,7.74,6.34
000534,14.36,11.75
000536,4.42,3.62
000537,14.1,11.54
000538,105.8,86.56
000539,4.91,4.01
000540,8.09,6.62
000541,9.36,7.66
000543,5.18,4.24
000544,15.29,12.51
000545,4.64,3.8
000546,17.27,14.13
000547,13.13,10.75
000548,6.69,5.47
000550,15.82,12.94
000551,7.79,6.37
000552,3.78,3.1
000553,15.16,12.4
