code,up_limit,down_limit
000001,11.36,9.3
000002,23.34,19.1
000004,17.49,14.31
000005,2.85,2.33
000006,5.2,4.26
000007,6.36,5.2
000008,4.05,3.31
000009,4.1,3.36
000010,4.57,3.74
000011,9.21,7.53
000012,4.38,3.58
000014,9.76,7.98
000016,3.71,3.03
000017,4.36,3.56
000018,2.28,1.86
000019,8.25,6.75
000020,11.1,9.08
000021,5.54,4.54
000023,11.09,9.07
000025,27.97,22.89
000026,8.03,6.57
000027,5.5,4.5
000028,45.53,37.25
000029,12.29,10.05
000030,3.78,3.1
000031,5.17,4.23
000032,7.16,5.86
000034,13.81,11.3
000035,4.82,3.94
000036,4.52,3.7
000037,5.06,4.14
000038,13.29,10.87
000039,10.8,8.84
000040,11.13,9.11
000042,15.94,13.04
000043,6.71,5.49
000045,5.85,4.79
000046,5.39,4.41
000048,21.42,19.38
000049,25.63,20.97
000050,11.41,9.33
000055,4.5,3.68
000056,9.5,7.78
000058,4.31,3.53
000059,6.95,5.69
000060,4.55,3.73
000061,4.5,3.68
000062,19.86,16.25
000063,17.8,14.56
000065,9.05,7.41
000066,5.54,4.54
000068,2.57,2.11
000069,5.81,4.75
000070,6.85,5.61
000078,4.02,3.29
000088,5.32,4.36
000089,8.51,6.97
000090,5.37,4.39
000096,9.79,8.01
000099,5.84,4.78
000100,2.66,2.18
000150,16.94,13.86
000151,10.55,8.63
000153,5.59,4.57
000155,3.8,3.11
000156,8.62,7.06
000157,3.59,2.93
000158,4.75,3.89
000159,4.06,3.32
000166,4.37,3.57
000301,6.3,5.16
000333,44.33,36.27
000338,8.53,6.98
000400,9.46,7.74
000401,11.42,9.34
000402,6.48,5.3
000403,21.63,19.57
000404,4.06,3.32
000407,4.28,3.5
000408,12.36,10.12
000409,4.11,3.71
000410,7.13,5.83
000411,12.11,9.91
000413,5.05,4.13
000415,3.99,3.27
000416,3.61,2.95
000417,4.88,4.0
000418,51.15,41.85
000419,4.37,3.57
000420,1.97,1.61
000421,5.04,4.12
000422,2.78,2.52
000423,44.17,36.14
000425,3.75,3.07
000426,5.05,4.13
000428,2.7,2.21
000429,8.26,6.76
000430,5.27,4.31
000488,6.08,4.98
000498,5.29,4.33
000501,10.65,8.71
000502,7.13,5.83
000503,15.11,12.37
000504,14.52,11.88
000505,6.56,5.36
000506,3.43,2.81
000507,8.76,7.16
000509,3.16,2.58
000510,4.44,3.64
000513,30.43,24.89
000514,3.82,3.12
000516,5.04,4.12
000517,2.29,1.87
000518,3.36,2.75
000519,6.92,5.66
000520,3.29,2.69
000521,3.14,2.57
000523,4.08,3.34
000524,7.15,5.85
000525,15.71,12.85
000526,20.34,16.64
000528,10.56,8.64
000529,4.83,3.95
000530,3.33,2.73
000531,4.39,3.59
000532,8.43,6.89
000533,3.05,2.49
000534,11.88,9.72
000536,2.08,1.7
000537,7.35,6.01
000538,77.25,63.21
000539,4.22,3.46
000540,5.36,4.38
000541,5.79,4.73
000543,4.25,3.47
000544,4.92,4.02
000545,4.14,3.38
000546,8.95,7.33
000547,7.72,6.32
000548,4.3,3.52
000550,10.48,8.58
000551,5.48,4.48
000552,2.87,2.35
000553,10.96,8.96
000554,5.59,4.57
000555,11.02,9.02
000557,3.96,3.24
000558,3.01,2.47
000559,5.15,4.21
000560,6.0,4.91
000561,5.92,4.84
000563,2.65,2.17
000564,2.86,2.34
000565,4.48,3.66
000566,5.92,4.84
000567,11.97,9.79
000568,46.18,37.78
000570,3.93,3.21
000571,3.18,2.6
000572,2.35,1.93
000573,3.21,2.63
000576,6.68,5.46
000581,18.52,15.16
000582,7.69,6.29
000584,6.79,5.55
000585,2.0,1.81
000586,8.03,6.57
000587,2.83,2.31
000589,3.49,2.85
000590,7.76,6.35
000591,3.1,2.54
000592,2.3,1.88
000593,9.11,7.45
000595,3.33,2.73
000596,79.59,65.12
000597,11.85,9.69
000598,4.38,3.58
000599,4.21,3.45
000600,4.52,3.7
000601,3.77,3.09
000603,7.95,6.51
000605,7.68,6.28
000606,7.24,5.92
000607,3.72,3.04
000608,4.02,3.29
000609,4.62,3.78
000610,5.79,4.73
000611,6.04,4.94
000612,4.16,3.4
000613,8.98,7.34
000615,5.7,4.66
000616,3.01,2.47
000617,10.76,8.8
000619,6.14,5.02
000620,4.82,3.94
000622,2.93,2.39
000623,15.54,12.72
000625,6.39,5.23
000626,6.47,5.29
000627,5.68,4.64
000628,9.54,7.8
000629,3.95,3.23
000630,2.22,1.82
000631,3.06,2.5
000632,3.91,3.2
000633,3.96,3.24
000635,10.65,8.71
000636,14.92,12.2
000637,3.95,3.23
000638,4.49,3.67
000639,8.12,6.64
000650,6.88,5.63
000651,42.3,34.61
000652,2.79,2.29
000655,3.18,2.88
000656,5.48,4.48
000657,5.69,4.65
000659,3.06,2.5
000661,188.58,154.3
000662,7.55,6.17
000663,6.66,5.45
000665,7.19,5.89
000666,19.89,16.27
000667,2.3,1.88
000668,8.22,6.72
000669,7.89,6.45
000670,3.38,2.76
000671,5.4,4.42
000672,9.87,8.07
000673,5.65,4.63
000676,11.17,9.14
000677,2.78,2.28
000678,5.24,4.28
000679,3.58,2.93
000680,3.61,2.95
000681,25.1,20.54
000682,3.36,2.75
000683,2.66,2.18
000685,6.92,5.66
000686,5.73,4.69
000687,6.69,5.47
000688,12.93,10.58
000690,6.96,5.7
000691,3.51,2.87
000692,2.77,2.27
000695,8.76,7.16
000697,14.8,12.11
000698,4.17,3.41
000700,3.11,2.55
000701,6.26,5.12
000702,5.29,4.33
000703,16.13,13.19
000705,6.5,5.32
000707,2.53,2.29
000708,9.87,8.07
000709,3.33,2.73
000710,36.71,30.03
000711,11.02,9.02
000712,8.75,7.16
000713,4.8,3.92
000715,5.96,4.88
000716,2.98,2.44
000717,6.59,5.39
000718,3.06,2.5
000719,7.15,5.85
000720,3.13,2.83
000721,4.2,3.44
000722,5.37,4.39
000723,3.92,3.2
000725,2.98,2.44
000726,9.89,8.09
000727,1.54,1.26
000728,6.25,5.11
000729,6.18,5.06
000731,5.65,4.63
000732,15.33,12.55
000733,12.41,10.15
000735,10.02,8.2
000736,9.75,7.97
000737,2.71,2.45
000738,13.12,10.74
000739,7.43,6.08
000750,3.09,2.53
000751,3.25,2.66
000752,8.26,6.76
000753,2.86,2.34
000755,4.0,3.62
000756,5.86,4.8
000757,5.46,4.46
000758,3.87,3.17
000759,5.85,4.79
000760,3.81,3.11
000761,4.15,3.39
000762,7.74,6.34
000766,8.48,6.94
000767,2.92,2.39
000768,16.27,13.31
000776,12.69,10.39
000777,10.22,8.36
000778,4.94,4.04
000779,8.73,7.15
000780,3.44,2.82
000782,4.91,4.01
000783,4.62,3.78
000785,6.96,5.7
000786,15.36,12.56
000788,5.35,4.37
000789,13.51,11.05
000790,4.62,3.78
000791,4.82,3.94
000792,8.21,6.71
000793,3.06,2.5
000795,3.85,3.15
000796,6.69,5.47
000797,4.05,3.31
000798,5.32,4.36
000799,18.57,15.19
000800,5.91,4.83
000801,4.61,3.77
000802,10.78,8.82
000803,11.63,10.53
000806,4.51,3.69
000807,4.52,3.7
000809,2.33,1.91
000810,5.91,4.83
000811,4.91,4.01
000812,3.07,2.51
000813,8.68,7.1
000815,7.33,5.99
000816,1.39,1.25
000818,9.98,8.16
000819,9.92,8.12
000820,6.91,5.65
000821,8.26,6.76
000822,5.54,4.54
000823,6.41,5.25
000825,5.34,4.37
000826,11.35,9.29
000828,7.25,5.93
000829,5.96,4.88
000830,13.15,10.76
000831,9.65,7.89
000833,5.06,4.14
000835,3.85,3.15
000836,4.15,3.39
000837,4.3,3.52
000838,3.2,2.62
000839,3.21,2.63
000848,8.9,7.28
000850,3.25,2.66
000851,3.89,3.19
000852,10.16,8.32
000856,11.07,9.05
000858,65.34,53.46
000859,2.99,2.45
000860,43.27,35.41
000861,2.71,2.21
000862,3.19,2.61
000863,4.03,3.29
000868,4.24,3.47
000869,31.99,26.17
000875,2.75,2.25
000876,6.38,5.22
000877,7.5,6.14
000878,9.02,7.38
000880,6.91,5.65
000881,7.67,6.27
000882,2.43,1.99
000883,3.93,3.21
000885,8.29,6.79
000886,4.18,3.42
000887,10.15,8.31
000888,6.07,4.97
000889,13.42,10.98
000890,4.46,3.65
000892,3.96,3.24
000893,5.36,4.85
000895,25.62,20.96
000897,2.41,1.97
000898,6.79,5.55
000899,4.14,3.38
000900,4.04,3.3
000901,9.61,7.87
000902,9.46,7.74
000903,2.51,2.05
000905,6.31,5.17
000906,5.12,4.19
000908,4.4,3.6
000909,6.64,5.44
000910,10.53,8.61
000911,6.55,5.36
000912,7.13,6.45
000913,8.99,7.35
000915,13.6,11.12
000917,4.4,3.6
000918,6.66,5.45
000919,6.62,5.42
000920,5.5,4.5
000921,7.91,6.47
000922,6.42,5.8
000923,12.78,10.46
000925,4.84,3.96
000926,6.46,5.28
000927,2.93,2.39
000928,4.31,3.53
000929,6.08,4.98
000930,9.69,7.93
000931,6.26,5.12
000932,8.75,7.16
000933,4.59,3.75
000935,15.52,12.7
000936,4.72,3.86
000937,4.17,3.41
000938,37.0,30.28
000939,1.12,1.02
000948,9.04,7.4
000949,2.77,2.27
000950,5.7,4.66
000951,11.48,9.4
000952,10.66,8.72
000953,3.13,2.83
000955,4.39,3.59
000957,4.69,3.83
000958,3.25,2.66
000959,4.32,3.54
000960,10.08,8.24
000961,5.63,4.61
000962,7.47,6.11
000963,40.88,33.44
000965,4.11,3.37
000966,2.75,2.25
000967,6.26,5.12
000968,13.81,11.3
000969,4.62,3.78
000970,7.78,6.36
000971,3.99,3.27
000972,2.49,2.25
000973,3.29,2.69
000975,7.9,6.46
000976,4.15,3.39
000977,20.22,16.54
000978,5.74,4.7
000979,0.9,0.74
000980,4.65,3.81
000981,6.19,5.07
000982,1.38,1.24
000983,7.1,5.81
000985,13.63,11.15
000987,6.67,5.45
000988,12.29,10.05
000989,13.75,11.25
000990,13.29,10.87
000993,4.76,3.9
000995,5.09,4.61
000996,8.1,6.62
000997,14.29,11.69
000998,13.88,11.36
000999,24.2,19.8
001696,4.63,3.79
001872,18.26,14.94
001896,3.15,2.57
001965,8.5,6.96
001979,18.14,14.84
002001,15.05,12.31
002002,3.25,2.66
002003,7.76,6.35
002004,4.88,4.0
002005,2.37,1.94
002006,5.35,4.37
002007,37.62,30.78
002008,39.79,32.55
002009,7.76,6.35
002010,9.55,7.81
002011,4.43,3.63
002012,4.06,3.32
002013,8.23,6.73
002014,5.87,4.81
002015,5.59,4.57
002016,10.01,8.19
002017,5.57,4.55
002018,1.17,1.05
002019,10.67,8.73
002020,9.93,8.13
002021,2.88,2.36
002022,10.42,8.52
002023,9.71,7.95
002024,13.19,10.79
002025,26.69,21.83
002026,5.1,4.18
002027,8.31,6.8
002028,11.31,9.25
002029,6.37,5.21
002030,15.07,12.33
002031,2.05,1.67
002032,53.96,44.15
002033,6.25,5.11
002034,10.77,8.81
002035,9.33,7.63
002036,8.94,7.32
002037,7.51,6.15
002038,27.78,22.73
002039,14.15,11.57
002040,8.35,6.83
002041,5.95,4.87
002042,6.86,5.62
002043,6.11,5.0
002044,16.23,13.28
002045,4.76,3.9
002046,6.47,5.29
002047,6.71,5.49
002048,10.2,8.34
002049,34.27,28.04
002050,13.28,10.86
002051,12.22,10.0
002052,3.31,2.71
002053,7.88,6.44
002054,5.06,4.14
002055,10.85,8.87
002056,5.36,4.38
002057,6.34,5.18
002058,9.26,7.58
002059,5.53,4.53
002060,2.89,2.37
002061,7.98,6.53
002062,4.13,3.38
002063,5.45,4.46
002064,4.47,3.65
002065,7.21,5.9
002066,7.18,5.88
002067,3.33,2.73
002068,7.48,6.12
002069,3.58,2.93
002071,5.05,4.13
002072,6.75,5.53
002073,5.03,4.11
002074,12.8,10.48
002075,17.7,14.48
002076,2.93,2.39
002077,4.05,3.31
002078,7.25,5.93
002079,4.68,3.83
002080,7.73,6.33
002081,8.14,6.66
002082,8.0,6.54
002083,5.53,4.53
002084,4.04,3.3
002085,8.35,6.83
002086,4.51,3.69
002087,3.74,3.06
002088,11.78,9.64
002089,3.23,2.65
002090,15.97,13.07
002091,5.16,4.22
002092,7.88,6.44
002093,6.52,5.34
002094,5.29,4.33
002095,25.29,20.69
002096,5.57,4.55
002097,6.42,5.26
002098,6.86,5.62
002099,4.76,3.9
002100,4.3,3.52
002101,7.63,6.25
002102,2.07,1.87
002103,4.27,3.49
002104,5.59,4.57
002105,3.77,3.09
002106,5.84,4.78
002107,6.69,5.47
002108,4.35,3.56
002109,4.19,3.43
002110,18.35,15.01
002111,10.07,8.24
002112,6.02,4.92
002113,4.7,3.84
002114,7.27,5.95
002115,8.46,6.92
002116,7.0,5.72
002117,13.95,11.41
002118,4.51,3.69
002119,9.14,7.48
002120,33.61,27.5
002121,5.27,4.31
002122,1.64,1.48
002123,8.05,6.59
002124,5.46,4.46
002125,7.43,6.08
002126,7.25,5.93
002127,6.95,5.69
002128,9.05,7.41
002129,6.19,5.07
002130,3.45,2.83
002131,1.74,1.42
002132,3.08,2.52
002133,3.65,2.99
002134,6.03,4.93
002135,5.76,4.72
002136,9.05,7.41
002137,6.41,5.25
002138,15.58,12.74
002139,3.78,3.1
002140,6.13,5.01
002141,3.8,3.11
002142,18.47,15.11
002143,3.43,2.81
002144,9.98,8.16
002145,3.8,3.11
002146,7.52,6.16
002147,16.24,13.28
002148,5.14,4.2
002149,5.73,4.69
002150,6.16,5.04
002151,22.35,18.29
002152,6.37,5.21
002153,32.7,26.76
002154,3.07,2.51
002155,7.19,5.89
002156,8.04,6.58
002157,4.1,3.36
002158,7.63,6.25
002159,20.22,16.54
002160,4.18,3.42
002161,6.22,5.09
002162,3.0,2.46
002163,4.36,3.56
002164,3.07,2.51
002165,4.02,3.29
002166,6.96,5.7
002167,5.7,4.66
002168,10.89,8.91
002169,3.61,2.95
002170,2.74,2.24
002171,4.83,3.95
002172,3.83,3.13
002173,9.34,7.64
002174,15.42,12.62
002175,3.63,2.97
002176,6.42,5.26
002177,2.99,2.45
002178,3.96,3.24
002179,41.46,33.92
002180,23.99,19.63
002181,3.29,2.69
002182,6.57,5.37
002183,5.65,4.63
002184,9.19,7.52
002185,4.37,3.57
002186,12.9,10.56
002187,8.12,6.64
002188,2.79,2.53
002189,11.3,9.24
002190,17.29,14.15
002191,7.39,6.05
002192,15.06,12.32
002193,14.21,11.63
002194,3.95,3.57
002195,4.21,3.45
002196,5.52,4.52
002197,7.95,6.51
002198,7.62,6.24
002199,8.62,7.06
002200,5.68,4.64
002201,6.18,5.06
002202,10.11,8.27
002203,8.5,6.96
002204,3.27,2.67
002205,11.98,9.8
002206,4.09,3.35
002207,4.69,4.25
002208,9.38,7.68
002209,6.46,5.28
002210,4.86,3.98
002211,4.55,3.73
002212,11.36,9.3
002213,7.72,6.32
002214,5.28,4.32
002215,7.92,6.48
002216,6.24,5.1
002217,4.85,3.97
002218,2.87,2.35
002219,4.35,3.56
002220,2.74,2.24
002221,10.23,8.37
002222,10.76,8.8
002223,17.72,14.5
002224,6.11,5.0
002225,4.94,4.04
002226,5.96,4.88
002227,10.62,8.69
002228,5.36,4.38
002229,7.8,6.38
002230,23.02,18.84
002231,5.4,4.42
002232,7.3,5.98
002233,12.08,9.88
002234,11.52,9.42
002235,5.49,4.49
002236,13.93,11.39
002237,8.98,7.34
002238,5.69,4.65
002239,2.16,1.76
002240,8.89,7.27
002241,7.51,6.15
002242,15.35,12.56
002243,6.96,5.7
002244,3.72,3.04
002245,4.25,3.47
002246,7.61,6.23
002247,5.09,4.17
002248,9.33,7.63
002249,3.76,3.08
002250,8.37,6.85
002251,8.27,6.77
002252,21.47,17.57
002253,13.45,11.01
002254,11.62,9.5
002255,4.49,3.67
002256,3.0,2.46
002258,20.38,16.68
002259,2.64,2.38
002260,2.84,2.57
002261,4.13,3.38
002262,12.62,10.32
002263,1.29,1.17
002264,6.16,5.04
002265,9.94,8.14
002266,4.08,3.34
002267,8.06,6.6
002268,19.72,16.14
002269,2.55,2.09
002270,3.96,3.24
002271,12.07,9.87
002272,4.03,3.29
002273,9.42,7.7
002274,5.57,4.55
002275,13.92,11.39
002276,5.19,4.25
002277,3.64,2.98
002278,6.95,5.69
002279,7.84,6.42
002280,4.41,3.61
002281,25.63,20.97
002282,9.0,7.36
002283,3.58,2.93
002284,4.59,3.75
002285,5.03,4.11
002286,5.78,4.73
002287,24.97,20.43
002288,2.83,2.31
002289,5.68,4.64
002290,8.38,6.86
002291,4.63,3.79
002292,5.61,4.59
002293,10.02,8.2
002294,26.3,21.52
002295,5.82,4.76
002296,5.39,4.41
002297,6.88,5.63
002298,5.9,4.82
002299,16.08,13.16
002300,5.85,4.79
002301,10.65,8.71
002302,13.76,11.26
002303,4.9,4.01
002304,124.26,101.66
002305,2.34,1.92
002306,2.63,2.38
002307,6.47,5.29
002308,5.5,4.5
002309,13.28,10.86
002310,8.48,6.94
002311,22.46,18.38
002312,3.23,2.65
002313,18.39,15.05
002314,2.9,2.38
002315,13.33,10.91
002316,6.07,4.97
002317,8.67,7.09
002318,6.01,4.91
002319,17.99,14.72
002320,15.66,12.82
002321,5.97,4.89
002322,9.59,7.85
002323,1.38,1.24
002324,11.47,9.39
002325,3.19,2.61
002326,7.21,5.9
002327,7.81,6.39
002328,4.99,4.09
002329,3.51,2.87
002330,4.14,3.38
002331,7.17,5.87
002332,6.38,5.22
002333,7.05,5.77
002334,4.53,3.71
002335,14.51,11.87
002336,7.22,5.9
002337,3.04,2.48
002338,11.18,9.14
002339,6.67,5.45
002340,4.54,3.72
002341,11.77,9.63
002342,3.23,2.65
002343,10.95,8.96
002344,4.52,3.7
002345,5.4,4.42
002346,9.99,8.17
002347,3.67,3.01
002348,3.22,2.64
002349,6.14,5.02
002350,6.27,5.13
002351,5.31,4.35
002352,43.84,35.87
002353,21.91,17.93
002354,5.69,4.65
002355,7.39,6.05
002356,11.56,9.46
002357,5.96,4.88
002358,15.72,12.86
002359,10.31,8.43
002360,5.54,4.54
002361,3.81,3.11
002362,13.99,11.45
002363,4.93,4.03
002364,11.83,9.68
002365,12.18,9.96
002366,9.17,7.51
002367,4.68,3.83
002368,29.45,24.09
002369,9.64,7.88
002370,14.09,11.53
002371,45.64,37.34
002372,14.6,11.94
002373,11.94,9.77
002374,3.42,2.8
002375,5.32,4.36
002376,17.41,14.25
002377,4.73,3.87
002378,5.28,4.32
002379,2.97,2.43
002380,11.29,9.23
002381,6.28,5.14
002382,18.98,15.53
002383,13.21,10.81
002384,11.03,9.03
002385,3.58,2.93
002386,5.9,4.82
002387,9.42,7.7
002388,5.31,4.35
002389,11.0,9.0
002390,4.98,4.08
002391,11.07,9.05
002392,3.47,2.84
002393,21.9,17.92
002394,10.19,8.33
002395,10.88,8.9
002396,16.23,13.28
002397,4.66,3.82
002398,4.53,3.71
002399,20.13,16.47
002400,2.73,2.23
002401,10.03,8.21
002402,6.66,5.45
002403,8.13,6.65
002404,4.99,4.09
002405,16.14,13.2
002406,5.78,4.73
002407,10.46,8.56
002408,13.51,11.05
002409,15.39,12.59
002410,26.13,21.38
002411,22.65,18.53
002412,16.13,13.19
002413,5.43,4.45
002414,15.59,12.75
002415,27.28,22.32
002416,5.72,4.68
002417,6.31,5.17
002418,3.19,2.61
002419,11.29,9.23
002420,3.36,2.75
002421,4.08,3.34
002422,25.26,20.66
002423,8.49,6.95
002424,8.53,6.98
002425,5.06,4.14
002426,2.64,2.16
002427,11.83,10.71
002428,5.56,4.55
002429,1.95,1.59
002430,10.64,8.7
002431,4.19,3.43
002432,5.54,4.54
002433,4.95,4.05
002434,6.52,5.34
002435,8.01,6.55
002436,3.8,3.11
002437,3.06,2.5
002438,5.34,4.37
002439,20.12,16.46
002440,10.22,8.36
002441,6.69,5.47
002442,11.99,9.81
002443,6.24,5.1
002444,8.79,7.19
002445,2.92,2.39
002446,6.48,5.3
002447,3.23,2.65
002448,5.95,4.87
002449,11.07,9.05
002450,18.71,15.31
002451,6.44,5.27
002452,3.8,3.11
002453,4.95,4.05
002454,4.37,3.57
002455,5.21,4.27
002456,12.77,10.45
002457,7.46,6.1
002458,14.18,11.6
002459,13.24,10.84
002460,25.26,20.66
002461,4.54,3.72
002462,15.85,12.97
002463,7.14,5.84
002464,11.07,9.05
002465,8.64,7.07
002466,31.71,25.95
002467,4.91,4.01
002468,19.14,15.66
002469,4.05,3.31
002470,6.22,5.09
002471,3.22,2.64
002472,6.06,4.96
002473,5.07,4.59
002474,6.93,5.67
002475,16.62,13.6
002476,5.37,4.39
002477,1.85,1.51
002478,6.01,4.91
002479,4.51,3.69
002480,5.08,4.16
002481,3.04,2.48
002482,5.43,4.45
002483,3.86,3.16
002484,5.35,4.37
002485,15.64,12.8
002486,3.91,3.2
002487,3.5,2.86
002488,7.0,5.72
002489,2.72,2.22
002490,4.75,3.89
002491,7.57,6.19
002492,6.06,4.96
002493,11.23,9.19
002494,5.18,4.24
002495,2.86,2.34
002496,1.93,1.75
002497,7.21,5.9
002498,2.16,1.76
002499,8.49,6.95
002500,5.51,4.51
002501,3.41,2.79
002502,6.35,5.19
002503,3.04,2.48
002504,2.71,2.21
002505,1.55,1.27
002506,5.36,4.38
002507,24.54,20.08
002508,21.18,17.33
002509,2.34,1.92
002510,3.95,3.23
002511,7.7,6.3
002512,10.63,8.69
002513,5.8,4.74
002514,6.44,5.27
002515,5.2,4.26
002516,3.06,2.5
002517,4.07,3.33
002518,6.58,5.38
002519,3.73,3.05
002520,7.05,5.77
002521,6.05,4.95
002522,4.63,3.79
002523,3.22,2.64
002524,4.98,4.08
002526,2.33,1.91
002527,5.68,4.64
002528,4.02,3.29
002529,7.26,5.94
002530,8.45,6.91
002531,3.71,3.03
002532,5.27,4.31
002533,4.54,3.72
002534,6.27,5.13
002535,3.47,2.84
002536,10.42,8.52
002537,11.22,9.18
002538,4.49,3.67
002539,4.35,3.56
002540,4.36,3.56
002541,7.28,5.96
002542,4.42,3.62
002543,11.45,9.37
002544,10.99,8.99
002545,6.27,5.13
002546,3.88,3.18
002547,3.21,2.63
002548,7.08,5.8
002549,4.54,3.72
002550,4.26,3.48
002551,5.1,4.18
002552,3.99,3.61
002553,5.62,4.6
002554,3.34,2.74
002555,11.11,9.09
002556,4.43,3.63
002557,18.37,15.03
002558,20.88,17.08
002559,7.08,5.8
002560,4.44,3.64
002561,8.18,6.7
002562,4.62,3.78
002563,10.32,8.44
002564,6.44,5.27
002565,4.24,3.47
002566,6.17,5.05
002567,4.95,4.05
002568,10.11,8.27
002569,10.54,8.62
002570,4.29,3.89
002571,4.49,3.67
002572,18.79,15.37
002573,8.18,6.7
002574,5.25,4.29
002575,3.43,2.81
002576,8.81,7.21
002577,10.42,8.52
002578,3.89,3.19
002579,8.61,7.05
002580,5.25,4.29
002581,7.41,6.07
002582,9.25,7.57
002583,7.3,5.98
002584,5.75,4.71
002585,6.14,5.02
002586,5.8,4.74
002587,5.01,4.1
002588,4.1,3.36
002589,8.76,7.16
002590,6.72,5.5
002591,5.65,4.63
002592,11.2,9.16
002593,3.1,2.54
002594,52.04,42.58
002595,13.86,11.34
002596,7.16,5.86
002597,15.4,12.6
002598,7.29,5.97
002599,10.37,8.49
002600,2.83,2.31
002601,14.69,12.02
002602,35.75,29.25
002603,11.29,9.23
002604,1.62,1.46
002605,6.8,5.56
002606,4.13,3.38
002607,8.0,6.54
002608,7.33,5.99
002609,6.15,5.03
002610,1.88,1.54
002611,5.02,4.1
002612,9.17,7.51
002613,2.89,2.37
002614,14.74,12.06
002615,4.98,4.08
002616,5.47,4.47
002617,8.97,7.34
002618,14.96,12.24
002619,3.41,2.79
002620,6.24,5.1
002621,15.54,12.72
002622,2.94,2.4
002623,15.55,12.73
002624,23.65,19.35
002625,7.93,6.49
002626,13.35,10.93
002627,8.62,7.06
002628,5.53,4.53
002629,5.1,4.18
002630,3.73,3.05
002631,6.96,5.7
002632,6.92,5.66
002633,7.6,6.22
002634,4.17,3.41
002635,11.98,9.8
002636,7.71,6.31
002637,8.79,7.19
002638,2.83,2.31
002639,6.02,4.92
002640,10.81,8.85
002641,3.36,2.75
002642,7.26,5.94
002643,9.15,7.49
002644,9.14,7.48
002645,9.46,7.74
002646,12.38,10.13
002647,19.29,15.79
002648,10.88,8.9
002649,6.82,5.58
002650,5.35,4.37
002651,4.59,3.75
002652,4.42,3.62
002653,11.61,9.5
002654,4.21,3.45
002655,5.74,4.7
002656,10.57,8.65
002657,14.23,11.65
002658,7.04,5.76
002659,10.63,8.69
002660,5.21,4.27
002661,13.6,11.12
002662,3.88,3.18
002663,2.63,2.15
002664,12.06,9.86
002665,6.38,5.22
002666,3.85,3.15
002667,6.71,5.49
002668,12.97,10.61
002669,11.17,9.14
002670,9.08,7.43
002671,4.44,3.64
002672,11.24,9.2
002673,7.89,6.45
002674,7.06,5.78
002675,8.54,6.98
002676,3.05,2.49
002677,12.75,10.43
002678,5.98,4.9
002679,13.38,10.94
002680,3.42,3.1
002681,4.02,3.29
002682,4.87,3.99
002683,9.68,7.92
002684,6.68,5.46
002685,6.19,5.07
002686,5.63,4.61
002687,5.01,4.1
002688,4.74,3.88
002689,3.5,2.86
002690,20.68,16.92
002691,7.87,6.44
002692,4.4,3.6
002693,4.38,3.58
002694,5.02,4.1
002695,11.36,9.3
002696,8.34,6.82
002697,5.17,4.23
002698,8.82,7.22
002699,8.34,6.82
002700,12.54,10.26
002701,5.95,4.87
002702,4.41,3.61
002703,3.85,3.15
002705,7.76,6.35
002706,6.04,4.94
002707,7.24,5.92
002708,4.39,3.59
002709,20.75,16.97
002711,4.28,3.5
002712,9.38,7.68
002713,16.25,13.29
002714,27.4,22.42
002715,14.18,11.6
002716,7.21,5.9
002717,10.27,8.41
002718,25.32,20.72
002719,16.87,13.81
002721,6.51,5.33
002722,14.95,12.23
002723,8.64,7.07
002724,5.39,4.41
