code,up_limit,down_limit
000001,12.06,9.86
000002,29.87,24.44
000004,23.76,19.44
000005,4.05,3.31
000006,8.26,6.76
000007,14.63,11.97
000008,6.94,5.68
000009,6.86,5.62
000010,4.38,3.58
000011,16.57,13.55
000012,7.94,6.5
000014,15.63,12.79
000016,6.73,5.51
000017,6.3,5.16
000018,6.4,5.24
000019,10.96,8.96
000020,17.84,14.6
000021,9.23,7.55
000023,20.33,16.63
000025,40.22,32.9
000026,11.54,9.44
000027,6.29,5.15
000028,59.93,49.03
000029,12.29,10.05
000030,8.03,6.57
000031,7.77,6.35
000032,10.51,8.6
000034,25.7,21.02
000035,7.39,6.05
000036,8.43,6.89
000037,7.9,6.46
000038,19.91,16.29
000039,18.16,14.86
000040,14.44,11.82
000042,16.28,13.32
000043,9.3,7.61
000045,9.19,7.52
000046,7.76,6.35
000048,24.09,19.71
000049,36.85,30.15
000050,18.87,15.44
000055,6.84,5.6
000056,11.22,9.18
000058,7.43,6.08
000059,9.27,7.59
000060,6.88,5.63
000061,7.22,5.9
000062,23.58,19.3
000063,34.44,28.18
000065,16.31,13.35
000066,9.19,7.52
000068,4.69,3.83
000069,8.93,7.31
000070,9.89,8.09
000078,6.33,5.18
000088,8.59,7.03
000089,8.36,6.84
000090,9.89,8.09
000096,13.2,10.8
000099,9.04,7.4
000100,3.58,2.93
000150,30.7,25.12
000151,16.81,13.75
000153,8.76,7.16
000155,7.73,6.33
000156,12.54,10.26
000157,4.72,3.86
000158,9.75,7.97
000159,5.13,4.19
000166,5.32,4.36
000301,6.74,5.52
000333,59.28,48.5
000338,9.45,7.73
000400,10.7,8.76
000401,12.17,9.95
000402,10.26,8.4
000403,33.67,30.47
000404,5.96,4.88
000407,6.81,5.57
000408,18.04,14.76
000409,4.64,3.8
000410,11.18,9.14
000411,28.06,22.96
000413,9.01,7.37
000415,6.42,5.26
000416,6.72,5.5
000417,7.74,6.34
000418,72.49,59.31
000419,6.44,5.27
000420,3.01,2.47
000421,6.06,4.96
000422,2.61,2.37
000423,62.08,50.8
000425,4.81,3.93
000426,8.64,7.07
000428,3.93,3.21
000429,9.28,7.6
000430,8.35,6.83
000488,16.84,13.78
000498,6.23,5.09
000501,15.53,12.71
000502,10.21,8.35
000503,45.91,37.57
000504,24.1,19.72
000505,8.68,7.1
000506,4.93,4.03
000507,11.29,9.23
000509,3.39,2.77
000510,6.88,5.63
000513,79.01,64.65
000514,7.0,5.72
000516,5.69,4.65
000517,3.94,3.22
000518,6.45,5.27
000519,10.27,8.41
000520,3.88,3.18
000521,4.8,3.92
000523,8.69,7.11
000524,11.64,9.52
000525,22.51,18.41
000526,29.59,26.77
000528,11.5,9.41
000529,7.68,6.28
000530,5.12,4.19
000531,6.83,5.59
000532,13.3,10.88
000533,5.2,4.26
000534,14.36,11.75
000536,3.96,3.24
000537,13.45,11.01
000538,122.21,99.99
000539,4.88,4.0
000540,5.36,4.38
000541,7.8,6.38
000543,5.28,4.32
000544,15.5,12.68
000545,4.3,3.52
000546,15.76,12.9
000547,11.1,9.08
000548,6.13,5.01
000550,14.91,12.2
000551,8.1,6.62
000552,3.86,3.16
000553,17.74,14.52
000554,8.55,6.99
000555,15.53,12.71
000557,4.44,3.64
000558,5.57,4.55
000559,9.36,7.66
000560,9.85,8.06
000561,7.63,6.25
000563,4.35,3.56
000564,5.26,4.3
000565,6.72,5.5
000566,14.18,11.6
000567,24.54,20.08
000568,72.55,59.36
000570,5.31,4.35
000571,5.73,4.69
000572,4.21,3.45
000573,4.65,3.81
000576,23.0,18.82
000581,25.81,21.11
000582,10.27,8.41
000584,15.28,12.5
000585,2.4,2.18
000586,16.17,13.23
000587,7.95,6.51
000589,4.4,3.6
000590,15.2,12.44
000591,5.8,4.74
000592,4.38,3.58
000593,7.59,6.21
000595,5.89,4.82
000596,85.7,70.12
000597,11.99,9.81
000598,5.34,4.37
000599,6.7,5.48
000600,6.99,5.72
000601,7.02,5.74
000603,12.51,10.23
000605,20.11,16.45
000606,9.54,7.8
000607,5.65,4.63
000608,6.97,5.71
000609,9.78,8.0
000610,10.43,8.53
000611,8.37,6.85
000612,7.0,5.72
000613,13.04,10.67
000615,9.23,7.55
000616,3.76,3.08
000617,14.89,12.19
000619,7.9,6.46
000620,6.78,5.54
000622,4.71,3.85
000623,22.74,18.6
000625,11.55,9.45
000626,9.96,8.15
000627,8.9,7.28
000628,10.07,8.24
000630,2.85,2.33
000631,4.17,3.41
000632,6.7,5.48
000633,9.41,7.7
000635,13.94,11.4
000636,15.58,12.74
000637,6.0,4.91
000638,8.92,7.3
000639,17.64,14.44
000650,6.45,5.27
000651,53.1,43.44
000652,4.58,3.74
000655,4.45,4.03
000656,5.82,4.76
000657,12.86,10.52
000659,3.91,3.2
000661,229.0,187.36
000662,12.61,10.31
000663,11.14,9.12
000665,12.27,10.04
000666,20.12,16.46
000667,2.9,2.38
000668,14.62,11.96
000669,11.17,9.14
000670,6.77,5.54
000671,7.92,6.48
000672,10.65,8.71
000673,23.71,19.4
000676,14.84,12.14
000677,4.39,3.59
000678,6.6,5.4
000679,6.56,5.36
000680,4.55,3.73
000681,31.45,25.73
000682,4.9,4.01
000683,3.44,2.82
000685,10.2,8.34
000686,8.53,6.98
000687,12.28,10.04
000688,11.47,9.39
000690,7.92,6.48
000691,6.73,5.51
000692,4.26,3.48
000693,3.48,3.14
000695,11.11,9.09
000697,20.97,17.15
000698,5.71,4.67
000700,4.97,4.07
000701,9.28,7.6
000702,7.28,5.96
000703,27.81,22.75
000705,8.5,6.96
000707,3.48,3.14
000708,11.15,9.13
000709,3.6,2.94
000710,62.05,50.77
000711,13.22,10.82
000712,15.18,12.42
000713,7.93,6.49
000715,9.25,7.57
000716,5.2,4.26
000717,7.46,6.1
000718,4.38,3.58
000719,8.49,6.95
000720,4.56,4.12
000721,5.38,4.4
000722,8.97,7.34
000723,5.97,4.89
000725,4.77,3.91
000726,12.33,10.09
000727,2.45,2.01
000728,9.9,8.1
000729,9.82,8.04
000731,8.12,6.64
000732,27.21,22.27
000733,16.41,13.43
000735,14.08,11.52
000736,19.86,16.25
000737,3.52,3.18
000738,16.78,13.73
000739,8.31,6.8
000750,4.5,3.68
000751,4.68,3.83
000752,14.96,12.24
000753,3.75,3.07
000755,5.52,5.0
000756,14.23,11.65
000757,7.73,6.33
000758,5.97,4.89
000759,9.1,7.44
000760,4.32,3.54
000761,4.53,3.71
000762,14.53,11.89
000766,14.96,12.24
000767,3.21,2.63
000768,18.93,15.49
000776,17.22,14.09
000777,14.19,11.61
000778,5.24,4.28
000779,14.82,12.12
000780,5.04,4.12
000782,8.0,6.54
000783,7.49,6.13
000785,10.54,8.62
000786,25.42,20.8
000788,9.33,7.63
000789,13.83,11.31
000790,6.82,5.58
000791,6.52,5.34
000792,14.38,11.76
000793,9.24,7.56
000795,5.89,4.82
000796,14.19,11.61
000797,9.57,7.83
000798,8.6,7.04
000799,27.56,22.55
000800,10.14,8.3
000801,6.49,5.31
000802,12.79,10.47
