code,up_limit,down_limit
000001,13.22,10.82
000002,35.73,29.23
000004,25.74,21.06
000005,4.51,3.69
000006,9.57,7.83
000007,16.2,13.26
000008,8.14,6.66
000009,7.06,5.78
000010,5.37,4.39
000011,17.99,14.72
000012,8.95,7.33
000014,12.39,10.13
000016,6.95,5.69
000017,6.67,5.45
000018,6.61,5.41
000019,13.37,10.94
000020,19.58,16.02
000021,9.97,8.15
000023,21.64,17.7
000025,47.03,38.48
000026,11.42,9.34
000027,6.5,5.32
000028,66.0,54.0
000029,12.29,10.05
000030,8.5,6.96
000031,8.8,7.2
000032,9.81,8.03
000034,23.76,19.44
000035,7.39,6.05
000036,9.93,8.13
000037,8.13,6.65
000038,20.35,16.65
000039,20.74,16.97
000040,13.84,11.32
000042,17.23,14.09
000043,10.0,8.18
000045,9.65,7.89
000046,8.71,7.13
000048,27.74,22.7
000049,40.68,33.28
000050,19.38,15.86
000055,8.93,7.31
000056,14.6,11.94
000058,7.48,6.12
000059,10.63,8.69
000060,11.07,9.05
000061,7.9,6.46
000062,23.78,19.46
000063,36.47,29.84
000065,17.57,14.37
000066,8.07,6.61
000068,5.3,4.34
000069,9.59,7.85
000070,10.51,8.6
000078,6.74,5.52
000088,8.78,7.18
000089,9.58,7.84
000090,11.06,9.05
000096,14.6,11.94
000099,9.3,7.61
000100,4.22,3.46
000150,30.91,25.29
000151,13.39,10.95
000153,8.66,7.08
000155,8.07,6.61
000156,12.54,10.26
000157,4.74,3.88
000158,8.89,7.27
000159,5.18,4.24
000166,5.54,4.54
000301,7.34,6.0
000333,67.17,54.95
000338,9.27,7.59
000400,13.26,10.85
000401,16.01,13.1
000402,11.39,9.32
000403,31.8,28.78
000404,6.52,5.34
000407,7.11,5.81
000408,18.55,15.17
000409,6.42,5.26
000410,13.29,10.87
000411,24.31,19.89
000413,9.28,7.6
000415,6.42,5.26
000416,6.35,5.19
000417,8.58,7.02
000418,80.55,65.91
000419,6.2,5.08
000420,3.3,2.7
000421,6.09,4.99
000422,3.74,3.06
000423,66.55,54.45
000425,4.7,3.84
000426,11.94,9.77
000428,4.22,3.46
000429,8.84,7.24
000430,8.98,7.34
000488,20.19,16.52
000498,7.26,5.94
000501,18.18,14.88
000502,10.31,8.43
000503,45.86,37.52
000504,27.01,22.1
000505,9.42,7.7
000506,4.93,4.03
000507,10.63,8.69
000509,6.73,5.51
000510,7.99,6.53
000513,80.74,66.06
000514,7.36,6.02
000516,5.38,4.4
000517,5.02,4.1
000518,7.27,5.95
000519,9.87,8.07
000520,4.04,3.3
000521,4.93,4.03
000523,8.33,6.81
000524,11.48,9.4
000525,26.19,21.43
000526,30.67,27.75
000528,10.73,8.78
000529,7.29,5.97
000530,6.89,5.63
000531,8.02,6.56
000532,11.85,9.69
000533,10.59,8.67
000534,14.36,11.75
000536,4.79,3.92
000537,13.67,11.19
000538,108.9,89.1
000539,5.12,4.19
000540,8.09,6.62
000541,9.77,7.99
000543,5.69,4.65
000544,15.79,12.92
000545,5.2,4.26
000546,17.34,14.18
000547,11.91,9.75
000548,7.11,5.81
000550,20.74,16.97
000551,8.07,6.61
000552,4.05,3.31
000553,16.24,13.28
000554,7.84,6.42
000555,12.41,10.15
000557,5.02,4.1
000558,5.18,4.24
000559,10.14,8.3
000560,9.45,7.73
000561,8.72,7.14
000563,4.59,3.75
000564,5.26,4.3
000565,7.19,5.89
000566,14.18,11.6
000567,29.37,24.03
000568,63.84,52.24
000570,5.82,4.76
000571,5.51,4.51
000572,4.42,3.62
000573,5.58,4.56
000576,22.83,18.68
000581,26.73,21.87
000582,10.26,8.4
000584,16.57,13.55
000585,4.06,3.32
000586,17.29,14.15
000587,7.84,6.42
000589,4.8,3.92
000590,14.06,11.5
000591,5.68,4.64
000592,5.16,4.22
000593,8.01,6.55
000595,4.79,4.33
000596,69.28,56.68
000597,11.52,9.42
000598,5.57,4.55
000599,6.93,5.67
000600,8.05,6.59
000601,7.58,6.2
000603,13.5,11.04
000605,18.69,15.29
000606,7.91,6.47
000607,6.12,5.0
