code,up_limit,down_limit
000001,11.21,9.17
000002,25.91,21.2
000004,19.14,15.66
000005,3.29,2.69
000006,5.93,4.85
000007,13.86,11.34
000008,4.64,3.8
000009,5.05,4.13
000010,5.06,4.14
000011,12.87,10.53
000012,5.47,4.47
000014,11.42,9.34
000016,4.49,3.67
000017,4.29,3.51
000018,2.97,2.43
000019,9.79,8.01
000020,12.96,10.6
000021,6.75,5.53
000023,13.26,10.85
000025,29.39,24.05
000026,8.17,6.69
000027,5.82,4.76
000028,52.4,42.88
000029,12.29,10.05
000030,4.71,3.85
000031,6.27,5.13
000032,8.42,6.89
000034,14.85,12.15
000035,4.54,3.72
000036,5.69,4.65
000037,6.39,5.23
000038,13.79,11.29
000039,12.14,9.94
000040,12.98,10.62
000042,18.26,14.94
000043,7.59,6.21
000045,7.29,5.97
000046,6.31,5.17
000048,24.41,22.09
000049,28.93,23.67
000050,12.76,10.44
000055,5.25,4.29
000056,12.49,10.22
000058,5.46,4.46
000059,7.46,6.1
000060,5.01,4.1
000061,5.64,4.62
000062,21.22,17.36
000063,19.97,16.34
000065,9.2,7.52
000066,7.21,5.9
000068,3.2,2.62
000069,6.81,5.57
000070,8.2,6.71
000078,4.15,3.39
000088,6.09,4.99
000089,8.75,7.16
000090,6.42,5.26
000096,11.11,9.09
000099,6.6,5.4
000100,3.08,2.52
000150,17.93,14.67
000151,13.15,10.76
000153,6.73,5.51
000155,5.34,4.37
000156,9.03,7.39
000157,4.21,3.45
000158,5.91,4.83
000159,4.19,3.43
000166,4.87,3.99
000301,7.1,5.81
000333,45.9,37.56
000338,8.91,7.29
000400,8.26,6.76
000401,11.25,9.21
000402,7.59,6.21
000403,28.31,25.61
000404,4.53,3.71
000407,4.97,4.07
000408,12.93,10.58
000409,4.37,3.95
000410,8.42,6.89
000411,15.22,12.46
000413,5.86,4.8
000415,3.88,3.18
000416,4.55,3.73
000417,5.69,4.65
000418,48.87,39.99
000419,5.16,4.22
000420,2.45,2.01
000421,5.01,4.1
000422,3.09,2.79
000423,51.0,41.72
000425,4.46,3.65
000426,7.05,5.77
000428,3.0,2.46
000429,8.59,7.03
000430,7.01,5.73
000488,7.25,5.93
000498,4.36,3.56
000501,11.06,9.05
000502,6.95,5.69
000503,21.11,17.27
000504,11.66,9.54
000505,6.31,5.17
000506,3.43,2.81
000507,8.97,7.34
000509,3.21,2.63
000510,5.35,4.37
000513,42.81,35.03
000514,4.53,3.71
000516,6.23,5.09
000517,3.08,2.52
000518,4.51,3.69
000519,8.45,6.91
000520,3.54,2.9
000521,3.6,2.94
000523,4.96,4.06
000524,8.6,7.04
000525,15.8,12.92
000526,31.0,25.36
000528,12.27,10.04
000529,5.6,4.58
000530,3.94,3.22
000531,5.35,4.37
000532,9.47,7.75
000533,3.43,2.81
000534,12.68,10.38
000536,2.7,2.21
000537,9.69,7.93
000538,85.8,70.2
000539,4.81,3.93
000540,5.36,4.38
000541,6.48,5.3
000543,4.97,4.07
000544,7.39,6.05
000545,4.14,3.38
000546,11.88,9.72
000547,9.35,7.65
000548,4.71,3.85
000550,12.52,10.24
000551,6.16,5.04
000552,3.37,2.75
000553,13.65,11.17
000554,6.37,5.21
000555,12.77,10.45
000557,4.52,3.7
000558,3.52,2.88
000559,6.66,5.45
000560,6.14,5.02
000561,6.72,5.5
000563,3.11,2.55
000564,3.34,2.74
000565,5.58,4.56
000566,7.06,5.78
000567,13.16,10.76
000568,47.45,38.83
000570,4.53,3.71
000571,3.77,3.09
000572,3.08,2.52
000573,3.54,2.9
000576,5.85,4.79
000581,20.82,17.04
000582,9.34,7.64
000584,10.44,8.54
000585,2.18,1.98
000586,10.14,8.3
000587,3.07,2.51
000589,3.73,3.05
000590,10.93,8.95
000591,3.8,3.11
000592,3.0,2.46
000593,7.84,6.42
000595,3.75,3.07
000596,86.46,70.74
000597,13.76,11.26
000598,4.65,3.81
000599,5.03,4.11
000600,5.82,4.76
000601,4.68,3.83
000603,8.11,6.63
000605,10.0,8.18
000606,6.67,5.45
000607,4.72,3.86
000608,4.96,4.06
000609,6.16,5.04
000610,7.06,5.78
000611,6.3,5.16
000612,5.18,4.24
000613,8.94,7.32
000615,6.93,5.67
000616,2.82,2.3
000617,12.09,9.89
000619,6.95,5.69
000620,5.97,4.89
000622,3.45,2.83
000623,18.01,14.73
000625,7.68,6.28
000626,7.74,6.34
000627,6.94,5.68
000628,9.86,8.06
000629,3.28,2.68
000630,2.32,1.9
000631,3.69,3.02
000632,4.96,4.06
000633,5.24,4.28
000635,14.0,11.46
000636,18.02,14.74
000637,4.37,3.57
000638,5.46,4.46
000639,9.22,7.54
000650,8.05,6.59
000651,42.31,34.61
000652,3.23,2.65
000655,3.62,3.28
000656,5.69,4.65
000657,7.27,5.95
000659,3.21,2.63
000661,252.46,206.56
000662,5.68,4.64
000663,7.77,6.35
000665,8.65,7.07
000666,19.89,16.27
000667,2.52,2.06
000668,9.91,8.11
000669,6.28,5.14
000670,4.31,3.53
000671,6.67,5.45
000672,9.9,8.1
000673,7.01,5.73
000676,12.56,10.28
000677,3.61,2.95
000678,5.62,4.6
000679,4.5,3.68
000680,3.93,3.21
000681,32.03,26.21
000682,3.81,3.11
000683,3.03,2.48
000685,8.04,6.58
000686,6.75,5.53
000687,8.53,6.98
000688,12.31,10.07
000690,8.02,6.56
000691,4.2,3.44
000692,3.48,2.84
000695,9.5,7.78
000697,18.73,15.33
000698,4.57,3.74
000700,3.77,3.09
000701,7.61,6.23
000702,5.91,4.83
000703,18.35,15.01
000705,7.32,5.99
000707,3.4,3.08
000708,10.88,8.9
000709,3.22,2.64
000710,48.96,40.06
000711,11.02,9.02
000712,8.7,7.12
000713,6.69,5.47
000715,6.86,5.62
000716,3.53,2.89
000717,7.93,6.49
000718,3.64,2.98
000719,7.85,6.43
000720,3.86,3.5
000721,4.6,3.76
000722,6.42,5.26
000723,3.91,3.2
000725,3.72,3.04
000726,10.31,8.43
000727,1.91,1.57
000728,7.32,5.99
000729,6.79,5.55
000731,6.08,4.98
000732,17.75,14.53
000733,14.2,11.62
000735,11.46,9.38
000736,10.42,8.52
000737,3.29,2.97
000738,15.32,12.54
000739,7.76,6.35
000750,3.7,3.02
000751,3.45,2.83
000752,7.55,6.17
000753,3.22,2.64
000755,4.65,4.21
000756,7.15,5.85
000757,5.68,4.64
000758,4.49,3.67
000759,7.22,5.9
000760,3.66,3.0
000761,4.52,3.7
000762,10.78,8.82
000766,8.25,6.75
000767,3.0,2.46
000768,17.44,14.27
000776,14.84,12.14
000777,11.59,9.49
000778,5.42,4.44
000779,13.09,10.71
000780,3.89,3.19
000782,5.64,4.62
000783,5.51,4.51
000785,8.24,6.74
000786,19.68,16.1
000788,6.61,5.41
000789,13.78,11.28
000790,5.26,4.3
000791,5.08,4.16
000792,9.53,7.79
000793,3.66,3.0
000795,4.57,3.74
000796,9.13,7.47
000797,5.27,4.31
000798,6.46,5.28
000799,21.42,17.52
000800,7.13,5.83
000801,5.1,4.18
000802,10.62,8.69
000803,13.86,12.54
000806,3.81,3.11
000807,6.0,4.91
000809,2.93,2.39
000810,7.44,6.08
000811,5.25,4.29
000812,3.55,2.91
000813,8.75,7.16
000815,9.49,7.77
000816,1.64,1.48
000818,11.28,9.23
000819,11.02,9.02
000820,9.35,7.65
000821,9.69,7.93
000822,6.96,5.7
000823,8.12,6.64
000825,6.34,5.18
000826,14.83,12.13
000828,8.22,6.72
000829,9.31,7.61
000830,16.83,13.77
000831,10.64,8.7
000833,5.46,4.46
000835,4.73,3.87
000836,4.51,3.69
000837,5.05,4.13
000838,3.78,3.1
000839,4.7,3.84
000848,9.47,7.75
000850,3.82,3.12
000851,5.02,4.1
000852,10.51,8.6
000856,13.75,11.25
000858,68.17,55.77
000859,3.3,2.7
000860,47.76,39.08
000861,2.84,2.32
000862,3.7,3.02
000863,4.62,3.78
000868,5.04,4.12
000869,40.7,33.3
000875,3.15,2.57
000876,6.63,5.43
000877,9.14,7.48
000878,10.01,8.19
000880,8.06,6.6
000881,8.86,7.25
000882,2.84,2.32
000883,4.42,3.62
000885,11.23,9.19
000886,4.59,3.75
000887,12.29,10.05
000888,7.6,6.22
000889,14.04,11.48
000890,5.3,4.34
000892,4.79,3.92
000893,4.12,3.72
000895,25.72,21.04
000897,2.76,2.26
000898,6.67,5.45
000899,4.49,3.67
000900,4.54,3.72
000901,10.96,8.96
000902,9.78,8.0
000903,2.86,2.34
000905,8.06,6.6
000906,5.3,4.34
000908,5.04,4.12
000909,8.1,6.62
000910,15.44,12.64
000911,7.01,5.73
000912,7.13,6.45
000913,10.97,8.97
000915,17.5,14.32
000917,5.56,4.55
000918,6.66,5.45
000919,7.48,6.12
000920,6.41,5.25
000921,9.27,7.59
000922,6.63,5.99
000923,17.62,14.42
000925,5.93,4.85
000926,7.85,6.43
000927,3.47,2.84
000928,5.63,4.61
000929,7.07,5.79
000930,10.45,8.55
000931,6.33,5.18
000932,10.19,8.33
000933,5.67,4.64
000935,16.67,13.64
000936,5.69,4.65
000937,4.49,3.67
000938,49.4,40.42
000939,1.35,1.23
000948,10.91,8.93
000949,3.26,2.66
000950,8.26,6.76
000951,13.4,10.96
000952,12.07,9.87
000953,4.26,3.86
000955,5.02,4.1
000957,6.27,5.13
000958,3.93,3.21
000959,4.71,3.85
000960,11.07,9.05
000961,6.82,5.58
000962,6.39,5.23
000963,49.71,40.67
000965,4.66,3.82
000966,3.18,2.6
000967,7.35,6.01
000968,13.27,10.85
000969,5.97,4.89
000970,9.22,7.54
000971,4.57,3.74
000972,3.22,2.92
000973,4.04,3.3
000975,9.1,7.44
000976,4.93,4.03
000977,30.22,24.72
000978,6.64,5.44
000979,0.91,0.75
000980,6.02,4.92
000981,6.19,5.07
000982,1.61,1.45
000983,7.14,5.84
000985,15.03,12.29
000987,7.84,6.42
000988,15.18,12.42
000989,16.19,13.25
000990,15.52,12.7
000993,5.73,4.69
000995,5.99,5.42
000996,10.21,8.35
000997,15.46,12.65
000998,17.71,14.49
000999,28.95,23.69
001696,5.03,4.11
001872,20.52,16.79
001896,3.71,3.03
001965,9.06,7.42
001979,19.47,15.93
002001,16.64,13.62
002002,3.19,2.61
002003,8.49,6.95
002004,5.45,4.46
002005,3.4,2.78
002006,7.03,5.75
002007,38.92,31.84
002008,47.05,38.49
002009,10.73,8.78
002010,11.14,9.12
002011,7.04,5.76
002012,6.49,5.31
002013,8.98,7.34
002014,6.53,5.35
002015,5.36,4.38
002016,11.37,9.31
002017,6.48,5.3
002018,1.43,1.29
002019,13.66,11.18
002020,13.3,10.88
002021,3.14,2.57
002022,12.4,10.14
002023,12.38,10.13
002024,14.07,11.51
002025,29.33,23.99
002026,5.78,4.73
002027,9.3,7.61
002028,15.95,13.05
002029,7.37,6.03
002030,19.79,16.19
002031,2.29,1.87
002032,54.29,44.42
002033,7.85,6.43
002034,16.59,13.57
002035,11.17,9.14
002036,11.62,9.5
002037,8.79,7.19
002038,38.18,31.24
002039,15.16,12.4
002040,9.57,7.83
002041,7.35,6.01
002042,7.69,6.29
002043,7.37,6.03
002044,17.61,14.41
002045,5.76,4.72
002046,7.58,6.2
002047,6.23,5.09
002048,12.21,9.99
002049,47.69,39.02
002050,13.35,10.93
002051,16.8,13.74
002052,4.18,3.42
002053,8.62,7.06
002054,5.25,4.29
002055,13.17,10.77
002056,7.35,6.01
002057,6.9,5.64
002058,10.64,8.7
002059,8.01,6.55
002060,3.22,2.64
002061,10.07,8.24
002062,4.43,3.63
002063,6.81,5.57
002064,4.76,3.9
002065,9.71,7.95
002066,8.27,6.77
002067,4.04,3.3
002068,8.71,7.13
002069,4.15,3.39
002071,5.53,4.53
002072,7.41,6.07
002073,6.13,5.01
002074,14.36,11.75
002075,17.73,14.51
002076,3.56,2.92
002077,4.94,4.04
002078,9.41,7.7
002079,6.26,5.12
002080,8.66,7.08
002081,10.16,8.32
002082,10.55,8.63
002083,5.97,4.89
002084,4.97,4.07
002085,7.7,6.3
002086,7.35,6.01
002087,4.32,3.54
002088,14.12,11.56
002089,3.97,3.25
002090,14.73,12.05
002091,6.19,5.07
002092,9.47,7.75
002093,8.22,6.72
002094,8.45,6.91
002095,34.3,28.06
002096,6.39,5.23
002097,7.28,5.96
002098,17.94,14.68
002099,5.41,4.43
002100,6.26,5.12
002101,8.92,7.3
002102,3.22,2.64
002103,4.86,3.98
002104,7.02,5.74
002105,4.51,3.69
002106,7.04,5.76
002107,8.12,6.64
002108,5.14,4.2
002109,4.71,3.85
002110,20.82,17.04
002111,11.5,9.41
002112,7.28,5.96
002113,6.36,5.2
002114,9.24,7.56
002115,9.91,8.11
002116,8.13,6.65
002117,16.12,13.19
002118,6.58,5.38
002119,10.31,8.43
002120,33.21,27.17
002121,6.36,5.2
002122,1.81,1.63
002123,8.98,7.34
002124,4.86,3.98
002125,8.29,6.79
002126,8.12,6.64
002127,8.14,6.66
002128,9.28,7.6
002129,8.34,6.82
002130,4.51,3.69
002131,2.15,1.76
002132,3.28,2.68
002133,4.37,3.57
002134,6.83,5.59
002135,5.79,4.73
002136,9.67,7.91
002137,8.02,6.56
002138,19.38,15.86
002139,5.04,4.12
002140,7.83,6.41
002141,4.39,3.59
002142,18.41,15.07
002143,3.38,2.76
002144,11.76,9.62
002145,4.08,3.34
002146,8.8,7.2
002147,16.24,13.28
002148,6.57,5.37
002149,7.27,5.95
002150,6.78,5.54
002151,26.98,22.08
002152,6.31,5.17
002153,41.61,34.05
002154,3.45,2.83
002155,7.0,5.72
002156,11.06,9.05
002157,4.16,3.4
002158,9.85,8.06
002159,22.74,18.6
002160,4.99,4.09
002161,7.57,6.19
002162,3.45,2.83
002163,5.67,4.64
002164,3.11,2.55
002165,4.18,3.42
002166,8.58,7.02
002167,7.05,5.77
002168,11.83,9.68
002169,4.68,3.83
002170,3.4,2.78
002171,6.38,5.22
002172,4.6,3.76
002173,12.06,9.86
002174,16.75,13.71
002175,4.1,3.36
002176,8.28,6.78
002177,3.74,3.06
002178,4.61,3.77
002179,46.62,38.14
002180,27.59,22.57
002181,3.99,3.27
002182,7.7,6.3
002183,6.64,5.44
002184,11.14,9.12
002185,5.59,4.57
002186,14.26,11.66
002187,8.8,7.2
002188,3.55,3.21
002189,13.66,11.18
002190,19.03,15.57
002191,9.12,7.46
002192,18.98,15.53
002193,14.25,11.66
002194,4.12,3.72
002195,5.19,4.25
002196,6.94,5.68
002197,8.84,7.24
002198,6.27,5.13
002199,7.8,6.38
002200,7.11,5.81
002201,7.01,5.73
002202,13.48,11.03
002203,9.6,7.86
002204,3.49,2.85
002205,13.63,11.15
002206,4.79,3.92
