code,up_limit,down_limit
000001,9.69,7.93
000002,24.96,20.42
000004,20.35,16.65
000005,3.22,2.64
000006,5.92,4.84
000007,14.21,11.63
000008,3.99,3.27
000009,5.03,4.11
000010,4.87,3.99
000011,11.92,9.76
000012,5.37,4.39
000014,11.67,9.55
000016,4.51,3.69
000017,4.24,3.47
000018,3.4,2.78
000019,9.57,7.83
000020,13.35,10.93
000021,7.02,5.74
000023,13.26,10.85
000025,30.89,25.27
000026,7.92,6.48
000027,5.48,4.48
000028,49.43,40.45
000029,12.29,10.05
000030,4.98,4.08
000031,6.08,4.98
000032,8.33,6.81
000034,14.54,11.9
000035,4.48,3.66
000036,5.5,4.5
000037,6.3,5.16
000038,19.91,16.29
000039,12.5,10.22
000040,11.12,9.1
000042,19.34,15.82
000043,7.67,6.27
000045,7.35,6.01
000046,6.23,5.09
000048,24.03,21.75
000049,29.24,23.92
000050,14.03,11.48
000055,5.24,4.28
000056,12.56,10.28
000058,5.52,4.52
000059,7.49,6.13
000060,4.97,4.07
000061,5.7,4.66
000062,20.79,17.01
000063,17.49,14.31
000065,9.76,7.98
000066,8.18,6.7
000068,3.25,2.66
000069,6.95,5.69
000070,8.09,6.62
000078,4.39,3.59
000088,6.13,5.01
000089,8.86,7.25
000090,6.47,5.29
000096,11.5,9.41
000099,6.56,5.36
000100,3.06,2.5
000150,18.37,15.03
000151,12.91,10.57
000153,6.8,5.56
000155,5.25,4.29
000156,9.05,7.41
000157,4.47,3.65
000158,6.11,5.0
000159,4.3,3.52
000166,4.73,3.87
000301,7.02,5.74
000333,45.23,37.01
000338,8.25,6.75
000400,8.16,6.68
000401,12.43,10.17
000402,7.62,6.24
000403,28.91,26.15
000404,4.61,3.77
000407,5.09,4.17
000408,12.66,10.36
000409,4.42,4.0
000410,8.6,7.04
000411,15.04,12.3
000413,6.0,4.91
000415,3.76,3.08
000416,4.93,4.03
000417,5.71,4.67
000418,49.92,40.84
000419,5.34,4.37
000420,2.53,2.07
000421,5.06,4.14
000422,2.98,2.7
000423,48.7,39.84
000425,4.64,3.8
000426,7.91,6.47
000428,3.08,2.52
000429,8.22,6.72
000430,7.01,5.73
000488,7.81,6.39
000498,4.61,3.77
000501,11.9,9.74
000502,7.19,5.89
000503,20.34,16.64
000504,12.68,10.38
000505,6.42,5.26
000506,3.22,2.64
000507,8.95,7.33
000509,4.03,3.29
000510,5.16,4.22
000513,42.7,34.94
000514,4.58,3.74
000516,5.64,4.62
000517,3.08,2.52
000518,4.53,3.71
000519,8.58,7.02
000520,3.66,3.0
000521,3.78,3.1
000523,6.33,5.18
000524,8.84,7.24
000525,16.46,13.46
000526,31.0,25.36
000528,13.1,10.72
000529,5.69,4.65
000530,3.98,3.26
000531,5.46,4.46
000532,9.88,8.08
000533,3.64,2.98
000534,12.71,10.4
000536,2.7,2.21
000537,9.58,7.84
000538,93.83,76.77
000539,4.75,3.89
000540,5.36,4.38
000541,6.38,5.22
000543,5.01,4.1
000544,7.51,6.15
000545,4.14,3.38
000546,12.74,10.42
000547,7.78,6.36
000548,4.81,3.93
000550,11.78,9.64
000551,6.34,5.18
000552,3.66,3.0
000553,14.76,12.08
000554,6.5,5.32
000555,12.77,10.45
000557,4.03,3.29
000558,3.62,2.96
000559,6.68,5.46
000560,6.09,4.99
000561,6.36,5.2
000563,3.15,2.57
000564,3.48,2.84
000565,5.47,4.47
000566,6.88,5.63
000567,14.84,12.14
000568,48.52,39.7
000570,4.57,3.74
000571,4.09,3.35
000572,3.06,2.5
000573,3.48,2.84
000576,5.27,4.31
000581,20.9,17.1
000582,8.69,7.11
000584,10.38,8.5
000585,2.04,1.84
000586,10.78,8.82
000587,3.04,2.48
000589,3.92,3.2
000590,9.86,8.06
000591,3.67,3.01
000592,2.98,2.44
000593,6.74,5.52
000595,4.03,3.29
000596,81.85,66.97
000597,14.28,11.68
000598,4.55,3.73
000599,5.21,4.27
000600,5.83,4.77
000601,5.26,4.3
000603,11.91,9.75
000605,10.27,8.41
000606,6.75,5.53
000607,4.75,3.89
000608,4.99,4.09
000609,6.08,4.98
000610,7.12,5.82
000611,7.4,6.06
000612,5.18,4.24
000613,8.0,6.54
000615,6.91,5.65
000616,2.79,2.29
000617,11.47,9.39
000619,6.94,5.68
000620,5.9,4.82
000622,3.5,2.86
000623,18.15,14.85
000625,7.74,6.34
000626,8.09,6.62
000627,6.92,5.66
000628,9.58,7.84
000630,2.3,1.88
000631,3.69,3.02
000632,5.34,4.37
000633,4.95,4.05
000635,13.52,11.06
000636,17.08,13.98
000637,4.42,3.62
000638,5.75,4.71
000639,9.28,7.6
000650,7.15,5.85
000651,41.8,34.2
000652,3.38,2.76
000655,3.6,3.26
000656,5.49,4.49
000657,7.76,6.35
000659,3.36,2.75
000661,217.81,178.21
000662,6.68,5.46
000663,8.0,6.54
000665,8.8,7.2
000666,19.89,16.27
000667,2.48,2.03
000668,10.34,8.46
000669,5.78,4.73
000670,4.36,3.56
000671,6.11,5.0
000672,10.3,8.42
000673,6.52,5.34
000676,12.72,10.4
000677,3.52,2.88
000678,5.74,4.7
000679,4.8,3.92
000680,4.08,3.34
000681,29.73,24.33
000682,4.07,3.33
000683,3.18,2.6
000685,8.56,7.0
000686,6.68,5.46
000687,8.57,7.01
000688,12.87,10.53
000690,7.52,6.16
000691,4.14,3.38
000692,3.48,2.84
000695,9.86,8.06
000697,17.86,14.62
000698,4.66,3.82
000700,3.89,3.19
000701,7.39,6.05
000702,6.17,5.05
000703,17.82,14.58
000705,7.0,5.72
000707,3.44,3.12
000708,10.36,8.48
000709,3.05,2.49
000710,45.54,37.26
000711,11.02,9.02
000712,9.23,7.55
000713,6.61,5.41
000715,6.81,5.57
000716,3.75,3.07
000717,8.91,7.29
000718,3.87,3.17
000719,7.28,5.96
000720,3.7,3.34
000721,4.91,4.01
000722,6.23,5.09
000723,4.36,3.56
000725,3.84,3.14
000726,10.87,8.89
000727,1.94,1.58
000728,7.25,5.93
000729,6.68,5.46
000731,6.29,5.15
000732,17.05,13.95
000733,13.54,11.08
000735,11.87,9.71
000736,11.17,9.14
000737,3.11,2.81
000738,14.39,11.77
000739,7.46,6.1
000750,3.7,3.02
000751,3.48,2.84
000752,8.5,6.96
000753,3.31,2.71
000755,4.6,4.16
000756,7.11,5.81
000757,5.73,4.69
000758,4.71,3.85
000759,6.59,5.39
000760,4.31,3.53
000761,4.55,3.73
000762,10.59,8.67
000766,7.13,5.83
000767,2.93,2.39
000768,15.68,12.83
000776,14.51,11.87
000777,11.29,9.23
000778,4.93,4.03
000779,14.82,12.12
000780,3.93,3.21
000782,6.16,5.04
000783,5.45,4.46
000785,8.21,6.71
000786,19.03,15.57
000788,6.82,5.58
000789,13.97,11.43
000790,5.93,4.85
000791,5.06,4.14
000792,8.35,6.83
000793,3.64,2.98
000795,4.6,3.76
000796,8.99,7.35
000797,5.34,4.37
000798,6.72,5.5
000799,21.93,17.95
000800,7.62,6.24
000801,5.23,4.28
000802,11.2,9.16
000803,12.72,11.5
000806,3.82,3.12
000807,5.47,4.47
000809,2.99,2.45
000810,7.87,6.44
000811,5.04,4.12
000812,3.52,2.88
000813,8.86,7.25
000815,8.55,6.99
000816,1.56,1.42
000818,11.65,9.53
000819,11.23,9.19
000820,13.39,10.95
000821,9.52,7.79
000822,7.14,5.84
000823,8.02,6.56
000825,6.34,5.18
000826,15.33,12.55
000828,8.54,6.98
000829,9.48,7.76
000830,17.58,14.38
000831,10.79,8.83
000833,5.58,4.56
000835,4.92,4.02
000836,4.68,3.83
000837,5.19,4.25
000838,3.89,3.19
000839,4.96,4.06
000848,9.23,7.55
000850,3.91,3.2
000851,5.04,4.12
000852,9.48,7.76
000856,13.07,10.69
000858,66.67,54.55
000859,3.47,2.84
000860,39.47,32.29
000861,2.89,2.37
000862,3.7,3.02
000863,4.64,3.8
000868,5.24,4.28
000869,39.71,32.49
000875,3.08,2.52
000876,6.72,5.5
000877,9.46,7.74
000878,9.79,8.01
000880,8.14,6.66
000881,9.14,7.48
000882,2.78,2.28
000883,4.48,3.66
000885,11.77,9.63
000886,4.64,3.8
000887,13.26,10.85
000888,7.7,6.3
000889,14.06,11.5
000890,5.29,4.33
000892,4.75,3.89
000893,3.45,3.13
000895,24.82,20.3
000897,3.26,2.66
000898,6.75,5.53
000899,4.68,3.83
000900,4.52,3.7
000901,10.76,8.8
000902,8.83,7.23
000903,2.84,2.32
000905,7.99,6.53
000906,5.38,4.4
000908,4.36,3.56
000909,8.14,6.66
000910,13.9,11.38
000911,6.85,5.61
000912,7.13,6.45
000913,9.57,7.83
000915,17.61,14.41
000917,5.65,4.63
000918,6.08,4.98
000919,7.6,6.22
000920,6.59,5.39
000921,8.4,6.88
000922,6.67,6.03
000923,16.97,13.89
000925,6.57,5.37
000926,7.29,5.97
000927,3.74,3.06
000928,5.95,4.87
000929,7.12,5.82
000930,9.85,8.06
000931,6.34,5.18
000932,10.96,8.96
000933,4.95,4.05
000935,17.46,14.28
000936,5.91,4.83
000937,4.55,3.73
000938,49.21,40.27
000939,1.37,1.24
