code,up_limit,down_limit
000001,11.5,9.41
000002,23.93,19.58
000004,17.49,14.31
000005,3.18,2.6
000006,5.75,4.71
000007,6.79,5.55
000008,4.81,3.93
000009,4.96,4.06
000010,5.15,4.21
000011,11.89,9.73
000012,5.19,4.25
000014,11.29,9.23
000016,4.54,3.72
000017,4.98,4.08
000018,2.73,2.23
000019,9.56,7.82
000020,12.43,10.17
000021,6.5,5.32
000023,13.02,10.66
000025,30.64,25.07
000026,8.7,7.12
000027,5.91,4.83
000028,48.18,39.42
000029,12.29,10.05
000030,4.58,3.74
000031,6.08,4.98
000032,8.11,6.63
000034,14.96,12.24
000035,5.07,4.15
000036,5.43,4.45
000037,5.95,4.87
000038,13.67,11.19
000039,12.52,10.24
000040,11.83,9.68
000042,19.9,16.28
000043,7.57,6.19
000045,6.8,5.56
000046,5.49,4.49
000048,22.67,20.51
000049,27.02,22.1
000050,12.8,10.48
000055,5.1,4.18
000056,13.65,11.17
000058,5.16,4.22
000059,7.8,6.38
000060,5.12,4.19
000061,5.48,4.48
000062,21.34,17.46
000063,18.54,15.17
000065,9.68,7.92
000066,6.66,5.45
000068,2.99,2.45
000069,6.55,5.36
000070,7.51,6.15
000078,4.18,3.42
000088,6.13,5.01
000089,8.97,7.34
000090,6.16,5.04
000096,11.34,9.28
000099,6.8,5.56
000100,2.99,2.45
000150,17.61,14.41
000151,12.54,10.26
000153,6.67,5.45
000155,5.17,4.23
000156,9.67,7.91
000157,4.0,3.28
000158,5.93,4.85
000159,4.69,3.83
000166,4.81,3.93
000301,7.06,5.78
000333,44.33,36.27
000338,9.34,7.64
000400,10.47,8.57
000401,11.9,9.74
000402,7.38,6.04
000403,25.2,22.8
000404,4.57,3.74
000407,5.36,4.38
000408,12.9,10.56
000409,4.28,3.88
000410,8.4,6.88
000411,14.34,11.74
000413,5.73,4.69
000415,4.2,3.44
000416,4.1,3.36
000417,5.63,4.61
000418,51.15,41.85
000419,5.06,4.14
000420,2.26,1.85
000421,5.64,4.62
000422,3.14,2.84
000423,49.93,40.85
000425,4.22,3.46
000426,6.34,5.18
000428,3.14,2.57
000429,8.4,6.88
000430,6.12,5.0
000488,6.8,5.56
000498,5.34,4.37
000501,11.22,9.18
000502,7.4,6.06
000503,19.82,16.22
000504,14.93,12.21
000505,6.52,5.34
000506,3.44,2.82
000507,9.05,7.41
000509,3.01,2.47
000510,5.07,4.15
000513,34.65,28.35
000514,4.28,3.5
000516,5.67,4.64
000517,2.75,2.25
000518,3.93,3.21
000519,8.13,6.65
000520,3.51,2.87
000521,3.58,2.93
000523,4.72,3.86
000524,8.16,6.68
000525,16.64,13.62
000526,31.0,25.36
000528,11.88,9.72
000529,5.47,4.47
000530,3.81,3.11
000531,5.27,4.31
000532,9.42,7.7
000533,3.92,3.2
000534,12.55,10.27
000536,2.54,2.08
000537,8.45,6.91
000538,77.25,63.21
000539,4.72,3.86
000540,5.36,4.38
000541,6.5,5.32
000543,4.6,3.76
000544,6.14,5.02
000545,4.14,3.38
000546,9.81,8.03
000547,8.71,7.13
000548,4.75,3.89
000550,12.23,10.01
000551,6.0,4.91
000552,3.18,2.6
000553,13.42,10.98
000554,6.77,5.54
000555,12.14,9.94
000557,4.62,3.78
000558,3.37,2.75
000559,6.35,5.19
000560,6.23,5.09
000561,6.78,5.54
000563,3.01,2.47
000564,3.21,2.63
000565,5.23,4.28
000566,6.66,5.45
000567,13.05,10.67
000568,45.87,37.53
000570,4.44,3.64
000571,3.54,2.9
000572,2.84,2.32
000573,3.58,2.93
000576,7.02,5.74
000581,20.54,16.8
000582,8.64,7.07
000584,10.41,8.51
000585,2.11,1.91
000586,9.39,7.69
000587,3.16,2.58
000589,3.76,3.08
000590,9.06,7.42
000591,3.53,2.89
000592,2.85,2.33
000593,8.87,7.25
000595,3.99,3.27
000596,81.62,66.78
000597,13.13,10.75
000598,4.76,3.9
000599,4.87,3.99
000600,5.47,4.47
000601,4.57,3.74
000603,8.72,7.14
000605,8.88,7.26
000606,5.49,4.49
000607,4.36,3.56
000608,4.63,3.79
000609,5.46,4.46
000610,6.69,5.47
000611,6.97,5.71
000612,4.9,4.01
000613,8.7,7.12
000615,6.23,5.09
000616,2.74,2.24
000617,11.81,9.67
000619,6.82,5.58
000620,5.9,4.82
000622,3.44,2.82
000623,17.49,14.31
000625,7.74,6.34
000626,7.06,5.78
000627,6.67,5.45
000628,10.78,8.82
000629,4.61,3.77
