code,up_limit,down_limit
000001,16.28,13.32
000002,43.36,35.48
000004,23.67,19.37
000005,4.63,3.79
000006,10.84,8.87
000007,18.33,14.99
000008,9.06,7.42
000009,7.46,6.1
000010,5.91,4.83
000011,19.62,16.06
000012,9.97,8.15
000014,14.65,11.99
000016,7.33,5.99
000017,6.71,5.49
000018,6.83,5.59
000019,13.37,10.94
000020,15.55,12.73
000021,10.84,8.87
000023,22.06,18.05
000025,41.66,34.08
000026,11.69,9.57
000027,6.72,5.5
000028,68.51,56.05
000029,12.29,10.05
000030,9.0,7.36
000031,8.8,7.2
000032,10.4,8.51
000034,23.76,19.44
000035,7.39,6.05
000036,10.82,8.86
000037,7.34,6.0
000038,21.4,17.51
000039,23.63,19.33
000040,14.66,12.0
000042,19.02,15.56
000043,10.79,8.83
000045,10.53,8.61
000046,8.71,7.13
000048,22.67,18.55
000049,40.26,32.94
000050,21.22,17.36
000055,6.9,5.64
000056,14.6,11.94
000058,8.58,7.02
000059,11.29,9.23
000060,12.44,10.18
000061,8.47,6.93
000062,25.16,20.58
000063,40.14,32.84
000065,20.1,16.44
000066,7.71,6.31
000068,5.94,4.86
000069,11.23,9.19
000070,10.8,8.84
000078,6.52,5.34
000088,9.01,7.37
000089,9.68,7.92
000090,11.89,9.73
000096,14.74,12.06
000099,10.24,8.38
000100,4.28,3.5
000150,32.32,26.44
000151,13.85,11.33
000153,8.9,7.28
000155,6.3,5.16
000156,12.54,10.26
000157,5.07,4.15
000158,8.71,7.13
000159,5.73,4.69
000166,6.15,5.03
000301,6.5,5.32
000333,63.99,52.35
000338,9.89,8.09
000400,13.55,11.09
000401,15.65,12.81
000402,13.13,10.75
000403,33.48,30.3
000404,6.35,5.19
000407,8.33,6.81
000408,19.27,15.77
000409,7.02,5.74
000410,10.57,9.57
000411,22.34,18.28
000413,9.87,8.07
000415,6.42,5.26
000416,8.09,6.62
000417,8.83,7.23
000418,77.44,63.36
000419,6.77,5.54
000420,3.41,2.79
000421,6.74,5.52
000422,4.55,3.73
000423,72.27,59.13
000425,5.09,4.17
000426,10.77,8.81
000428,4.6,3.76
000429,9.02,7.38
000430,9.46,7.74
000488,20.26,16.58
000498,7.62,6.24
000501,19.42,15.89
000502,12.2,9.98
000503,45.1,36.9
000504,27.84,22.78
000505,9.23,7.55
000506,7.78,6.36
000507,10.98,8.98
000509,6.73,5.51
000510,8.97,7.34
000513,83.08,67.98
000514,7.57,6.19
000516,5.38,4.4
000517,6.26,5.12
000518,7.59,6.21
000519,10.0,8.18
000520,4.37,3.57
000521,5.6,4.58
000523,8.83,7.23
000524,12.39,10.13
000525,25.77,21.09
000526,29.97,27.11
000528,9.32,7.62
000529,7.8,6.38
000530,6.06,4.96
000531,8.78,7.18
000532,12.1,9.9
000533,11.19,9.15
000534,14.19,11.61
000536,5.1,4.18
000537,15.86,12.98
000538,111.42,91.16
000539,5.37,4.39
000540,8.09,6.62
000541,10.42,8.52
000543,5.59,4.57
000544,15.94,13.04
000545,5.48,4.48
000546,16.05,13.13
000547,11.91,9.75
000548,7.06,5.78
000550,20.99,17.17
000551,8.92,7.3
000552,3.93,3.21
000553,19.05,15.59
000554,8.9,7.28
000555,12.88,10.54
000557,5.26,4.3
000558,5.8,4.74
000559,10.87,8.89
000560,10.45,8.55
000561,8.88,7.26
000563,5.13,4.19
000564,5.26,4.3
000565,8.1,6.62
000566,14.18,11.6
000567,27.39,22.41
000568,74.68,61.1
000570,6.07,4.97
000571,5.72,4.68
000572,5.16,4.22
000573,5.63,4.61
000576,18.73,15.33
000581,28.23,23.09
000582,11.08,9.06
000584,15.51,12.69
000585,4.58,3.74
000586,19.36,15.84
000587,7.98,6.53
000589,5.04,4.12
000590,15.21,12.45
000591,6.18,5.06
000592,6.33,5.18
000593,9.78,8.0
000595,5.39,4.87
000596,80.48,65.84
000597,12.21,9.99
000598,5.91,4.83
000599,6.72,5.5
000600,9.02,7.38
000601,7.92,6.48
000603,13.23,10.83
000605,19.76,16.16
000606,9.01,7.37
000607,6.68,5.46
000608,7.02,5.74
000609,12.17,9.95
000610,12.16,9.95
000611,7.88,6.44
000612,9.27,7.59
000613,8.37,7.57
000615,12.25,10.03
000616,3.91,3.2
000617,16.83,13.77
000619,8.61,7.05
000620,7.08,5.8
000622,5.57,4.55
000623,25.55,20.91
000625,14.56,11.92
000626,13.62,11.14
000627,9.56,7.82
000628,9.36,7.66
000630,3.09,2.53
000631,5.07,4.15
000632,6.48,5.3
000633,10.99,8.99
000635,17.15,14.03
000636,12.51,10.23
000637,6.57,5.37
000638,12.41,10.15
000639,20.12,16.46
000650,5.82,4.76
000651,56.6,46.31
000652,5.15,4.21
000655,6.85,5.61
000656,5.69,4.65
000657,13.18,10.78
000659,4.37,3.95
000661,208.47,170.57
000662,15.96,13.06
000663,22.24,18.2
000665,11.21,9.17
000666,21.87,17.89
000667,3.66,3.0
000668,16.86,13.8
000669,15.03,12.29
000670,6.74,5.52
000671,9.35,7.65
000672,12.57,10.29
000673,15.51,12.69
000676,11.78,9.64
000677,4.32,3.54
000678,8.36,6.84
000679,7.83,6.41
000680,5.39,4.41
000681,20.93,17.13
000682,5.13,4.19
000683,3.22,2.64
000685,11.61,9.5
000686,10.1,8.26
000687,11.51,9.41
000688,12.05,9.86
000690,9.9,8.1
000691,8.16,6.68
000692,4.95,4.05
000693,13.13,11.88
000695,10.55,8.63
000697,22.95,18.77
000698,6.45,5.27
000700,6.19,5.07
000701,10.87,8.89
000702,7.46,6.1
000703,28.61,23.41
000705,8.88,7.26
000707,6.09,4.99
000708,12.9,10.56
000709,4.49,3.67
000710,53.21,43.53
000711,14.44,11.82
000712,18.52,15.16
000713,7.46,6.1
000715,10.49,8.59
000716,6.01,4.91
000717,9.13,7.47
000718,5.48,4.48
000719,10.09,8.25
000720,4.76,3.9
000721,5.98,4.9
000722,10.08,8.24
000723,7.29,5.97
000725,7.32,5.99
000726,12.33,10.09
000727,2.71,2.21
000728,12.56,10.28
000729,8.87,7.25
000731,8.34,6.82
000732,41.73,34.15
000733,15.33,12.55
000735,9.05,7.41
000736,18.99,15.53
000737,4.84,3.96
000738,15.61,12.77
000739,6.92,5.66
000750,5.81,4.75
000751,5.73,4.69
000752,14.19,11.61
000753,4.22,3.46
000755,6.68,6.04
000756,14.26,11.66
000757,7.73,6.33
000758,7.05,5.77
000759,9.54,7.8
000760,6.64,5.44
000761,6.17,5.05
000762,16.37,13.39
000766,14.96,12.24
000767,3.28,2.68
000768,17.26,14.12
000776,20.88,17.08
000777,17.41,14.25
000778,6.0,4.91
000779,15.13,12.38
000780,5.23,4.73
000782,8.13,6.65
000783,9.25,7.57
000785,10.96,8.96
000786,25.82,21.12
000788,9.26,7.58
000789,13.37,10.94
000790,8.1,6.62
000791,8.59,7.03
000792,16.39,13.41
000793,10.59,8.67
000795,6.55,5.36
000796,14.19,11.61
000797,11.97,9.79
000798,9.91,8.11
000799,29.33,23.99
000800,12.85,10.51
000801,6.77,5.54
000802,14.55,11.91
000803,22.26,20.14
000806,10.73,8.78
000807,10.8,8.84
000809,3.93,3.55
000810,7.77,6.35
000811,8.8,7.2
000812,7.89,6.45
000813,9.68,7.92
000815,18.15,14.85
000816,3.26,2.66
000818,13.83,11.31
000819,13.16,10.76
000820,23.5,19.22
000821,12.44,10.18
000822,10.42,8.52
000823,14.6,11.94
000825,5.81,4.75
000826,34.52,28.24
000828,12.5,10.22
000829,9.96,8.15
000830,21.21,17.35
000831,12.95,10.59
000833,7.7,6.3
000835,9.14,7.48
000836,5.41,4.43
000837,6.63,5.43
000838,6.67,5.45
000839,9.65,7.89
000848,11.34,9.28
000850,5.06,4.14
000851,9.26,7.58
000852,10.76,8.8
000856,23.44,19.18
000858,93.69,76.65
000859,4.6,3.76
000860,21.91,17.93
000861,3.42,2.8
000862,5.46,4.46
000863,5.85,4.79
000868,9.28,7.6
000869,41.91,34.29
000875,4.08,3.34
000876,9.12,7.46
000877,13.31,10.89
000878,14.99,12.27
000880,10.34,8.46
000881,13.38,10.94
000882,3.37,2.75
000883,5.16,4.22
000885,18.7,15.3
000886,8.26,6.76
000887,19.35,15.83
000888,11.46,9.38
000889,14.01,11.47
000890,7.22,5.9
000892,8.49,6.95
000893,9.74,7.97
000895,31.6,25.86
000897,3.96,3.24
000898,7.76,6.35
000899,6.3,5.16
000900,6.88,5.63
000901,25.08,20.52
000902,10.86,8.88
000903,3.78,3.1
000905,12.14,9.94
000906,8.48,6.94
000908,6.71,5.49
000909,11.35,9.29
000910,27.97,22.89
000911,10.0,8.18
000912,7.13,6.45
000913,20.49,16.77
000915,31.66,25.9
000917,9.23,7.55
000918,8.05,6.59
000919,9.88,8.08
000920,10.64,8.7
000921,16.92,13.84
000922,8.34,7.54
000923,26.73,21.87
000925,15.11,12.37
000926,13.05,10.67
000927,4.88,4.0
000928,7.39,6.05
000929,12.96,10.6
