code,up_limit,down_limit
000001,11.65,9.53
000002,29.15,23.85
000004,25.41,20.79
000005,4.05,3.31
000006,7.89,6.45
000007,14.83,12.13
000008,6.24,5.1
000009,6.51,5.33
000010,4.03,3.29
000011,15.72,12.86
000012,7.79,6.37
000014,16.09,13.17
000016,6.38,5.22
000017,6.04,4.94
000018,6.46,5.28
000019,10.4,8.51
000020,17.57,14.37
000021,8.99,7.35
000023,19.33,15.81
000025,40.25,32.93
000026,11.5,9.41
000027,6.3,5.16
000028,57.31,46.89
000029,12.29,10.05
000030,7.95,6.51
000031,7.28,5.96
000032,9.68,7.92
000034,20.34,16.64
000035,7.39,6.05
000036,8.06,6.6
000037,7.78,6.36
000038,19.91,16.29
000039,18.03,14.75
000040,14.38,11.76
000042,16.28,13.32
000043,8.56,7.0
000045,8.59,7.03
000046,7.72,6.32
000048,24.09,19.71
000049,36.11,29.55
000050,18.27,14.95
000055,6.84,5.6
000056,11.02,9.02
000058,7.01,5.73
000059,8.65,7.07
000060,6.61,5.41
000061,7.06,5.78
000062,24.65,20.17
000063,34.44,28.18
000065,16.04,13.12
000066,9.0,7.36
000068,4.84,3.96
000069,8.75,7.16
000070,9.85,8.06
000078,6.55,5.36
000088,8.44,6.9
000089,8.32,6.8
000090,9.83,8.05
000096,11.86,9.7
000099,8.77,7.17
000100,3.52,2.88
000150,30.93,25.31
000151,15.51,12.69
000153,8.38,6.86
000155,7.47,6.11
000156,12.54,10.26
000157,4.63,3.79
000158,10.34,8.46
000159,4.71,3.85
000166,5.19,4.25
000301,7.27,5.95
000333,57.13,46.75
000338,9.6,7.86
000400,10.31,8.43
000401,12.77,10.45
000402,10.31,8.43
000403,33.34,30.16
000404,5.79,4.73
000407,6.12,5.0
000408,18.16,14.86
000409,4.64,3.8
000410,10.57,8.65
000411,29.74,24.34
000413,8.57,7.01
000415,6.42,5.26
000416,6.57,5.37
000417,7.67,6.27
000418,70.95,58.05
000419,6.77,5.54
000420,2.88,2.36
000421,6.14,5.02
000422,2.73,2.47
000423,63.42,51.89
000425,4.62,3.78
000426,8.2,6.71
000428,3.87,3.17
000429,9.26,7.58
000430,8.45,6.91
000488,16.17,13.23
000498,6.16,5.04
000501,15.51,12.69
000502,9.94,8.14
000503,43.49,35.59
000504,24.12,19.74
000505,8.79,7.19
000506,4.93,4.03
000507,11.65,9.53
000509,3.15,2.57
000510,6.73,5.51
000513,77.56,63.46
000514,6.84,5.6
000516,6.35,5.19
000517,3.92,3.2
000518,6.23,5.09
000519,9.86,8.06
000520,3.95,3.23
000521,4.63,3.79
000523,8.69,7.11
000524,11.09,9.07
000525,22.36,18.3
