code,up_limit,down_limit
000001,11.03,9.03
000002,25.06,20.5
000004,19.91,16.29
000005,3.27,2.67
000006,6.06,4.96
000007,14.07,11.51
000008,4.25,3.47
000009,5.08,4.16
000010,5.01,4.1
000011,13.09,10.71
000012,5.36,4.38
000014,11.95,9.77
000016,4.47,3.65
000017,4.3,3.52
000018,3.37,2.75
000019,9.93,8.13
000020,13.1,10.72
000021,6.96,5.7
000023,13.0,10.64
000025,31.06,25.42
000026,8.03,6.57
000027,5.63,4.61
000028,52.2,42.71
000029,12.29,10.05
000030,4.83,3.95
000031,6.06,4.96
000032,8.76,7.16
000034,14.69,12.02
000035,4.54,3.72
000036,5.57,4.55
000037,6.33,5.18
000038,17.92,14.66
000039,11.98,9.8
000040,13.21,10.81
000042,18.65,15.26
000043,7.62,6.24
000045,7.41,6.07
000046,6.13,5.01
000048,24.35,22.03
000049,29.06,23.78
000050,12.85,10.51
000055,5.27,4.31
000056,12.45,10.19
000058,5.56,4.55
000059,7.66,6.26
000060,5.04,4.12
000061,5.73,4.69
000062,21.52,17.6
000063,18.85,15.43
000065,9.61,7.87
000066,7.47,6.11
000068,3.26,2.66
000069,6.86,5.62
000070,8.6,7.04
000078,4.26,3.48
000088,6.18,5.06
000089,9.02,7.38
000090,6.42,5.26
000096,11.18,9.14
000099,6.57,5.37
000100,3.08,2.52
000150,18.15,14.85
000151,12.99,10.63
000153,6.94,5.68
000155,5.36,4.38
000156,9.02,7.38
000157,4.35,3.56
000158,5.89,4.82
000159,4.39,3.59
000166,4.88,4.0
000301,6.97,5.71
000333,45.52,37.24
000338,8.33,6.81
000400,8.18,6.7
000401,12.02,9.84
000402,7.62,6.24
000403,28.18,25.5
000404,4.58,3.74
000407,5.09,4.17
000408,11.99,9.81
000409,4.32,3.9
000410,8.42,6.89
000411,15.49,12.67
000413,5.96,4.88
000415,3.91,3.2
000416,5.05,4.13
000417,5.71,4.67
000418,51.04,41.76
000419,5.24,4.28
000420,2.5,2.04
000421,5.04,4.12
000422,3.37,3.05
000423,49.58,40.56
000425,4.62,3.78
000426,7.91,6.47
000428,3.01,2.47
000429,8.7,7.12
000430,7.0,5.72
000488,7.92,6.48
000498,4.57,3.74
000501,11.94,9.77
000502,7.21,5.9
000503,20.24,16.56
000504,12.67,10.37
000505,6.57,5.37
000506,3.27,2.67
000507,9.04,7.4
000509,3.62,2.96
000510,5.53,4.53
000513,42.52,34.79
000514,4.62,3.78
000516,5.75,4.71
000517,3.1,2.54
000518,4.49,3.67
000519,8.5,6.96
000520,3.62,2.96
000521,3.74,3.06
000523,5.26,4.3
000524,8.57,7.01
000525,16.5,13.5
000526,31.0,25.36
000528,12.89,10.55
000529,5.57,4.55
000530,4.03,3.29
000531,5.36,4.38
000532,9.94,8.14
000533,3.61,2.95
000534,12.66,10.36
000536,2.75,2.25
000537,9.49,7.77
000538,86.21,70.53
000539,4.83,3.95
000540,5.36,4.38
000541,6.47,5.29
000543,4.92,4.02
000544,7.45,6.09
000545,4.14,3.38
000546,11.94,9.77
000547,7.94,6.5
000548,4.69,3.83
000550,12.41,10.15
000551,6.23,5.09
000552,3.45,2.83
000553,15.09,12.35
000554,6.59,5.39
000555,12.95,10.59
000557,4.6,3.76
000558,3.61,2.95
000559,6.71,5.49
