code,up_limit,down_limit
000001,11.98,9.8
000002,26.39,21.59
000004,17.93,14.67
000005,3.15,2.57
000006,5.6,4.58
000007,8.05,6.59
000008,4.87,3.99
000009,4.72,3.86
000010,4.76,3.9
000011,10.05,8.23
000012,4.61,3.77
000014,10.23,8.37
000016,3.95,3.23
000017,4.95,4.05
000018,2.35,1.93
000019,8.6,7.04
000020,11.75,9.61
000021,6.33,5.18
000023,12.27,10.04
000025,32.41,26.51
000026,7.93,6.49
000027,5.61,4.59
000028,50.17,41.05
000029,12.29,10.05
000030,4.26,3.48
000031,5.4,4.42
000032,7.76,6.35
000034,16.06,13.14
000035,4.97,4.07
000036,5.89,4.82
000037,5.36,4.38
000038,13.24,10.84
000039,12.09,9.89
000040,10.63,8.69
000042,13.5,11.04
000043,8.14,6.66
000045,6.47,5.29
000046,5.58,4.56
000048,23.63,21.38
000049,32.27,26.41
000050,11.79,9.65
000055,4.46,3.65
000056,6.48,5.3
000058,4.87,3.99
000059,6.88,5.63
000060,4.71,3.85
000061,4.51,3.69
000062,20.04,16.4
000063,21.34,17.46
000065,9.24,7.56
000066,5.85,4.79
000068,2.9,2.38
000069,6.44,5.27
000070,7.19,5.89
000078,3.47,2.84
000088,5.52,4.52
000089,8.51,6.97
000090,5.6,4.58
000096,9.28,7.6
000099,6.29,5.15
000100,2.75,2.25
000150,14.98,12.26
000151,11.79,9.65
000153,6.16,5.04
000155,4.19,3.43
000156,8.92,7.3
000157,3.78,3.1
000158,5.43,4.45
000159,4.77,3.91
000166,4.84,3.96
000301,6.22,5.09
000333,44.69,36.57
000338,8.24,6.74
000400,10.25,8.39
000401,11.42,9.34
000402,7.54,6.17
000403,26.29,23.79
000404,4.3,3.52
000407,4.26,3.48
000408,12.33,10.09
000409,4.43,4.01
000410,7.26,5.94
000411,13.6,11.12
000413,5.18,4.24
000415,4.38,3.58
000416,4.99,4.09
000417,5.13,4.19
000418,51.65,42.26
000419,4.72,3.86
000420,2.11,1.73
000421,5.03,4.11
000422,2.87,2.59
000423,46.59,38.12
000425,3.7,3.02
000426,5.74,4.7
000428,2.98,2.44
000429,8.12,6.64
000430,5.83,4.77
000488,6.55,5.36
000498,5.73,4.69
000501,10.89,8.91
000502,8.09,6.62
000503,15.86,12.98
000504,16.5,13.5
000505,6.83,5.59
000506,3.8,3.11
000507,7.99,6.53
000509,3.5,2.86
000510,4.79,3.92
000513,34.47,28.21
000514,4.15,3.39
000516,5.65,4.63
000517,2.83,2.31
000518,4.13,3.38
000519,7.19,5.89
000520,3.36,2.75
000521,3.32,2.72
000523,4.4,3.6
000524,7.73,6.33
000525,16.16,13.22
000526,26.25,21.47
000528,7.57,6.19
000529,5.04,4.12
000530,3.55,2.91
000531,5.28,4.32
000532,12.67,10.37
000533,3.17,2.59
000534,11.5,9.41
000536,2.32,1.9
000537,8.26,6.76
000538,77.25,63.21
000539,4.35,3.56
000540,5.36,4.38
000541,6.02,4.92
000543,4.53,3.71
000544,5.49,4.49
000545,4.14,3.38
