code,up_limit,down_limit
000001,11.98,9.8
000002,34.46,28.2
000004,25.4,20.78
000005,4.29,3.51
000006,7.95,6.51
000007,15.64,12.8
000008,7.56,6.18
000009,6.6,5.4
000010,4.9,4.01
000011,17.07,13.97
000012,8.1,6.62
000014,11.84,9.68
000016,7.51,6.15
000017,6.07,4.97
000018,6.62,5.42
000019,13.37,10.94
000020,16.28,13.32
000021,9.21,7.53
000023,18.92,15.48
000025,40.81,33.39
000026,11.84,9.68
000027,6.28,5.14
000028,66.79,54.65
000029,12.29,10.05
000030,7.61,6.23
000031,8.8,7.2
000032,11.23,9.19
000034,23.76,19.44
000035,7.39,6.05
000036,9.05,7.41
000037,7.81,6.39
000038,20.35,16.65
000039,18.12,14.82
000040,13.31,10.89
000042,16.17,13.23
000043,9.79,8.01
000045,9.96,8.15
000046,8.71,7.13
000048,26.06,21.32
000049,35.97,29.43
000050,16.91,13.83
000055,7.8,6.38
000056,14.6,11.94
000058,7.04,5.76
000059,9.79,8.01
000060,10.11,8.27
000061,7.88,6.44
000062,21.12,17.28
000063,32.58,26.66
000065,18.68,15.28
000066,8.66,7.08
000068,4.92,4.02
000069,8.87,7.25
000070,10.11,8.27
000078,6.69,5.47
000088,7.88,6.44
000089,9.0,7.36
000090,10.38,8.5
000096,13.54,11.08
000099,9.58,7.84
000100,3.76,3.08
000150,31.57,25.83
000151,19.69,16.11
000153,8.91,7.29
000155,7.4,6.06
000156,12.54,10.26
000157,4.61,3.77
000158,8.47,6.93
000159,4.97,4.07
000166,5.4,4.42
000301,7.37,6.03
000333,58.43,47.81
000338,8.8,7.2
000400,12.35,10.11
000401,15.26,12.48
000402,10.67,8.73
000403,32.03,28.98
000404,6.19,5.07
000407,6.42,5.26
000408,17.47,14.29
000409,6.5,5.32
000410,10.95,8.96
000411,23.9,19.56
000413,8.46,6.92
000415,6.42,5.26
000416,6.29,5.15
000417,8.15,6.67
000418,71.39,58.41
000419,6.07,4.97
000420,3.09,2.53
000421,5.84,4.78
000422,3.39,2.77
000423,66.66,54.54
000425,4.2,3.44
000426,10.36,8.48
000428,4.22,3.46
000429,8.8,7.2
000430,9.6,7.86
000488,18.95,15.51
000498,6.66,5.45
000501,16.71,13.67
000502,9.59,7.85
000503,44.34,36.28
000504,26.02,21.29
000505,9.36,7.66
000506,4.93,4.03
000507,9.81,8.03
000509,4.3,3.52
000510,7.12,5.82
000513,76.9,62.92
000514,7.12,5.82
000516,5.38,4.4
000517,4.36,3.56
000518,6.66,5.45
000519,10.1,8.26
000520,3.58,2.93
000521,4.61,3.77
000523,8.35,6.83
000524,10.66,8.72
000525,23.52,19.24
000526,29.59,26.77
000528,8.95,7.33
000529,6.91,5.65
000530,5.56,4.55
000531,7.51,6.15
000532,15.6,12.76
000533,10.59,8.67
000534,14.36,11.75
000536,4.39,3.59
000537,13.59,11.12
000538,111.54,91.26
000539,4.91,4.01
000540,8.09,6.62
000541,9.38,7.68
000543,5.23,4.28
000544,14.98,12.26
000545,4.72,3.86
000546,17.23,14.09
000547,11.91,9.75
000548,6.81,5.57
000550,16.56,13.55
000551,8.1,6.62
000552,3.77,3.09
000553,15.53,12.71
000554,7.82,6.4
000555,17.19,14.07
000557,5.05,4.13
000558,4.77,3.91
000559,9.21,7.53
000560,8.61,7.05
000561,8.14,6.66
000563,4.29,3.51
000564,5.26,4.3
000565,7.57,6.19
000566,14.18,11.6
000567,28.12,23.0
000568,58.09,47.53
000570,5.59,4.57
000571,5.29,4.33
