code,up_limit,down_limit
000001,16.19,13.25
000002,43.74,35.78
000004,23.67,19.37
000005,4.66,3.82
000006,10.84,8.87
000007,18.33,14.99
000008,9.21,7.53
000009,7.48,6.12
000010,5.9,4.82
000011,19.9,16.28
000012,9.93,8.13
000014,15.29,12.51
000016,7.3,5.98
000017,6.69,5.47
000018,6.88,5.63
000019,13.37,10.94
000020,15.54,12.72
000021,10.8,8.84
000023,22.04,18.04
000025,41.9,34.28
000026,11.7,9.58
000027,6.71,5.49
000028,70.81,57.93
000029,12.29,10.05
000030,8.9,7.28
000031,8.8,7.2
000032,10.55,8.63
000034,23.76,19.44
000035,7.39,6.05
000036,11.11,9.09
000037,7.32,5.99
000038,21.58,17.66
000039,24.1,19.72
000040,14.91,12.2
000042,19.55,15.99
000043,11.0,9.0
000045,10.66,8.72
000046,8.71,7.13
000048,23.1,18.9
000049,40.93,33.49
000050,21.18,17.33
000055,6.89,5.63
000056,14.6,11.94
000058,8.34,6.82
000059,11.67,9.55
000060,12.2,9.98
000061,8.56,7.0
000062,25.23,20.65
000063,40.23,32.91
000065,19.97,16.34
000066,7.72,6.32
000068,5.98,4.9
000069,11.11,9.09
000070,10.86,8.88
000078,6.58,5.38
000088,9.19,7.52
000089,9.78,8.0
000090,12.1,9.9
000096,14.76,12.08
000099,10.04,8.22
000100,4.28,3.5
000150,31.78,26.0
000151,13.9,11.38
000153,8.91,7.29
000155,6.41,5.25
000156,12.54,10.26
000157,5.07,4.15
000158,8.76,7.16
000159,5.72,4.68
000166,6.02,4.92
000301,6.48,5.3
000333,64.85,53.06
000338,9.96,8.15
000400,13.6,11.12
000401,15.86,12.98
000402,13.34,10.92
000403,32.89,29.75
000404,6.41,5.25
000407,8.35,6.83
000408,19.16,15.68
000409,6.94,5.68
000410,10.57,9.57
000411,22.72,18.59
000413,9.91,8.11
000415,6.42,5.26
000416,7.99,6.53
000417,8.87,7.25
000418,79.4,64.96
000419,6.52,5.34
000420,3.42,2.8
000421,6.71,5.49
000422,4.53,3.71
000423,71.83,58.77
000425,5.13,4.19
000426,10.68,8.74
000428,4.58,3.74
000429,8.92,7.3
000430,9.44,7.72
000488,20.38,16.68
000498,7.5,6.14
000501,19.47,15.93
000502,12.07,9.87
000503,45.85,37.51
000504,27.87,22.81
000505,9.34,7.64
000506,7.81,6.39
000507,11.1,9.08
000509,6.73,5.51
000510,9.15,7.49
000513,84.14,68.84
000514,7.41,6.07
000516,5.38,4.4
000517,6.17,5.05
000518,7.67,6.27
000519,9.52,7.79
000520,4.41,3.61
000521,5.61,4.59
000523,9.0,7.36
000524,12.36,10.12
000525,26.33,21.55
000526,29.94,27.08
000528,9.25,7.57
000529,7.98,6.53
000530,6.11,5.0
000531,8.67,7.09
000532,11.0,9.0
000533,11.35,9.29
000534,14.19,11.61
000536,5.1,4.18
000537,16.02,13.1
000538,112.16,91.76
000539,5.37,4.39
000540,8.09,6.62
000541,10.44,8.54
000543,5.58,4.56
000544,15.9,13.01
000545,5.5,4.5
000546,16.71,13.67
000547,11.91,9.75
000548,7.15,5.85
000550,21.47,17.57
000551,8.89,7.27
000552,3.94,3.22
000553,19.36,15.84
000554,8.86,7.25
000555,12.89,10.55
000557,5.26,4.3
000558,5.7,4.66
000559,10.91,8.93
000560,10.25,8.39
000561,8.97,7.34
000563,4.94,4.04
000564,5.26,4.3
000565,7.98,6.53
000566,14.18,11.6
000567,27.51,22.51
000568,77.17,63.14
000570,6.05,4.95
000571,5.73,4.69
000572,5.1,4.18
000573,5.65,4.63
000576,18.73,15.33
000581,28.06,22.96
000582,11.14,9.12
000584,15.51,12.69
000585,4.62,3.78
000586,19.64,16.07
000587,8.02,6.56
000589,5.06,4.14
000590,15.74,12.88
000591,6.16,5.04
000592,6.33,5.18
000593,9.87,8.07
000595,5.37,4.85
000596,83.33,68.18
000597,12.49,10.22
000598,5.92,4.84
000599,6.73,5.51
000600,8.95,7.33
000601,7.89,6.45
000603,13.16,10.76
000605,19.73,16.15
000606,9.17,7.51
000607,6.69,5.47
000608,7.06,5.78
000609,12.31,10.07
000610,12.3,10.06
000611,7.88,6.44
000612,9.38,7.68
000613,8.53,7.71
000615,12.24,10.02
000616,3.94,3.22
000617,16.1,13.18
000619,8.58,7.02
000620,7.07,5.79
000622,5.31,4.35
000623,25.44,20.82
000625,14.44,11.82
000626,13.51,11.05
000627,9.37,7.67
000628,9.48,7.76
000630,3.09,2.53
000631,5.05,4.13
000632,6.48,5.3
000633,11.06,9.05
000635,16.92,13.84
000636,12.43,10.17
000637,6.64,5.44
000638,13.48,11.03
000639,20.37,16.67
000650,5.84,4.78
000651,57.49,47.03
000652,5.01,4.1
000655,6.93,5.67
000656,5.79,4.73
000657,13.31,10.89
000659,4.22,3.82
000661,208.8,170.84
000662,16.03,13.11
000663,22.46,18.38
000665,11.11,9.09
000666,22.15,18.13
000667,3.69,3.02
000668,16.86,13.8
000669,15.1,12.36
000670,6.72,5.5
000671,9.15,7.49
000672,12.77,10.45
000673,15.4,12.6
000676,11.87,9.71
000677,4.33,3.55
000678,8.4,6.88
000679,7.77,6.35
000680,5.43,4.45
000681,20.53,16.79
000682,5.08,4.16
000683,3.27,2.67
000685,11.52,9.42
000686,9.77,7.99
000687,11.35,9.29
000688,12.05,9.86
000690,9.97,8.15
000691,8.1,6.62
000692,4.96,4.06
000693,13.13,11.88
000695,10.63,8.69
000697,23.27,19.04
000698,6.5,5.32
000700,6.16,5.04
000701,10.84,8.87
000702,7.55,6.17
000703,28.61,23.41
000705,8.89,7.27
000707,6.14,5.02
000708,12.76,10.44
000709,4.47,3.65
000710,54.12,44.28
000711,14.14,11.57
000712,17.67,14.45
000713,7.47,6.11
000715,10.48,8.58
000716,6.04,4.94
000717,9.26,7.58
000718,5.53,4.53
000719,10.11,8.27
000720,4.81,3.93
000721,5.97,4.89
000722,9.98,8.16
000723,7.33,5.99
000725,7.0,5.72
000726,12.34,10.1
000727,2.71,2.21
000728,12.09,9.89
000729,9.03,7.39
000731,8.46,6.92
000732,41.47,33.93
000733,15.15,12.39
000735,9.23,7.55
000736,18.58,15.2
000737,4.88,4.0
000738,15.42,12.62
000739,7.07,5.79
000750,5.58,4.56
000751,5.7,4.66
000752,14.19,11.61
000753,4.22,3.46
000755,6.84,6.18
000756,14.63,11.97
000757,7.73,6.33
000758,7.01,5.73
000759,9.59,7.85
000760,6.58,5.38
000761,6.24,5.1
000762,16.51,13.51
000766,14.96,12.24
000767,3.29,2.69
000768,17.18,14.06
000776,20.68,16.92
000777,17.63,14.43
000778,5.94,4.86
000779,15.08,12.34
000780,5.22,4.72
000782,8.2,6.71
000783,8.92,7.3
000785,11.08,9.06
000786,26.75,21.89
000788,9.23,7.55
000789,13.83,11.31
000790,8.06,6.6
000791,8.54,6.98
000792,17.48,14.3
000793,10.6,8.68
000795,6.59,5.39
000796,14.19,11.61
000797,12.0,9.82
000798,10.15,8.31
000799,29.9,24.46
000800,13.06,10.68
000801,6.15,5.03
000802,14.85,12.15
000803,22.13,20.03
000806,11.91,9.75
000807,10.8,8.84
000809,3.95,3.57
000810,7.8,6.38
000811,8.69,7.11
000812,7.89,6.45
000813,9.6,7.86
000815,18.18,14.88
000816,3.26,2.66
000818,14.16,11.58
000819,13.19,10.79
000820,25.8,21.11
000821,12.39,10.13
000822,10.45,8.55
000823,14.74,12.06
000825,5.74,4.7
000826,34.24,28.02
000828,12.24,10.02
000829,10.0,8.18
000830,21.41,17.51
000831,12.97,10.61
000833,7.56,6.18
000835,9.39,7.69
000836,5.61,4.59
000837,6.64,5.44
000838,6.72,5.5
000839,9.78,8.0
000848,11.3,9.24
000850,4.99,4.09
000851,9.36,7.66
000852,10.88,8.9
000856,23.63,19.33
000858,95.04,77.76
000859,4.61,3.77
000860,22.28,18.23
000861,3.45,2.83
000862,5.49,4.49
000863,5.95,4.87
000868,9.75,7.97
000869,42.02,34.38
000875,4.11,3.37
000876,9.22,7.54
000877,13.11,10.73
000878,14.99,12.27
000880,10.2,8.34
000881,13.55,11.09
000882,3.39,2.77
000883,5.15,4.21
000885,19.22,15.72
000886,8.42,6.89
000887,19.24,15.74
000888,11.43,9.35
000889,14.1,11.54
000890,7.12,5.82
000892,8.51,6.97
000893,9.8,8.02
000895,32.2,26.34
000897,3.99,3.27
000898,7.57,6.19
000899,6.31,5.17
000900,6.88,5.63
000901,24.4,19.96
000902,11.06,9.05
000903,3.76,3.08
000905,11.99,9.81
000906,8.38,6.86
000908,6.77,5.54
000909,11.44,9.36
000910,28.22,23.09
000911,9.97,8.15
000912,7.13,6.45
000913,20.66,16.9
000915,32.79,26.83
000917,9.27,7.59
000918,8.05,6.59
000919,9.96,8.15
000920,10.66,8.72
000921,17.38,14.22
000922,8.34,7.54
000923,27.19,22.25
000925,15.24,12.47
000926,13.07,10.69
000927,4.93,4.03
000928,7.35,6.01
000929,12.94,10.58
000930,14.67,12.01
000931,7.46,6.1
000932,9.11,8.25
000933,10.73,8.78
000935,20.15,16.49
000936,7.35,6.01
000937,6.68,5.46
000938,71.7,58.66
000939,5.49,4.49
000948,11.42,9.34
000949,4.53,3.71
000951,18.92,15.48
000952,15.94,13.04
000953,8.14,7.36
000955,7.43,6.08
000957,11.85,9.69
000958,5.71,4.67
000959,6.7,5.48
000960,14.65,11.99
000961,8.47,6.93
000962,8.81,7.21
000963,60.06,49.14
000965,6.56,5.36
000966,4.29,3.51
000967,9.92,8.12
000968,15.88,13.0
000969,9.34,7.64
000970,14.41,11.79
000971,16.36,13.38
000972,4.24,3.84
000973,6.52,5.34
000975,15.87,12.99
000976,8.87,7.25
000977,18.61,15.23
000978,9.31,7.61
000979,2.13,1.75
000980,12.62,10.32
000981,9.35,7.65
000982,4.32,3.9
000983,11.26,9.22
000985,21.74,17.78
000987,11.04,9.04
000988,17.09,13.99
000989,20.97,17.15
000990,18.23,14.91
000993,8.58,7.02
000995,15.71,12.85
000996,16.79,13.73
000997,20.45,16.73
000998,28.01,22.91
000999,29.54,24.17
001696,6.78,5.54
001872,26.55,21.73
001896,6.14,5.02
001965,13.66,11.18
001979,26.8,21.92
002001,46.95,38.41
002002,7.76,6.35
002003,13.2,10.8
002004,7.4,6.06
002005,4.8,3.92
002006,7.6,6.22
002007,30.16,24.68
002008,57.12,46.74
002009,16.94,13.86
002010,19.2,15.71
002011,8.8,7.2
002012,12.27,10.04
002013,11.07,9.05
002014,12.84,10.5
002015,7.08,5.8
002016,13.59,11.12
002017,9.6,7.86
002018,7.39,6.05
002019,23.28,19.04
002020,11.12,9.1
002021,4.58,3.74
002022,15.31,12.53
002023,10.93,8.95
002024,15.02,12.29
002025,23.51,19.23
002026,8.46,6.92
002027,14.85,12.15
002028,16.16,13.22
002029,9.21,7.53
002030,19.29,15.79
002031,3.06,2.5
002032,47.3,38.7
002033,10.01,8.19
002034,53.74,43.97
002035,36.83,30.13
002036,16.61,13.59
002037,12.3,10.06
002038,35.0,28.64
002039,17.27,14.13
002040,14.14,11.57
002041,13.51,11.05
002042,13.81,11.3
002043,12.64,10.34
002044,25.19,20.61
002045,20.38,16.68
002046,10.11,8.27
002047,8.12,6.64
002048,24.27,19.85
002049,44.0,36.0
002050,20.9,17.1
002051,20.76,16.98
002052,5.62,4.6
002053,12.44,10.18
002054,16.19,13.25
002055,21.07,17.24
002056,11.3,9.24
002057,13.27,10.85
002058,24.3,19.88
002059,8.11,6.63
002060,4.09,3.35
002061,16.79,13.73
002062,6.31,5.17
002063,12.68,10.38
002064,5.57,4.55
002065,9.47,7.75
002066,11.44,9.36
002067,6.74,5.52
002068,11.02,9.02
002069,8.7,7.12
002070,4.41,3.99
002071,10.45,8.55
002072,31.79,26.01
002073,8.61,7.05
002074,23.24,19.02
002075,17.73,14.51
002076,5.56,4.55
002077,15.03,12.29
002078,12.05,9.86
002079,8.92,7.3
002080,26.48,21.66
002081,16.98,13.9
002082,15.37,12.57
002083,7.35,6.01
002084,7.96,6.52
002085,17.37,14.21
002086,13.86,11.34
002087,6.27,5.13
002088,15.25,12.47
002089,5.94,4.86
002090,24.18,19.78
002091,9.58,7.84
002092,16.35,13.37
002093,10.3,8.42
002094,20.49,16.77
002095,36.59,29.93
002096,8.69,7.11
002097,8.26,6.76
002098,17.96,14.7
002099,6.34,5.18
002100,9.16,7.5
002101,22.06,18.05
002102,5.35,4.37
002103,10.4,8.51
002104,9.65,7.89
002105,6.86,5.62
002106,11.23,9.19
002107,12.96,10.6
002108,12.31,10.07
002109,7.44,6.08
002110,24.95,20.41
002111,16.6,13.58
002112,19.15,15.67
002113,13.15,10.76
002114,19.06,15.6
002115,10.13,8.29
002116,11.25,9.21
002117,20.28,16.6
002118,8.89,7.27
002119,20.01,16.37
002120,46.09,37.71
002121,9.53,7.79
002122,9.34,7.64
002123,11.04,9.04
002124,9.68,7.92
002125,11.26,9.22
002126,10.19,8.33
002127,13.38,10.94
002128,12.02,9.84
002129,11.57,9.47
002130,5.98,4.9
002131,3.01,2.47
002132,5.53,4.53
002133,5.48,4.48
002134,8.77,7.93
002135,7.76,6.35
002136,15.64,12.8
002137,7.65,6.26
002138,17.35,14.19
002139,11.67,9.55
002140,12.02,9.84
002141,7.83,6.41
002142,22.0,18.0
002143,15.86,12.98
002144,15.31,12.53
002145,6.57,5.37
002146,13.85,11.33
002147,16.24,13.28
002148,9.9,8.1
002149,10.65,8.71
002150,9.37,7.67
002151,35.37,28.94
002152,8.05,6.59
002153,27.27,22.31
002154,3.65,2.99
002155,10.43,8.53
002156,12.65,10.35
002157,6.84,5.6
002158,14.01,11.47
002159,19.09,15.62
002160,7.39,6.05
002161,9.8,8.02
002162,5.81,4.75
002163,8.4,6.88
002164,9.46,7.74
002165,6.64,5.44
002166,11.61,9.5
002167,10.24,8.38
002168,15.14,12.38
002169,5.67,4.64
002170,7.07,5.79
002171,7.5,6.14
002172,6.49,5.31
002173,13.44,11.0
002174,25.25,20.66
002175,8.79,7.19
002176,11.17,9.14
002177,5.62,4.6
002178,16.64,13.62
002179,40.13,32.83
002180,28.94,23.68
002181,5.32,4.36
002182,9.57,7.83
002183,8.28,6.78
002184,12.82,10.49
002185,8.43,6.89
002186,20.21,16.53
002187,11.31,9.25
002188,14.88,12.18
002189,19.89,16.27
002190,20.31,16.61
002191,9.78,8.0
002192,29.23,23.91
002193,18.6,15.22
002194,10.87,8.89
002195,6.73,5.51
002196,10.34,8.46
002197,13.01,10.65
002198,13.06,10.68
002199,15.92,13.02
002200,12.99,10.63
002201,11.62,9.5
002202,20.24,16.56
002203,8.43,6.89
002204,4.68,3.83
002205,19.32,15.8
002206,6.41,5.25
002207,9.39,8.49
002208,11.15,9.13
002209,10.88,8.9
002210,14.39,11.77
002211,8.11,6.63
002212,21.57,17.65
002213,17.38,14.22
002214,8.09,6.62
002215,7.56,6.18
002216,9.01,7.37
002217,10.03,8.21
002218,5.45,4.46
002219,12.88,10.54
002220,8.14,6.66
002221,13.49,11.03
002222,18.39,15.05
002223,22.97,18.79
002224,9.49,7.77
002225,5.6,4.58
002226,6.56,5.36
002227,19.81,16.21
002228,4.6,3.76
002229,10.44,8.54
002230,67.51,55.23
002231,11.67,9.55
002232,11.15,9.13
002233,13.13,10.75
002234,11.94,9.77
002235,14.09,11.53
002236,25.62,20.96
