code,up_limit,down_limit
000001,12.83,10.49
000002,34.3,28.06
000004,24.97,20.43
000005,4.31,3.53
000006,8.65,7.07
000007,15.82,12.94
000008,7.76,6.35
000009,6.92,5.66
000010,5.05,4.13
000011,17.82,14.58
000012,8.56,7.0
000014,12.16,9.95
000016,7.45,6.09
000017,6.59,5.39
000018,6.78,5.54
000019,13.37,10.94
000020,17.4,14.24
000021,9.79,8.01
000023,20.71,16.95
000025,43.6,35.68
000026,11.37,9.31
000027,6.44,5.27
000028,65.56,53.64
000029,12.29,10.05
000030,7.93,6.49
000031,8.8,7.2
000032,12.13,9.93
000034,23.76,19.44
000035,7.39,6.05
000036,9.68,7.92
000037,7.89,6.45
000038,20.35,16.65
000039,19.53,15.98
000040,13.4,10.96
000042,16.01,13.1
000043,10.18,8.33
000045,10.12,8.28
000046,8.71,7.13
000048,26.17,21.41
000049,37.72,30.86
000050,17.8,14.56
000055,8.48,6.94
000056,14.6,11.94
000058,7.47,6.11
000059,10.51,8.6
000060,10.79,8.83
000061,7.74,6.34
000062,22.79,18.65
000063,34.5,28.22
000065,20.12,16.46
000066,8.09,6.62
000068,5.07,4.15
000069,9.15,7.49
000070,10.4,8.51
000078,6.63,5.43
000088,8.14,6.66
000089,9.21,7.53
000090,10.68,8.74
000096,14.29,11.69
000099,9.43,7.71
000100,4.02,3.29
000150,30.03,24.57
000151,21.56,17.64
000153,8.71,7.13
000155,7.61,6.23
000156,12.54,10.26
000157,4.65,3.81
000158,8.83,7.23
000159,5.23,4.28
000166,5.49,4.49
000301,7.05,5.77
000333,62.59,51.21
000338,8.84,7.24
000400,13.97,11.43
000401,15.54,12.72
000402,10.99,8.99
000403,32.25,29.17
000404,6.39,5.23
000407,6.94,5.68
000408,17.62,14.42
000409,6.23,5.09
000410,11.9,9.74
000411,24.56,20.1
000413,8.95,7.33
000415,6.42,5.26
000416,6.88,5.63
000417,8.45,6.91
000418,75.74,61.97
000419,6.31,5.17
000420,3.2,2.62
000421,6.12,5.0
000422,3.55,2.91
000423,67.16,54.95
000425,4.5,3.68
000426,11.13,9.11
000428,4.24,3.47
000429,8.8,7.2
000430,9.24,7.56
000488,19.03,15.57
000498,7.01,5.73
000501,17.56,14.36
000502,10.3,8.42
000503,44.48,36.4
000504,25.92,21.2
000505,8.93,7.31
000506,4.93,4.03
000507,9.94,8.14
000509,4.54,3.72
000510,7.43,6.08
000513,82.94,67.86
000514,7.4,6.06
000516,5.38,4.4
000517,4.5,3.68
000518,6.96,5.7
000519,10.02,8.2
000520,3.86,3.16
000521,4.85,3.97
000523,8.58,7.02
000524,11.15,9.13
000525,24.73,20.23
000526,29.59,26.77
000528,10.03,8.21
000529,7.21,5.9
000530,6.02,4.92
