code,up_limit,down_limit
000001,11.01,9.01
000002,25.53,20.89
000004,18.6,15.22
000005,3.27,2.67
000006,5.74,4.7
000007,13.57,11.11
000008,5.2,4.26
000009,5.04,4.12
000010,5.46,4.46
000011,12.44,10.18
000012,5.35,4.37
000014,11.18,9.14
000016,4.42,3.62
000017,4.24,3.47
000018,3.14,2.57
000019,9.88,8.08
000020,13.1,10.72
000021,6.73,5.51
000023,13.0,10.64
000025,28.99,23.72
000026,8.44,6.9
000027,5.76,4.72
000028,50.96,41.7
000029,12.29,10.05
000030,4.63,3.79
000031,6.05,4.95
000032,8.43,6.89
000034,16.83,13.77
000035,4.66,3.82
000036,5.62,4.6
000037,6.07,4.97
000038,13.63,11.15
000039,12.01,9.83
000040,11.96,9.78
000042,18.52,15.16
000043,7.51,6.15
000045,7.11,5.81
000046,5.93,4.85
000048,23.84,21.57
000049,28.78,23.54
000050,12.79,10.47
000055,5.26,4.3
000056,12.63,10.33
000058,5.29,4.33
000059,7.41,6.07
000060,4.92,4.02
000061,5.69,4.65
000062,20.94,17.14
000063,19.9,16.28
000065,9.32,7.62
000066,7.16,5.86
000068,3.19,2.61
000069,6.67,5.45
000070,8.07,6.61
000078,4.31,3.53
000088,6.0,4.91
000089,8.35,6.83
000090,6.42,5.26
000096,11.23,9.19
000099,6.72,5.5
000100,3.05,2.49
000150,17.55,14.36
000151,12.76,10.44
000153,6.75,5.53
000155,5.29,4.33
000156,9.25,7.57
000157,4.09,3.35
000158,6.2,5.08
000159,4.55,3.73
000166,4.92,4.02
000301,6.8,5.56
000333,44.33,36.27
000338,8.49,6.95
000400,8.17,6.69
000401,10.86,8.88
000402,7.41,6.07
000403,28.37,25.67
000404,4.68,3.83
000407,5.03,4.11
000408,12.56,10.28
000409,4.44,4.02
000410,8.02,6.56
000411,14.94,12.22
000413,5.89,4.82
000415,4.04,3.3
000416,4.51,3.69
000417,5.64,4.62
000418,51.15,41.85
000419,5.28,4.32
000420,2.43,1.99
000421,5.03,4.11
000422,2.97,2.69
000423,49.72,40.68
000425,4.32,3.54
000426,6.85,5.61
000428,2.97,2.43
000429,8.57,7.01
000430,7.08,5.8
000488,6.94,5.68
000498,4.7,3.84
000501,10.97,8.97
000502,7.28,5.96
000503,22.77,18.63
000504,12.67,10.37
000505,6.17,5.05
000506,3.53,2.89
000507,8.71,7.13
000509,3.28,2.68
000510,5.3,4.34
000513,40.99,33.53
000514,4.52,3.7
000516,6.0,4.91
000517,3.03,2.48
000518,4.44,3.64
000519,8.61,7.05
000520,3.58,2.93
000521,3.62,2.96
000523,4.9,4.01
000524,8.53,6.98
000525,15.6,12.76
000526,31.0,25.36
000528,11.66,9.54
000529,5.58,4.56
000530,3.89,3.19
000531,5.26,4.3
000532,9.96,8.15
000533,3.71,3.03
000534,12.58,10.3
000536,2.78,2.28
000537,9.0,7.36
000538,82.52,67.52
000539,4.74,3.88
000540,5.36,4.38
000541,6.41,5.25
000543,4.97,4.07
000544,7.41,6.07
000545,4.14,3.38
000546,11.7,9.58
000547,9.31,7.61
000548,4.88,4.0
000550,12.36,10.12
000551,6.2,5.08
000552,3.25,2.66
000553,13.45,11.01
000554,6.28,5.14
000555,13.23,10.83
000557,4.4,3.6
000558,3.61,2.95
000559,6.52,5.34
000560,6.16,5.04
000561,6.83,5.59
000563,3.06,2.5
000564,3.5,2.86
000565,5.31,4.35
000566,6.94,5.68
000567,13.18,10.78
000568,45.17,36.95
000570,4.5,3.68
000571,3.61,2.95
000572,3.01,2.47
000573,3.59,2.93
000576,7.12,5.82
000581,20.69,16.93
000582,9.08,7.43
000584,10.42,8.52
000585,2.12,1.92
000586,10.24,8.38
000587,3.34,2.74
000589,3.73,3.05
000590,10.23,8.37
000591,3.67,3.01
000592,2.99,2.45
000593,7.87,6.44
000595,4.19,3.43
000596,82.68,67.64
000597,13.37,10.94
000598,4.68,3.83
000599,4.93,4.03
000600,5.59,4.57
000601,4.72,3.86
000603,8.16,6.68
000605,9.67,7.91
000606,6.59,5.39
000607,4.57,3.74
000608,4.86,3.98
000609,5.98,4.9
000610,7.33,5.99
000611,6.24,5.1
000612,5.1,4.18
000613,8.37,6.85
000615,6.82,5.58
000616,2.92,2.39
000617,12.14,9.94
000619,6.93,5.67
000620,5.92,4.84
000622,3.58,2.93
000623,17.73,14.51
000625,7.54,6.17
000626,7.57,6.19
000627,6.93,5.67
000628,10.03,8.21
000629,3.22,2.64
000630,2.32,1.9
000631,3.71,3.03
000632,4.84,3.96
000633,5.38,4.4
000635,13.31,10.89
000636,17.03,13.93
000637,4.4,3.6
000638,5.46,4.46
000639,9.02,7.38
000650,8.26,6.76
000651,40.19,32.89
000652,3.26,2.66
000655,3.62,3.28
000656,5.94,4.86
000657,7.07,5.79
000659,3.19,2.61
000661,258.72,211.68
000662,5.61,4.59
000663,7.71,6.31
000665,8.68,7.1
000666,19.89,16.27
000667,2.5,2.04
000668,9.99,8.17
000669,7.99,6.53
000670,4.3,3.52
000671,6.46,5.28
000672,9.79,8.01
000673,7.71,6.31
000676,12.75,10.43
000677,3.63,2.97
000678,5.62,4.6
000679,4.54,3.72
000680,3.87,3.17
000681,31.03,25.39
000682,3.8,3.11
000683,3.05,2.49
000685,7.88,6.44
000686,6.69,5.47
000687,8.57,7.01
000688,12.13,9.93
000690,7.89,6.45
000691,4.28,3.5
000692,3.43,2.81
000695,9.44,7.72
000697,17.34,14.18
000698,4.61,3.77
000700,3.78,3.1
000701,7.52,6.16
000702,5.95,4.87
000703,17.86,14.62
000705,7.28,5.96
000707,3.01,2.73
000708,10.36,8.48
000709,3.22,2.64
000710,47.42,38.8
000711,11.02,9.02
000712,8.6,7.04
000713,6.73,5.51
000715,6.9,5.64
000716,3.58,2.93
000717,7.89,6.45
000718,3.59,2.93
000719,7.8,6.38
000720,3.78,3.42
000721,4.95,4.05
000722,6.33,5.18
000723,3.94,3.22
000725,3.64,2.98
000726,10.32,8.44
000727,1.93,1.58
000728,7.34,6.0
000729,6.71,5.49
000731,6.07,4.97
000732,17.16,14.04
000733,14.55,11.91
000735,11.09,9.07
000736,10.25,8.39
000737,3.29,2.97
000738,15.39,12.59
000739,7.66,6.26
000750,3.71,3.03
000751,3.47,2.84
000752,7.43,6.08
000753,3.2,2.62
000755,4.74,4.28
000756,7.05,5.77
000757,5.53,4.53
000758,4.43,3.63
000759,6.94,5.68
000760,4.86,3.98
000761,4.54,3.72
000762,10.38,8.5
000766,9.68,7.92
000767,3.03,2.48
000768,17.99,14.72
000776,14.74,12.06
000777,11.43,9.35
000778,5.34,4.37
000779,12.34,10.1
000780,3.88,3.18
000782,5.65,4.63
000783,5.54,4.54
000785,8.18,6.7
000786,18.85,15.43
000788,6.56,5.36
000789,13.33,10.91
000790,5.31,4.35
000791,5.07,4.15
000792,9.25,7.57
000793,4.21,3.45
000795,4.55,3.73
000796,9.31,7.61
000797,5.37,4.39
000798,6.38,5.22
000799,20.56,16.82
000800,7.05,5.77
000801,5.29,4.33
000802,10.84,8.87
000803,13.52,12.24
000806,3.98,3.26
000807,5.82,4.76
000809,2.9,2.38
000810,7.33,5.99
000811,5.27,4.31
000812,3.62,2.96
000813,8.77,7.17
000815,9.16,7.5
000816,1.65,1.49
000818,11.22,9.18
000819,10.51,8.6
000820,9.77,7.99
000821,9.45,7.73
000822,6.88,5.63
000823,7.7,6.3
000825,6.34,5.18
000826,14.91,12.2
000828,8.26,6.76
000829,8.36,6.84
000830,16.42,13.44
000831,10.41,8.51
000833,5.46,4.46
000835,4.87,3.99
000836,4.48,3.66
000837,5.02,4.1
000838,3.81,3.11
000839,4.7,3.84
000848,9.27,7.59
000850,3.8,3.11
000851,5.02,4.1
000852,11.39,9.32
000856,13.56,11.1
000858,66.85,54.69
000859,3.34,2.74
000860,47.29,38.69
000861,2.88,2.36
000862,3.87,3.17
000863,4.47,3.65
000868,4.95,4.05
000869,40.9,33.46
000875,3.19,2.61
000876,6.51,5.33
000877,8.93,7.31
000878,9.92,8.12
000880,7.98,6.53
000881,8.87,7.25
000882,2.83,2.31
000883,4.37,3.57
000885,10.97,8.97
000886,4.53,3.71
000887,11.57,9.47
000888,7.28,5.96
000889,13.92,11.39
000890,5.37,4.39
000892,4.88,4.0
000893,4.03,3.65
000895,26.4,21.6
000897,2.82,2.3
000898,6.66,5.45
000899,4.52,3.7
000900,4.51,3.69
