code,up_limit,down_limit
000001,11.65,9.53
000002,27.64,22.62
000004,18.58,15.2
000005,3.37,2.75
000006,6.15,5.03
000007,8.94,7.32
000008,4.4,3.6
000009,5.52,4.52
000010,4.49,3.67
000011,11.26,9.22
000012,4.77,3.91
000014,10.67,8.73
000016,4.19,3.43
000017,5.82,4.76
000018,2.86,2.34
000019,8.39,6.87
000020,12.29,10.05
000021,6.99,5.72
000023,14.04,11.48
000025,30.32,24.8
000026,8.54,6.98
000027,5.95,4.87
000028,50.5,41.32
000029,12.29,10.05
000030,4.48,3.66
000031,5.76,4.72
000032,8.29,6.79
000034,16.84,13.78
000035,5.15,4.21
000036,6.4,5.24
000037,5.6,4.58
000038,15.22,12.46
000039,12.66,10.36
000040,9.93,8.13
000042,13.3,10.88
000043,8.76,7.16
000045,6.77,5.54
000046,5.71,4.67
000048,21.63,19.57
000049,33.66,27.54
000050,11.99,9.81
000055,4.91,4.01
000056,6.36,5.2
000058,6.29,5.15
000059,6.99,5.72
000060,4.71,3.85
000061,5.61,4.59
000062,20.49,16.77
000063,23.4,19.14
000065,9.85,8.06
000066,6.12,5.0
000068,4.46,3.65
000069,6.69,5.47
000070,8.18,6.7
000078,3.82,3.12
000088,5.84,4.78
000089,8.82,7.22
000090,5.75,4.71
000096,10.4,8.51
000099,6.72,5.5
000100,2.79,2.29
000150,15.18,12.42
000151,12.67,10.37
000153,6.63,5.43
000155,4.49,3.67
000156,10.1,8.26
000157,4.13,3.38
000158,6.09,4.99
000159,5.07,4.15
000166,5.06,4.14
000301,6.14,5.02
000333,44.59,36.49
000338,8.53,6.98
000400,9.99,8.17
000401,13.94,11.4
000402,7.66,6.26
000403,29.06,23.78
000404,4.65,3.81
000407,4.47,3.65
000408,12.51,10.23
000409,5.46,4.94
000410,7.38,6.04
000411,14.38,11.76
000413,5.4,4.42
000415,4.37,3.57
000416,5.24,4.28
000417,5.4,4.42
000418,52.44,42.9
000419,5.06,4.14
000420,2.26,1.85
000421,5.32,4.36
000422,2.97,2.69
000423,50.59,41.39
000425,3.77,3.09
000426,5.64,4.62
000428,3.15,2.57
000429,8.46,6.92
000430,6.27,5.13
000488,6.96,5.7
000498,5.56,4.55
000501,11.29,9.23
000502,8.86,7.25
000503,20.75,16.97
000504,14.82,12.12
000505,7.26,5.94
000506,4.22,3.46
000507,8.06,6.6
000509,3.52,2.88
000510,4.97,4.07
000513,36.99,30.27
000514,4.46,3.65
000516,5.63,4.61
000517,2.67,2.19
000518,4.18,3.42
000519,7.57,6.19
000520,3.38,2.76
000521,3.84,3.14
000523,4.91,4.01
000524,8.4,6.88
000525,15.9,13.01
000526,23.07,18.87
000528,7.7,6.3
000529,5.5,4.5
000530,4.25,3.47
000531,5.81,4.75
000532,12.36,10.12
000533,3.82,3.12
000534,11.56,9.46
000536,2.53,2.07
000537,8.67,7.09
000538,82.92,67.84
000539,4.47,3.65
000540,5.36,4.38
000541,6.11,5.0
000543,5.19,4.25
000544,5.93,4.85
000545,4.24,3.47
000546,9.74,7.97
000547,9.34,7.64
000548,5.38,4.4
000550,11.86,9.7
000551,6.52,5.34
000552,3.08,2.52
000553,11.52,9.42
000554,5.81,4.75
000555,11.76,9.62
000557,4.3,3.52
000558,3.56,2.92
000559,6.37,5.21
000560,6.25,5.11
000561,6.78,5.54
000563,3.29,2.69
000564,3.25,2.66
000565,5.39,4.41
000566,6.83,5.59
000567,13.61,11.13
000568,47.25,38.66
000570,4.5,3.68
000571,4.15,3.39
000572,2.94,2.4
000573,3.67,3.01
000576,8.16,6.68
000581,20.93,17.13
000582,10.26,8.4
000584,8.15,6.67
000585,2.23,2.01
000586,9.74,7.97
000587,3.07,2.51
000589,4.05,3.31
000590,8.76,7.16
000591,3.63,2.97
000592,3.36,2.75
000593,8.95,7.33
000595,3.4,2.78
000596,65.6,53.68
000597,12.87,10.53
000598,4.74,3.88
000599,4.51,3.69
000600,5.61,4.59
000601,4.44,3.64
000603,10.3,8.42
000605,9.79,8.01
000606,7.74,6.34
000607,5.13,4.19
000608,6.02,4.92
000609,6.38,5.22
000610,8.45,6.91
000611,7.59,6.21
000612,4.71,3.85
000613,8.58,7.02
000615,6.26,5.12
000616,3.2,2.62
000617,12.43,10.17
000619,6.37,5.21
000620,4.61,3.77
000622,8.88,7.26
000623,17.56,14.36
000625,7.03,5.75
000626,8.26,6.76
000627,6.84,5.6
