code,up_limit,down_limit
000001,9.57,7.83
000002,24.72,20.22
000004,19.76,16.16
000005,3.54,2.9
000006,6.02,4.92
000007,16.23,13.28
000008,5.46,4.46
000009,5.65,4.63
000010,4.95,4.05
000011,11.28,9.23
000012,5.34,4.37
000014,14.04,11.48
000016,5.46,4.46
000017,4.06,3.32
000018,3.6,2.94
000019,10.95,8.96
000020,14.05,11.49
000021,7.62,6.24
000023,14.48,11.84
000025,35.2,28.8
000026,9.2,7.52
000027,5.31,4.35
000028,51.21,41.9
000029,12.29,10.05
000030,8.21,6.71
000031,6.39,5.23
000032,8.55,6.99
000034,17.69,14.47
000035,5.25,4.29
000036,6.69,5.47
000037,6.44,5.27
000038,19.91,16.29
000039,13.53,11.07
000040,10.12,8.28
000042,17.39,14.23
000043,8.0,6.54
000045,7.61,6.23
000046,6.61,5.41
000048,18.8,17.01
000049,32.59,26.67
000050,15.69,12.83
000055,5.46,4.46
000056,11.39,9.32
000058,5.59,4.57
000059,7.52,6.16
000060,4.91,4.01
000061,5.78,4.73
000062,22.01,18.01
000063,18.18,14.88
000065,8.86,7.25
000066,7.96,6.52
000068,3.31,2.71
000069,6.93,5.67
000070,8.8,7.2
000078,4.79,3.92
000088,6.26,5.12
000089,8.9,7.28
000090,6.3,5.16
000096,11.8,9.66
000099,6.97,5.71
000100,3.1,2.54
000150,20.68,16.92
000151,13.15,10.76
000153,8.07,6.61
000155,5.5,4.5
000156,10.08,8.24
000157,4.41,3.61
000158,6.7,5.48
000159,3.94,3.22
000166,4.75,3.89
000301,6.56,5.36
000333,50.49,41.31
000338,9.36,7.66
000400,8.6,7.04
000401,10.34,8.46
000402,7.88,6.44
000403,32.07,29.01
000404,4.76,3.9
000407,4.37,3.57
000408,16.01,13.1
000409,3.3,2.98
000410,8.97,7.34
000411,16.23,13.28
000413,6.73,5.51
000415,5.2,4.26
000416,5.68,4.64
000417,6.23,5.09
000418,63.94,52.32
000419,5.36,4.38
000420,2.57,2.11
000421,5.15,4.21
000422,2.64,2.38
000423,58.39,47.77
000425,4.33,3.55
000426,7.93,6.49
000428,3.08,2.52
000429,7.88,6.44
000430,7.48,6.12
000488,12.83,10.49
000498,4.15,3.39
000501,12.74,10.42
000502,7.48,6.12
000503,33.62,27.5
000504,22.47,18.39
000505,6.77,5.54
000506,3.26,2.66
000507,8.99,7.35
000509,2.74,2.24
000510,5.8,4.74
000513,53.21,43.53
000514,4.69,3.83
000516,5.51,4.51
000517,3.19,2.61
000518,4.63,3.79
000519,9.68,7.92
000520,3.36,2.75
000521,4.07,3.33
000523,6.5,5.32
000524,9.19,7.52
000525,18.47,15.11
000526,31.0,25.36
000528,11.21,9.17
000529,5.87,4.81
000530,4.17,3.41
000531,5.42,4.44
000532,10.76,8.8
000533,3.98,3.26
000534,12.83,10.49
000536,2.92,2.39
000537,10.01,8.19
000538,116.6,95.4
000539,4.97,4.07
000540,5.36,4.38
000541,6.51,5.33
000543,5.26,4.3
000544,7.59,6.21
000545,4.14,3.38
000546,14.8,12.11
000547,8.4,6.88
000548,4.53,3.71
000550,13.3,10.88
000551,6.66,5.45
000552,3.52,2.88
000553,16.95,13.87
000554,6.17,5.05
000555,13.86,11.34
000557,3.61,2.95
000558,3.81,3.11
000559,7.33,5.99
000560,6.37,5.21
000561,6.8,5.56
000563,3.34,2.74
000564,5.25,4.29
000565,5.81,4.75
000566,11.25,9.21
000567,16.65,13.63
000568,61.8,50.56
000570,4.55,3.73
000571,4.25,3.47
000572,3.43,2.81
000573,3.56,2.92
000576,8.54,6.98
000581,22.74,18.6
000582,8.6,7.04
000584,11.12,9.1
000585,2.04,1.84
000586,11.55,9.45
000587,3.82,3.12
000589,3.66,3.0
000590,11.12,9.1
000591,3.92,3.2
000592,3.09,2.53
000593,7.96,6.52
000595,4.17,3.41
000596,105.77,86.54
000597,14.74,12.06
000598,4.54,3.72
000599,5.16,4.22
000600,6.2,5.08
000601,5.01,4.1
000603,11.91,9.75
000605,11.34,9.28
000606,7.08,5.8
000607,4.53,3.71
000608,5.63,4.61
000609,6.49,5.31
000610,6.63,5.43
000611,7.4,6.06
000612,5.35,4.37
000613,8.64,7.07
000615,7.11,5.81
000616,3.76,3.08
000617,11.77,9.63
000619,6.94,5.68
000620,5.93,4.85
000622,3.56,2.92
000623,19.09,15.62
000625,8.82,7.22
000626,7.61,6.23
000627,7.28,5.96
000628,8.88,7.26
000630,2.3,1.88
000631,3.67,3.01
000632,5.91,4.83
000633,5.34,4.37
000635,10.02,8.2
000636,25.71,21.03
000637,4.47,3.65
000638,6.35,5.19
000639,10.92,8.94
000650,8.4,6.88
000651,49.34,40.37
000652,3.26,2.66
000655,3.35,3.03
000656,5.29,4.33
000657,7.5,6.14
000659,2.53,2.07
000661,268.95,220.05
000662,6.58,5.38
000663,8.42,6.89
000665,9.22,7.54
000666,19.89,16.27
000667,2.45,2.01
000668,12.19,9.97
000669,7.98,6.53
000670,4.61,3.77
000671,6.27,5.13
000672,9.57,7.83
000673,20.17,16.51
000676,13.72,11.22
000677,4.13,3.38
000678,5.76,4.72
000679,5.1,4.18
000680,3.66,3.0
000681,30.57,25.01
000682,4.19,3.43
000683,3.15,2.57
000685,8.62,7.06
000686,6.78,5.54
000687,9.87,8.07
000688,12.85,10.51
000690,8.2,6.71
000691,4.24,3.47
000692,3.34,2.74
000695,9.31,7.61
000697,17.0,13.91
000698,4.57,3.74
000700,3.98,3.26
000701,8.47,6.93
000702,6.42,5.26
000703,16.45,13.46
000705,7.15,5.85
000707,3.07,2.77
000708,9.44,7.72
000709,3.07,2.51
000710,52.31,42.8
000711,11.02,9.02
000712,10.4,8.51
000713,7.63,6.25
000715,7.07,5.79
000716,3.86,3.16
000717,7.02,5.74
000718,3.91,3.2
000719,7.35,6.01
000720,3.7,3.34
000721,4.16,3.4
000722,6.3,5.16
000723,5.97,4.89
000725,3.87,3.17
000726,11.51,9.41
