code,up_limit,down_limit
000001,10.87,8.89
000002,25.81,21.11
000004,17.84,14.6
000005,3.28,2.68
000006,5.59,4.57
000007,13.31,10.89
000008,5.13,4.19
000009,4.94,4.04
000010,5.57,4.55
000011,12.27,10.04
000012,5.27,4.31
000014,10.89,8.91
000016,4.31,3.53
000017,4.2,3.44
000018,3.08,2.52
000019,9.82,8.04
000020,12.82,10.49
000021,6.63,5.43
000023,12.89,10.55
000025,29.04,23.76
000026,8.13,6.65
000027,5.76,4.72
000028,51.36,42.02
000029,12.29,10.05
000030,4.52,3.7
000031,5.96,4.88
000032,8.12,6.64
000034,15.71,12.85
000035,4.8,3.92
000036,5.51,4.51
000037,5.93,4.85
000038,14.98,12.26
000039,11.77,9.63
000040,11.97,9.79
000042,18.72,15.32
000043,7.32,5.99
000045,6.83,5.59
000046,5.81,4.75
000048,23.22,21.0
000049,27.36,22.38
000050,12.23,10.01
000055,5.27,4.31
000056,12.83,10.49
000058,5.18,4.24
000059,7.34,6.0
000060,4.84,3.96
000061,5.59,4.57
000062,20.72,16.96
000063,18.77,15.35
000065,9.09,7.43
000066,6.96,5.7
000068,3.15,2.57
000069,6.58,5.38
000070,7.78,6.36
000078,4.19,3.43
000088,5.86,4.8
000089,8.36,6.84
000090,6.24,5.1
000096,11.21,9.17
000099,6.59,5.39
000100,3.0,2.46
000150,17.55,14.36
000151,12.35,10.11
000153,6.6,5.4
000155,5.17,4.23
000156,9.03,7.39
000157,4.06,3.32
000158,6.05,4.95
000159,4.19,3.43
000166,4.8,3.92
000301,6.8,5.56
000333,44.33,36.27
000338,8.38,6.86
000400,8.99,7.35
000401,11.31,9.25
000402,7.4,6.06
000403,28.14,25.46
000404,4.55,3.73
000407,5.08,4.16
000408,12.87,10.53
000409,4.44,4.02
000410,7.78,6.36
000411,14.63,11.97
000413,5.79,4.73
000415,4.03,3.29
000416,4.32,3.54
000417,5.47,4.47
000418,51.15,41.85
000419,5.29,4.33
000420,2.35,1.93
000421,5.05,4.13
000422,3.0,2.72
000423,49.47,40.47
