code,up_limit,down_limit
000001,11.28,9.23
000002,27.61,22.59
000004,18.45,15.09
000005,3.31,2.71
000006,6.2,5.08
000007,9.21,7.53
000008,4.3,3.52
000009,5.25,4.29
000010,4.47,3.65
000011,11.59,9.49
000012,4.61,3.77
000014,10.89,8.91
000016,4.07,3.33
000017,5.87,4.81
000018,2.73,2.23
000019,8.38,6.86
000020,13.55,11.09
000021,6.63,5.43
000023,14.74,12.06
000025,30.7,25.12
000026,8.23,6.73
000027,5.84,4.78
000028,49.34,40.37
000029,12.29,10.05
000030,4.46,3.65
000031,5.91,4.83
000032,8.14,6.66
000034,16.53,13.53
000035,5.16,4.22
000036,6.25,5.11
000037,5.53,4.53
000038,15.62,12.78
000039,12.18,9.96
000040,10.07,8.24
000042,13.32,10.9
000043,8.36,6.84
000045,6.68,5.46
000046,5.56,4.55
000048,20.56,18.6
000049,31.85,26.06
000050,11.39,9.32
000055,4.75,3.89
000056,6.15,5.03
000058,5.86,4.8
000059,6.8,5.56
000060,4.55,3.73
000061,5.45,4.46
000062,20.04,16.4
000063,21.88,17.9
000065,9.52,7.79
000066,5.93,4.85
000068,3.85,3.15
000069,6.57,5.37
000070,7.85,6.43
000078,3.63,2.97
000088,5.63,4.61
000089,8.62,7.06
000090,5.59,4.57
000096,10.25,8.39
000099,6.57,5.37
000100,2.74,2.24
000150,15.4,12.6
000151,12.54,10.26
000153,6.46,5.28
000155,4.38,3.58
000156,9.71,7.95
000157,4.02,3.29
000158,5.92,4.84
000159,4.97,4.07
000166,4.87,3.99
000301,6.04,4.94
000333,42.86,35.06
000338,8.36,6.84
000400,9.6,7.86
000401,14.08,11.52
000402,7.45,6.09
000403,28.69,23.47
000404,4.48,3.66
000407,4.37,3.57
000408,12.32,10.08
000409,5.38,4.86
000410,7.26,5.94
000411,14.36,11.75
000413,5.2,4.26
000415,4.16,3.4
000416,4.96,4.06
000417,5.26,4.3
000418,50.33,41.18
000419,4.97,4.07
000420,2.2,1.8
000421,5.2,4.26
000422,2.96,2.68
000423,49.17,40.23
000425,3.67,3.01
000426,5.54,4.54
000428,3.05,2.49
000429,8.44,6.9
000430,6.16,5.04
000488,6.69,5.47
000498,5.43,4.45
000501,11.02,9.02
000502,8.57,7.01
000503,19.34,15.82
000504,14.19,11.61
000505,7.28,5.96
000506,4.15,3.39
000507,7.87,6.44
000509,3.39,2.77
000510,4.91,4.01
000513,34.3,28.06
000514,4.41,3.61
000516,5.59,4.57
000517,2.62,2.14
000518,4.13,3.38
000519,7.69,6.29
000520,3.37,2.75
000521,3.61,2.95
000523,4.7,3.84
000524,8.22,6.72
000525,15.81,12.93
000526,22.0,18.0
000528,7.46,6.1
000529,5.53,4.53
000530,3.96,3.24
000531,5.68,4.64
000532,11.09,9.07
000533,3.56,2.92
000534,11.35,9.29
000536,2.42,1.98
000537,8.29,6.79
000538,82.52,67.52
000539,4.49,3.67
000540,5.36,4.38
000541,5.94,4.86
000543,5.32,4.36
000544,5.81,4.75
000545,4.02,3.29
000546,9.59,7.85
000547,8.95,7.33
000548,5.05,4.13
