code,up_limit,down_limit
000001,11.59,9.49
000002,26.33,21.55
000004,18.83,15.41
000005,3.47,2.84
000006,5.81,4.75
000007,9.17,7.51
000008,4.73,3.87
000009,5.02,4.1
000010,4.84,3.96
000011,10.34,8.46
000012,4.92,4.02
000014,10.7,8.76
000016,4.31,3.53
000017,5.56,4.55
000018,2.88,2.36
000019,8.83,7.23
000020,12.39,10.13
000021,6.67,5.45
000023,13.06,10.68
000025,33.44,27.36
000026,8.24,6.74
000027,5.83,4.77
000028,51.29,41.97
000029,12.29,10.05
000030,4.39,3.59
000031,5.6,4.58
000032,7.93,6.49
000034,16.85,13.79
000035,5.16,4.22
000036,6.38,5.22
000037,5.59,4.57
000038,13.52,11.06
000039,12.68,10.38
000040,10.77,8.81
000042,13.74,11.24
000043,8.35,6.83
000045,6.69,5.47
000046,5.79,4.73
000048,24.12,21.82
000049,33.33,27.27
000050,12.24,10.02
000055,4.76,3.9
000056,6.8,5.56
000058,5.75,4.71
000059,7.12,5.82
000060,4.86,3.98
000061,4.96,4.06
000062,20.49,16.77
000063,22.33,18.27
000065,9.41,7.7
000066,6.07,4.97
000068,3.86,3.16
000069,6.58,5.38
000070,7.51,6.15
000078,3.76,3.08
000088,5.68,4.64
000089,8.73,7.15
000090,5.81,4.75
000096,9.53,7.79
000099,6.5,5.32
000100,2.86,2.34
000150,15.05,12.31
000151,12.1,9.9
000153,6.47,5.29
000155,4.52,3.7
000156,9.63,7.88
000157,3.97,3.25
000158,5.74,4.7
000159,5.49,4.49
000166,5.01,4.1
000301,6.37,5.21
000333,45.43,37.17
000338,8.28,6.78
000400,10.49,8.59
000401,11.68,9.56
000402,7.82,6.4
000403,25.73,23.28
000404,4.6,3.76
000407,4.49,3.67
000408,12.16,9.95
000409,4.9,4.44
000410,7.52,6.16
000411,14.08,11.52
000413,5.5,4.5
000415,4.63,3.79
000416,5.37,4.39
000417,5.4,4.42
000418,53.16,43.5
000419,5.06,4.14
000420,2.27,1.85
000421,5.25,4.29
000422,3.09,2.79
000423,47.94,39.22
000425,3.81,3.11
000426,5.95,4.87
000428,3.2,2.62
000429,8.24,6.74
000430,6.24,5.1
000488,6.84,5.6
000498,5.87,4.81
000501,11.28,9.23
000502,9.17,7.51
000503,17.71,14.49
000504,16.68,13.64
000505,6.81,5.57
000506,4.02,3.29
000507,8.06,6.6
000509,3.95,3.23
000510,5.01,4.1
000513,35.88,29.36
000514,4.42,3.62
000516,5.85,4.79
000517,2.87,2.35
000518,4.16,3.4
000519,7.82,6.4
000520,3.48,2.84
000521,3.58,2.93
000523,4.82,3.94
000524,8.07,6.61
000525,16.39,13.41
000526,24.66,20.18
000528,7.83,6.41
000529,5.45,4.46
000530,3.98,3.26
000531,5.65,4.63
000532,13.0,10.64
000533,4.02,3.29
000534,11.5,9.41
000536,2.76,2.26
000537,8.73,7.15
000538,77.25,63.21
000539,4.53,3.71
000540,5.36,4.38
000541,6.23,5.09
000543,4.81,3.93
000544,5.93,4.85
000545,4.46,3.65
000546,10.08,8.24
000547,9.25,7.57
000548,4.91,4.01
000550,11.74,9.6
000551,6.39,5.23
000552,3.18,2.6
000553,11.59,9.49
000554,5.9,4.82
000555,11.96,9.78
000557,4.28,3.5
000558,3.45,2.83
000559,6.02,4.92
000560,6.27,5.13
000561,6.55,5.36
000563,3.37,2.75
000564,3.44,2.82
000565,5.29,4.33
000566,6.85,5.61
000567,13.57,11.11
000568,44.61,36.5
000570,4.57,3.74
000571,3.38,2.76
000572,2.74,2.24
000573,3.7,3.02
000576,7.79,6.37
000581,20.58,16.84
000582,8.94,7.32
000584,7.89,6.45
000585,2.48,2.24
000586,10.64,8.7
000587,3.49,2.85
000589,4.05,3.31
000590,8.88,7.26
000591,3.75,3.07
000592,3.15,2.57
000593,9.85,8.06
000595,3.77,3.09
000596,64.61,52.87
000597,13.12,10.74
000598,4.84,3.96
000599,4.6,3.76
000600,5.28,4.32
000601,4.44,3.64
000603,9.17,7.51
000605,9.03,7.39
000606,8.04,6.58
000607,4.83,3.95
000608,6.08,4.98
000609,6.53,5.35
000610,7.04,5.76
000611,7.52,6.16
000612,4.81,3.93
000613,8.62,7.06
000615,6.33,5.18
000616,3.37,2.75
000617,12.34,10.1
000619,6.61,5.41
000620,4.61,3.77
000622,10.52,8.6
000623,17.47,14.29
000625,7.25,5.93
000626,8.79,7.19
000627,6.91,5.65
000628,10.59,8.67
000629,4.37,3.57
000630,2.35,1.93
000631,3.38,2.76
000632,5.09,4.17
000633,5.68,4.64
000635,10.1,8.26
000636,14.43,11.81
000637,4.46,3.65
000638,8.49,6.95
000639,8.87,7.25
000650,8.21,6.71
000651,43.35,35.47
000652,3.36,2.75
000655,3.79,3.43
000656,6.74,5.52
000657,6.63,5.43
000659,4.13,3.38
000661,214.94,175.86
000662,7.67,6.27
000663,7.45,6.09
000665,8.18,6.7
000666,16.1,13.18
000667,2.62,2.14
000668,11.24,9.2
000669,8.99,7.35
000670,4.4,3.6
000671,6.16,5.04
000672,10.31,8.43
000673,6.85,5.61
000676,11.9,9.74
000677,3.32,2.72
000678,5.75,4.71
000679,4.91,4.01
000680,3.88,3.18
000681,28.82,23.58
000682,3.91,3.2
000683,2.87,2.35
000685,8.03,6.57
000686,7.56,6.18
000687,7.56,6.18
000688,12.56,10.28
000690,7.76,6.35
000691,6.24,5.1
000692,3.41,2.79
000695,10.31,8.43
000697,14.93,12.21
000698,4.54,3.72
000700,3.71,3.03
000701,7.28,5.96
000702,6.34,5.18
000703,14.27,11.67
000705,7.08,5.8
000707,3.21,2.91
000708,10.42,8.52
000709,3.42,2.8
000710,40.14,32.84
000711,7.66,6.26
000712,11.74,9.6
000713,5.63,4.61
000715,6.93,5.67
000716,3.67,3.01
000717,6.27,5.13
000718,3.43,2.81
000719,8.47,6.93
000720,3.84,3.48
000721,4.86,3.98
000722,6.27,5.13
000723,4.3,3.52
000725,3.23,2.65
000726,10.75,8.79
000727,1.88,1.54
000728,8.22,6.72
000729,6.5,5.32
000731,6.02,4.92
000732,16.97,13.89
000733,13.35,10.93
000735,10.16,8.32
000736,9.68,7.92
000737,3.16,2.86
000738,14.08,11.52
000739,9.02,7.38
000750,5.47,4.47
000751,3.42,2.8
000752,8.93,7.31
000753,3.65,2.99
000755,5.28,4.32
000756,7.21,5.9
000757,6.01,4.91
000758,4.39,3.59
000759,6.28,5.14
000760,4.83,3.95
000761,4.24,3.47
000762,8.94,7.32
000766,9.05,7.41
000767,3.15,2.57
000768,16.73,13.69
000776,14.44,11.82
000777,12.03,9.85
000778,5.17,4.23
000779,9.85,8.06
000780,3.83,3.13
000782,5.45,4.46
000783,6.06,4.96
000785,7.88,6.44
000786,15.98,13.08
000788,6.58,5.38
000789,13.85,11.33
000790,5.18,4.24
000791,5.73,4.69
000792,8.87,7.25
000793,3.89,3.19
000795,4.44,3.64
000796,8.06,6.6
000797,5.16,4.22
000798,6.29,5.15
000799,17.66,14.45
000800,7.65,6.26
000801,5.02,4.1
000802,11.98,9.8
000803,15.1,12.36
000806,5.06,4.14
000807,5.02,4.1
000809,3.05,2.49
000810,7.13,5.83
000811,6.13,5.01
000812,4.05,3.31
000813,10.68,8.74
000815,8.0,6.54
000816,1.7,1.54
000818,9.89,8.09
000819,10.76,8.8
000820,8.39,6.87
000821,9.06,7.42
000822,5.91,4.83
000823,8.25,6.75
000825,5.42,4.44
000826,13.21,10.81
000828,8.15,6.67
000829,6.64,5.44
000830,13.07,10.69
000831,10.86,8.88
000833,5.7,4.66
000835,5.76,4.72
000836,4.3,3.52
000837,4.72,3.86
000838,3.67,3.01
000839,4.04,3.3
000848,8.91,7.29
000850,4.38,3.58
000851,4.9,4.01
000852,11.19,9.15
000856,12.38,10.13
000858,56.38,46.13
000859,3.51,2.87
000860,39.04,31.94
000861,2.94,2.4
000862,3.73,3.05
000863,4.44,3.64
000868,4.62,3.78
000869,31.96,26.15
000875,3.04,2.48
000876,7.26,5.94
000877,8.33,6.81
000878,9.55,7.81
000880,8.04,6.58
000881,8.62,7.06
000882,2.71,2.21
000883,4.17,3.41
000885,9.19,7.52
000886,4.59,3.75
000887,11.95,9.77
000888,6.82,5.58
000889,13.22,10.82
000890,5.39,4.41
000892,6.06,4.96
000893,4.74,4.28
000895,25.91,21.2
000897,2.75,2.25
000898,6.44,5.27
000899,4.96,4.06
000900,4.85,3.97
