code,up_limit,down_limit
000001,11.04,9.04
000002,30.04,24.58
000004,22.69,18.57
000005,3.62,2.96
000006,7.56,6.18
000007,15.15,12.39
000008,5.46,4.46
000009,6.16,5.04
000010,4.11,3.37
000011,14.56,11.92
000012,7.22,5.9
000014,15.2,12.44
000016,5.7,4.66
000017,5.67,4.64
000018,6.67,5.45
000019,10.88,8.9
000020,17.81,14.57
000021,8.56,7.0
000023,17.42,14.26
000025,37.61,30.77
000026,11.14,9.12
000027,6.04,4.94
000028,57.09,46.71
000029,12.29,10.05
000030,7.76,6.35
000031,7.33,5.99
000032,9.52,7.79
000034,19.43,15.89
000035,7.39,6.05
000036,8.0,6.54
000037,7.34,6.0
000038,19.91,16.29
000039,16.5,13.5
000040,12.32,10.08
000042,16.28,13.32
000043,8.66,7.08
000045,8.1,6.62
000046,7.66,6.26
000048,24.09,19.71
000049,34.39,28.13
000050,18.11,14.81
000055,6.95,5.69
000056,10.65,8.71
000058,6.62,5.42
000059,8.33,6.81
000060,6.36,5.2
000061,6.96,5.7
000062,23.86,19.52
000063,34.44,28.18
000065,9.03,7.39
000066,8.18,6.7
000068,4.51,3.69
000069,8.67,7.09
000070,9.24,7.56
000078,5.82,4.76
000088,8.17,6.69
000089,9.0,7.36
000090,9.41,7.7
000096,11.8,9.66
000099,8.21,6.71
000100,3.43,2.81
000150,30.64,25.07
000151,14.5,11.86
000153,7.69,6.29
000155,7.47,6.11
000156,12.54,10.26
000157,4.52,3.7
000158,9.26,7.58
000159,4.35,3.56
000166,5.16,4.22
000301,7.78,6.36
000333,61.95,50.69
000338,9.89,8.09
000400,9.44,7.72
000401,12.23,10.01
000402,10.19,8.33
000403,32.71,29.59
000404,5.25,4.29
000407,5.84,4.78
000408,16.36,13.38
000409,4.64,3.8
000410,9.64,7.88
000411,26.32,21.54
000413,7.84,6.42
000415,6.42,5.26
000416,6.04,4.94
000417,7.34,6.0
000418,78.2,63.98
000419,5.91,4.83
000420,2.83,2.31
000421,5.72,4.68
000422,2.37,2.15
000423,63.8,52.2
000425,4.52,3.7
000426,8.43,6.89
000428,3.67,3.01
000429,8.69,7.11
000430,8.2,6.71
000488,15.32,12.54
000498,5.75,4.71
000501,14.95,12.23
000502,9.38,7.68
000503,40.44,33.08
000504,25.47,20.84
000505,8.42,6.89
000506,4.93,4.03
000507,11.1,9.08
000509,3.11,2.55
000510,6.68,5.46
000511,3.42,2.8
000513,72.42,59.26
000514,6.7,5.48
000516,6.45,5.27
000517,3.84,3.14
000518,5.64,4.62
000519,8.91,7.29
000520,3.6,2.94
000521,4.55,3.73
000523,8.69,7.11
000524,10.48,8.58
000525,19.39,15.87
000526,31.0,25.36
000528,10.55,8.63
000529,6.68,5.46
000530,5.12,4.19
000531,6.67,5.45
000532,13.24,10.84
000533,4.44,3.64
000534,14.52,11.88
000536,3.51,2.87
000537,13.22,10.82
000538,118.14,96.66
000539,4.96,4.06
000540,5.36,4.38
000541,7.27,5.95
000543,5.34,4.37
000544,9.57,7.83
000545,4.14,3.38
000546,13.38,10.94
000547,9.92,8.12
000548,5.47,4.47
000550,14.69,12.02
000551,7.24,5.92
000552,3.64,2.98
000553,18.79,15.37
000554,7.21,5.9
000555,13.05,10.67
000557,4.1,3.36
000558,5.51,4.51
000559,8.68,7.1
000560,8.45,6.91
000561,6.89,5.63
000563,4.0,3.28
000564,5.26,4.3
000565,6.28,5.14
000566,14.18,11.6
000567,18.81,15.39
000568,74.93,61.31
000570,5.14,4.2
000571,5.5,4.5
000572,4.16,3.4
000573,4.64,3.8
000576,22.09,18.07
000581,24.64,20.16
000582,9.44,7.72
000584,15.28,12.5
000585,2.38,2.16
000586,14.89,12.19
000587,6.73,5.51
000589,4.03,3.29
000590,13.11,10.73
000591,4.63,3.79
000592,3.78,3.1
000593,6.83,5.59
000595,4.49,3.67
000596,91.85,75.15
000597,14.29,11.69
000598,5.02,4.1
000599,6.48,5.3
000600,6.72,5.5
000601,6.42,5.26
000603,11.91,9.75
000605,17.24,14.1
000606,8.64,7.07
000607,5.38,4.4
000608,7.05,5.77
000609,9.04,7.4
000610,7.54,6.17
000611,7.4,6.06
000612,6.45,5.27
000613,12.83,10.49
000615,7.58,6.2
000616,3.76,3.08
000617,13.19,10.79
000619,7.96,6.52
000620,6.36,5.2
000622,4.02,3.29
000623,20.68,16.92
000625,10.68,8.74
000626,8.59,7.03
000627,8.2,6.71
000628,9.71,7.95
000630,2.75,2.25
000631,4.03,3.29
