code,up_limit,down_limit
000001,10.3,8.42
000002,28.09,22.99
000004,20.74,16.97
000005,3.25,2.66
000006,6.5,5.32
000007,15.03,12.29
000008,5.46,4.46
000009,5.37,4.39
000010,4.42,3.62
000011,12.38,10.13
000012,5.46,4.46
000014,15.59,12.75
000016,5.49,4.49
000017,5.02,4.1
000018,4.15,3.39
000019,12.14,9.94
000020,14.63,11.97
000021,7.29,5.97
000023,14.48,11.84
000025,35.3,28.88
000026,9.88,8.08
000027,5.4,4.42
000028,54.3,44.42
000029,12.29,10.05
000030,8.22,6.72
000031,6.66,5.45
000032,8.24,6.74
000034,17.71,14.49
000035,7.39,6.05
000036,7.24,5.92
000037,6.49,5.31
000038,19.91,16.29
000039,14.62,11.96
000040,11.15,9.13
000042,15.93,13.03
000043,7.6,6.22
000045,7.65,6.26
000046,6.53,5.35
000048,24.09,19.71
000049,30.33,24.81
000050,15.3,12.52
000055,5.98,4.9
000056,11.17,9.14
000058,5.52,4.52
000059,7.48,6.12
000060,5.18,4.24
000061,5.91,4.83
000062,21.35,17.47
000063,14.61,11.95
000065,8.05,6.59
000066,7.36,6.02
000068,3.3,2.7
000069,8.16,6.68
000070,7.72,6.32
000078,5.2,4.26
000088,7.08,5.8
000089,8.53,6.98
000090,8.56,7.0
000096,11.81,9.67
000099,6.92,5.66
000100,3.12,2.56
000150,29.94,24.5
000151,12.98,10.62
000153,6.95,5.69
000155,6.28,5.14
000156,11.29,9.23
000157,4.49,3.67
000158,7.48,6.12
000159,3.93,3.21
000166,4.73,3.87
000301,7.78,6.36
000333,57.56,47.1
000338,9.49,7.77
000400,8.45,6.91
000401,9.91,8.11
000402,8.99,7.35
000403,30.77,27.84
000404,4.69,3.83
000407,4.51,3.69
000408,13.93,11.39
000409,4.0,3.62
000410,8.23,6.73
000411,17.25,14.11
000413,6.57,5.37
000415,6.42,5.26
000416,5.13,4.19
000417,6.39,5.23
000418,73.87,60.44
000419,5.23,4.28
000420,2.82,2.3
000421,5.25,4.29
000422,2.11,1.91
000423,57.86,47.34
000425,4.58,3.74
000426,7.93,6.49
000428,3.03,2.48
000429,7.96,6.52
000430,7.23,5.91
000488,13.6,11.12
000498,4.72,3.86
000501,13.62,11.14
000502,8.03,6.57
000503,33.88,27.72
000504,22.44,18.36
000505,6.92,5.66
000506,3.99,3.27
000507,9.94,8.14
000509,3.11,2.55
000510,5.38,4.4
000511,1.2,0.98
000513,50.75,41.53
000514,4.93,4.03
000516,5.46,4.46
000517,3.36,2.75
000518,4.53,3.71
000519,8.48,6.94
000520,3.21,2.63
000521,4.17,3.41
000523,8.69,7.11
000524,9.79,8.01
000525,18.13,14.83
000526,31.0,25.36
000528,11.23,9.19
000529,5.79,4.73
000530,4.05,3.31
000531,5.37,4.39
000532,10.54,8.62
000533,4.08,3.34
000534,12.58,10.3
000536,3.0,2.46
000537,11.04,9.04
000538,116.93,95.67
000539,4.62,3.78
000540,5.36,4.38
000541,6.55,5.36
000543,4.86,3.98
000544,7.51,6.15
000545,4.14,3.38
000546,14.22,11.64
000547,8.44,6.9
000548,4.77,3.91
000550,13.06,10.68
000551,6.22,5.09
000552,3.59,2.93
000553,17.11,14.0
000554,6.23,5.09
000555,11.86,9.7
000557,3.52,2.88
000558,4.02,3.29
000559,7.36,6.02
000560,6.25,5.11
000561,6.38,5.22
000563,3.82,3.12
000564,5.26,4.3
000565,5.5,4.5
000566,14.18,11.6
000567,18.8,15.38
000568,71.16,58.22
000570,4.58,3.74
000571,4.7,3.84
000572,3.7,3.02
000573,4.03,3.29
000576,19.58,16.02
000581,24.75,20.25
000582,8.33,6.81
000584,15.26,12.48
000585,2.01,1.81
000586,11.84,9.68
000587,5.46,4.46
000589,3.55,2.91
000590,11.07,9.05
000591,4.61,3.77
000592,3.05,2.49
000593,5.41,4.43
000595,3.87,3.17
000596,102.41,83.79
000597,14.34,11.74
000598,4.47,3.65
000599,5.45,4.46
000600,6.05,4.95
000601,4.72,3.86
000603,11.91,9.75
000605,15.55,12.73
000606,7.37,6.03
000607,4.44,3.64
000608,6.31,5.17
000609,6.69,5.47
000610,6.44,5.27
000611,7.4,6.06
000612,5.78,4.73
000613,10.18,8.33
000615,7.21,5.9
000616,3.76,3.08
000617,11.68,9.56
000619,6.88,5.63
000620,6.16,5.04
