code,up_limit,down_limit
000001,11.12,9.1
000002,23.62,19.32
000004,17.49,14.31
000005,2.83,2.31
000006,5.32,4.36
000007,7.0,5.72
000008,4.24,3.47
000009,4.16,3.4
000010,4.57,3.74
000011,9.86,8.06
000012,4.41,3.61
000014,9.82,8.04
000016,3.93,3.21
000017,4.54,3.72
000018,2.24,1.84
000019,8.12,6.64
000020,11.24,9.2
000021,5.53,4.53
000023,11.3,9.24
000025,28.66,23.45
000026,8.23,6.73
000027,5.48,4.48
000028,46.79,38.29
000029,12.29,10.05
000030,3.92,3.2
000031,5.32,4.36
000032,7.11,5.81
000034,13.76,11.26
000035,4.8,3.92
000036,4.62,3.78
000037,5.41,4.43
000038,13.81,11.3
000039,11.06,9.05
000040,11.28,9.23
000042,18.9,15.46
000043,6.83,5.59
000045,5.93,4.85
000046,5.31,4.35
000048,21.53,19.48
000049,24.59,20.12
000050,11.72,9.59
000055,4.53,3.71
000056,11.59,9.49
000058,4.36,3.56
000059,7.05,5.77
000060,4.57,3.74
000061,4.75,3.89
000062,19.47,15.93
000063,17.57,14.37
000065,9.08,7.43
000066,5.53,4.53
000068,2.63,2.15
000069,5.95,4.87
000070,6.55,5.36
000078,4.04,3.3
000088,5.45,4.46
000089,8.56,7.0
000090,5.48,4.48
000096,9.83,8.05
000099,5.79,4.73
000100,2.67,2.19
000150,17.41,14.25
000151,10.75,8.79
000153,5.72,4.68
000155,3.94,3.22
000156,8.87,7.25
000157,3.58,2.93
000158,4.92,4.02
000159,4.03,3.29
000166,4.31,3.53
000301,6.5,5.32
000333,44.33,36.27
000338,8.66,7.08
000400,9.67,7.91
000401,11.81,9.67
000402,6.62,5.42
000403,23.31,21.09
000404,4.07,3.33
000407,4.43,3.63
000408,12.24,10.02
000409,4.17,3.77
000410,7.3,5.98
000411,12.49,10.22
000413,5.34,4.37
000415,4.03,3.29
000416,3.63,2.97
000417,5.02,4.1
000418,51.15,41.85
000419,4.41,3.61
000420,2.01,1.65
000421,5.08,4.16
000422,2.91,2.63
000423,48.06,39.32
