code,up_limit,down_limit
000001,10.23,8.37
000002,26.18,21.42
000004,17.94,14.68
000005,3.01,2.47
000006,5.75,4.71
000007,9.57,7.83
000008,4.38,3.58
000009,4.88,4.0
000010,3.75,3.07
000011,10.44,8.54
000012,4.44,3.64
000014,10.47,8.57
000016,3.59,2.93
000017,4.96,4.06
000018,2.43,1.99
000019,7.98,6.53
000020,12.21,9.99
000021,6.36,5.2
000023,14.39,11.77
000025,29.27,23.95
000026,8.11,6.63
000027,5.85,4.79
000028,45.65,37.35
000029,12.29,10.05
000030,4.13,3.38
000031,5.45,4.46
000032,7.87,6.44
000034,14.88,12.18
000035,5.73,4.69
000036,6.09,4.99
000037,5.34,4.37
000038,14.4,11.78
000039,11.55,9.45
000040,8.18,6.7
000042,12.51,10.23
000043,8.26,6.76
000045,6.57,5.37
000046,5.15,4.21
000048,19.11,17.29
000049,32.95,26.96
000050,10.88,8.9
000055,4.38,3.58
000056,5.43,4.45
000058,6.4,5.24
000059,6.53,5.35
000060,4.33,3.55
000061,5.4,4.42
000062,19.44,15.9
000063,21.85,17.87
000065,8.91,7.29
000066,5.4,4.42
000068,5.09,4.17
000069,6.7,5.48
000070,8.0,6.54
000078,3.3,2.7
000088,5.52,4.52
000089,8.57,7.01
000090,5.2,4.26
000096,10.05,8.23
000099,6.3,5.16
000100,2.64,2.16
000150,15.63,12.79
000151,11.42,9.34
000153,5.84,4.78
000155,3.92,3.2
000156,8.95,7.33
000157,3.94,3.22
000158,5.47,4.47
000159,4.5,3.68
000166,4.41,3.61
000301,6.14,5.02
000333,40.84,33.42
000338,8.36,6.84
000400,10.29,8.42
000401,13.82,11.3
000402,7.19,5.89
000403,28.14,23.02
000404,4.29,3.51
000407,4.1,3.36
000408,12.14,9.94
000409,5.99,5.42
000410,7.16,5.86
000411,14.3,11.7
000413,5.03,4.11
000415,3.98,3.26
000416,4.59,3.75
000417,4.82,3.94
000418,47.6,38.94
000419,4.53,3.71
000420,2.08,1.7
000421,4.95,4.05
000422,2.99,2.71
000423,44.14,36.12
000425,3.56,2.92
000426,5.15,4.21
000428,2.78,2.28
000429,9.09,7.43
000430,5.47,4.47
