code,up_limit,down_limit
000001,12.42,10.16
000002,25.84,21.14
000004,17.49,14.31
000005,3.0,2.46
000006,5.52,4.52
000007,8.38,6.86
000008,4.59,3.75
000009,4.36,3.56
000010,4.75,3.89
000011,9.59,7.85
000012,4.5,3.68
000014,10.08,8.24
000016,3.74,3.06
000017,4.69,3.83
000018,2.27,1.85
000019,8.28,6.78
000020,11.17,9.14
000021,5.68,4.64
000023,12.08,9.88
000025,28.45,23.27
000026,7.72,6.32
000027,5.71,4.67
000028,47.55,38.91
000029,12.29,10.05
000030,4.31,3.53
000031,5.17,4.23
000032,7.27,5.95
000034,14.69,12.02
000035,4.92,4.02
000036,4.91,4.01
000037,5.1,4.18
000038,13.43,10.99
000039,11.64,9.52
000040,11.09,9.07
000042,14.84,12.14
000043,6.91,5.65
000045,6.08,4.98
000046,5.56,4.55
000048,22.09,19.99
000049,27.03,22.11
000050,12.18,9.96
000055,4.36,3.56
000056,6.6,5.4
000058,4.48,3.66
000059,6.71,5.49
000060,4.63,3.79
000061,4.41,3.61
000062,19.83,16.23
000063,19.18,15.7
000065,9.41,7.7
000066,5.64,4.62
000068,2.59,2.12
000069,6.3,5.16
000070,6.86,5.62
000078,3.21,2.63
000088,5.46,4.46
000089,8.42,6.89
000090,5.52,4.52
000096,9.26,7.58
000099,5.92,4.84
000100,2.68,2.2
000150,10.99,8.99
000151,11.87,9.71
000153,5.92,4.84
000155,3.88,3.18
000156,8.93,7.31
000157,3.64,2.98
000158,4.8,3.92
000159,4.06,3.32
000166,4.97,4.07
000301,5.89,4.82
000333,44.33,36.27
000338,8.43,6.89
000400,9.61,7.87
000401,11.5,9.41
000402,7.02,5.74
000403,22.26,20.14
000404,4.11,3.37
000407,4.04,3.3
000408,12.11,9.91
000409,4.21,3.81
000410,7.1,5.81
000411,12.21,9.99
000413,4.63,3.79
000415,4.3,3.52
000416,4.75,3.89
000417,4.96,4.06
000418,51.15,41.85
000419,4.4,3.6
000420,2.0,1.64
000421,4.79,3.92
000422,2.84,2.57
000423,44.36,36.3
000425,3.65,2.99
000426,5.5,4.5
000428,2.75,2.25
000429,8.11,6.63
000430,5.39,4.41
000488,6.24,5.1
000498,5.36,4.38
000501,10.68,8.74
000502,7.58,6.2
000503,15.74,12.88
000504,16.03,13.11
000505,6.16,5.04
000506,3.91,3.2
