code,up_limit,down_limit
000001,11.94,9.77
000002,31.24,25.56
000004,22.94,18.77
000005,3.94,3.22
000006,7.69,6.29
000007,14.95,12.23
000008,6.61,5.41
000009,6.4,5.24
000010,3.58,2.93
000011,15.42,12.62
000012,7.93,6.49
000014,11.45,9.37
000016,6.78,5.54
000017,5.67,4.64
000018,6.46,5.28
000019,10.74,8.78
000020,14.89,12.19
000021,10.27,8.41
000023,16.9,13.82
000025,39.15,32.03
000026,11.32,9.26
000027,6.23,5.09
000028,60.15,49.21
000029,12.29,10.05
000030,7.9,6.46
000031,7.44,6.08
000032,10.03,8.21
000034,23.76,19.44
000035,7.39,6.05
000036,8.24,6.74
000037,7.95,6.51
000038,20.35,16.65
000039,16.78,13.73
000040,12.05,9.86
000042,17.04,13.94
000043,10.63,8.69
000045,8.79,7.19
000046,7.71,6.31
000048,24.09,19.71
000049,34.49,28.22
000050,16.28,13.32
000055,6.89,5.63
000056,11.18,9.14
000058,7.47,6.11
000059,8.36,6.84
000060,10.4,8.51
000061,7.16,5.86
000062,24.06,19.68
000063,34.44,28.18
000065,16.09,13.17
000066,9.92,8.12
000068,4.6,3.76
000069,8.51,6.97
000070,10.33,8.45
000078,6.28,5.14
000088,8.18,6.7
000089,8.61,7.05
000090,9.57,7.83
000096,11.91,9.75
000099,8.95,7.33
000100,3.58,2.93
000150,32.53,26.61
000151,16.62,13.6
000153,8.47,6.93
000155,7.36,6.02
000156,12.54,10.26
000157,4.62,3.78
000158,8.89,7.27
000159,4.62,3.78
000166,5.1,4.18
000301,6.82,5.58
000333,56.85,46.51
000338,9.1,7.44
000400,10.87,8.89
000401,14.66,12.0
000402,9.97,8.15
000403,34.02,30.78
000404,5.75,4.71
000407,6.37,5.21
000408,18.46,15.1
000409,4.64,3.8
000410,11.59,9.49
000411,27.92,22.84
000413,8.61,7.05
000415,6.42,5.26
000416,6.35,5.19
000417,7.66,6.26
000418,70.4,57.6
000419,6.11,5.0
000420,2.99,2.45
000421,5.71,4.67
000422,2.61,2.37
000423,64.8,53.02
000425,4.44,3.64
000426,9.76,7.98
000428,3.91,3.2
000429,8.83,7.23
000430,8.33,6.81
000488,16.16,13.22
000498,6.17,5.05
000501,15.79,12.92
000502,9.59,7.85
000503,44.0,36.0
000504,23.88,19.54
000505,8.81,7.21
000506,4.93,4.03
000507,10.81,8.85
000509,3.66,3.0
000510,6.78,5.54
000513,75.41,61.7
000514,6.79,5.55
000516,5.8,4.74
000517,4.06,3.32
000518,6.03,4.93
000519,10.52,8.6
000520,3.52,2.88
000521,4.62,3.78
000523,8.69,7.11
000524,11.26,9.22
000525,22.44,18.36
000526,29.59,26.77
000528,10.33,8.45
000529,7.02,5.74
000530,5.06,4.14
000531,7.1,5.81
000532,13.59,11.12
000533,5.71,4.67
000534,14.36,11.75
000536,4.06,3.32
000537,13.12,10.74
000538,104.23,85.28
000539,4.79,3.92
000540,8.09,6.62
000541,8.92,7.3
000543,4.94,4.04
000544,14.12,11.56
000545,4.28,3.5
000546,15.46,12.65
000547,11.64,9.52
000548,6.57,5.37
000550,15.19,12.43
000551,7.46,6.1
000552,3.7,3.02
000553,16.26,13.3
000554,7.39,6.05
000555,17.53,14.35
000557,4.66,3.82
000558,4.53,3.71
000559,8.99,7.35
000560,10.03,8.21
000561,8.6,7.04
000563,4.39,3.59
000564,5.26,4.3
