code,up_limit,down_limit
000001,11.43,9.35
000002,29.81,24.39
000004,18.76,15.35
000005,3.3,2.7
000006,6.42,5.26
000007,9.39,7.69
000008,4.51,3.69
000009,5.3,4.34
000010,4.14,3.38
000011,12.1,9.9
000012,4.68,3.83
000014,11.42,9.34
000016,4.02,3.29
000017,5.93,4.85
000018,2.74,2.24
000019,8.81,7.21
000020,13.67,11.19
000021,6.81,5.57
000023,15.9,13.01
000025,30.93,25.31
000026,8.53,6.98
000027,5.9,4.82
000028,49.26,40.3
000029,12.29,10.05
000030,4.47,3.65
000031,5.89,4.82
000032,8.61,7.05
000034,17.15,14.03
000035,5.82,4.76
000036,6.35,5.19
000037,5.69,4.65
000038,14.96,12.24
000039,12.42,10.16
000040,9.58,7.84
000042,13.37,10.94
000043,8.45,6.91
000045,7.7,6.3
000046,5.64,4.62
000048,20.54,18.58
000049,32.18,26.33
000050,11.63,9.51
000055,4.74,3.88
000056,6.28,5.14
000058,6.33,5.18
000059,6.88,5.63
000060,4.62,3.78
000061,5.47,4.47
000062,20.41,16.7
000063,22.22,18.18
000065,9.9,8.1
000066,5.79,4.73
000068,3.87,3.17
000069,6.85,5.61
000070,8.04,6.58
000078,3.5,2.86
000088,5.8,4.74
000089,8.68,7.1
000090,5.7,4.66
000096,10.48,8.58
000099,6.78,5.54
000100,2.68,2.2
000150,17.38,14.22
000151,12.62,10.32
000153,6.2,5.08
000155,4.31,3.53
000156,9.58,7.84
000157,4.08,3.34
000158,6.01,4.91
000159,4.91,4.01
000166,4.86,3.98
000301,6.11,5.0
000333,44.13,36.11
000338,8.49,6.95
000400,10.54,8.62
000401,14.8,12.11
000402,7.62,6.24
000403,28.75,23.53
000404,4.51,3.69
000407,4.39,3.59
000408,13.12,10.74
000409,6.16,5.58
000410,7.32,5.99
000411,14.09,11.53
000413,5.48,4.48
000415,4.32,3.54
000416,4.97,4.07
000417,5.23,4.28
000418,52.2,42.71
000419,4.86,3.98
000420,2.16,1.76
000421,5.36,4.38
000422,3.17,2.87
000423,49.73,40.69
000425,3.77,3.09
000426,5.63,4.61
000428,3.07,2.51
000429,8.57,7.01
000430,6.01,4.91
000488,6.68,5.46
000498,5.94,4.86
000501,11.02,9.02
000502,8.69,7.11
000503,21.02,17.2
000504,14.39,11.77
000505,7.18,5.88
000506,3.98,3.26
000507,7.93,6.49
000509,3.33,2.73
000510,4.87,3.99
000513,31.12,25.46
000514,4.39,3.59
000516,5.51,4.51
000517,2.75,2.25
000518,4.05,3.31
000519,7.41,6.07
000520,3.34,2.74
000521,3.59,2.93
000523,4.81,3.93
000524,8.37,6.85
000525,15.65,12.81
000526,21.58,17.66
000528,7.67,6.27
000529,5.5,4.5
000530,3.92,3.2
000531,5.56,4.55
000532,11.54,9.44
000533,3.56,2.92
000534,11.31,9.25
000536,2.41,1.97
000537,8.46,6.92
000538,87.21,71.35
000539,4.59,3.75
000540,5.36,4.38
000541,5.91,4.83
000543,5.37,4.39
000544,5.94,4.86
000545,4.06,3.32
000546,9.92,8.12
000547,9.08,7.43
000548,5.17,4.23
000550,12.98,10.62
000551,6.44,5.27
000552,3.07,2.51
000553,11.01,9.01
000554,5.94,4.86
000555,10.85,8.87
000557,4.22,3.46
000558,3.43,2.81
000559,6.27,5.13
000560,5.92,4.84
000561,6.8,5.56
000563,3.16,2.58
000564,3.11,2.55
000565,5.13,4.19
000566,6.18,5.06
000567,12.86,10.52
000568,48.43,39.63
000570,4.44,3.64
000571,4.3,3.52
000572,2.83,2.31
000573,3.59,2.93
000576,7.6,6.22
000581,20.79,17.01
000582,8.54,6.98
000584,7.6,6.22
000585,2.24,2.02
000586,8.9,7.28
000587,2.98,2.44
000589,3.97,3.25
000590,8.84,7.24
000591,3.62,2.96
000592,3.12,2.56
000593,8.46,6.92
000595,3.28,2.68
000596,65.79,53.83
000597,12.05,9.86
000598,4.71,3.85
000599,4.37,3.57
000600,5.7,4.66
000601,4.36,3.56
000603,10.86,8.88
000605,10.56,8.64
000606,7.39,6.05
000607,4.92,4.02
000608,5.48,4.48
000609,6.09,4.99
000610,7.8,6.38
000611,7.21,5.9
000612,4.72,3.86
000613,8.68,7.1
000615,6.15,5.03
000616,3.11,2.55
000617,11.99,9.81
000619,6.2,5.08
000620,4.48,3.66
000622,7.81,6.39
000623,16.75,13.71
000625,7.1,5.81
000626,7.73,6.33
000627,6.53,5.35
000628,11.09,9.07
000629,3.64,2.98
000630,2.27,1.85
000631,3.36,2.75
000632,4.59,3.75
000633,4.91,4.01
000635,9.67,7.91
000636,13.1,10.72
000637,4.51,3.69
000638,6.23,5.09
000639,8.06,6.6
000650,7.06,5.78
000651,41.58,34.02
000652,3.59,2.93
000655,3.64,3.3
000656,6.83,5.59
000657,6.41,5.25
000659,4.6,3.76
000661,210.68,172.38
000662,7.0,5.72
000663,7.33,5.99
000665,8.48,6.94
000666,13.32,10.9
000667,2.81,2.3
000668,12.12,9.92
000669,8.02,6.56
000670,3.87,3.17
000671,6.36,5.2
000672,9.79,8.01
000673,5.89,4.82
000676,11.1,9.08
000677,3.09,2.53
000678,5.74,4.7
000679,4.73,3.87
000680,3.94,3.22
