code,up_limit,down_limit
000001,11.72,9.59
000002,29.48,24.12
000004,24.67,20.19
000005,4.03,3.29
000006,8.15,6.67
000007,14.63,11.97
000008,6.68,5.46
000009,6.71,5.49
000010,4.09,3.35
000011,16.09,13.17
000012,8.02,6.56
000014,15.64,12.8
000016,6.71,5.49
000017,6.41,5.25
000018,6.37,5.21
000019,11.25,9.21
000020,17.49,14.31
000021,9.42,7.7
000023,19.78,16.18
000025,42.21,34.53
000026,11.63,9.51
000027,6.38,5.22
000028,58.41,47.79
000029,12.29,10.05
000030,8.03,6.57
000031,7.54,6.17
000032,10.24,8.38
000034,23.68,19.38
000035,7.39,6.05
000036,8.36,6.84
000037,7.91,6.47
000038,19.91,16.29
000039,18.02,14.74
000040,14.45,11.83
000042,16.28,13.32
000043,9.01,7.37
000045,9.01,7.37
000046,7.84,6.42
000048,24.09,19.71
000049,36.55,29.91
000050,18.51,15.15
000055,6.97,5.71
000056,11.02,9.02
000058,7.38,6.04
000059,8.91,7.29
000060,6.68,5.46
000061,7.3,5.98
000062,25.04,20.48
000063,34.44,28.18
000065,16.41,13.43
000066,9.59,7.85
000068,4.83,3.95
000069,8.78,7.18
000070,10.34,8.46
000078,6.38,5.22
000088,8.69,7.11
000089,8.12,6.64
000090,9.88,8.08
000096,12.44,10.18
000099,9.12,7.46
000100,3.59,2.93
000150,31.9,26.1
000151,16.71,13.67
000153,8.79,7.19
000155,7.85,6.43
000156,12.54,10.26
000157,4.7,3.84
000158,9.94,8.14
000159,4.98,4.08
000166,5.32,4.36
000301,7.23,5.91
000333,56.98,46.62
000338,9.43,7.71
000400,10.68,8.74
000401,12.34,10.1
000402,10.13,8.29
000403,34.23,30.97
000404,5.96,4.88
000407,6.67,5.45
000408,18.48,15.12
000409,4.64,3.8
000410,11.21,9.17
000411,28.6,23.4
000413,9.02,7.38
000415,6.42,5.26
000416,6.85,5.61
000417,7.8,6.38
000418,71.18,58.24
000419,6.6,5.4
000420,2.97,2.43
000421,6.14,5.02
000422,2.61,2.37
000423,60.26,49.3
000425,4.71,3.85
000426,8.75,7.16
000428,3.98,3.26
000429,9.31,7.61
000430,8.4,6.88
000488,16.46,13.46
000498,6.18,5.06
000501,15.5,12.68
000502,10.12,8.28
000503,46.07,37.69
000504,23.93,19.58
000505,8.86,7.25
000506,4.93,4.03
000507,11.73,9.59
000509,3.43,2.81
000510,6.78,5.54
000513,77.11,63.09
000514,7.05,5.77
000516,6.05,4.95
000517,3.94,3.22
000518,6.5,5.32
000519,10.45,8.55
000520,4.02,3.29
000521,4.8,3.92
000523,8.69,7.11
000524,11.42,9.34
000525,23.0,18.82
000526,31.0,25.36
000528,11.5,9.41
000529,7.4,6.06
000530,5.3,4.34
000531,6.94,5.68
000532,13.19,10.79
000533,5.09,4.17
000534,14.36,11.75
000536,3.88,3.18
000537,13.26,10.85
000538,127.66,104.45
000539,5.05,4.13
000540,5.36,4.38
000541,7.74,6.34
000543,5.53,4.53
000544,15.83,12.95
000545,4.31,3.53
000546,15.59,12.75
000547,10.89,8.91
000548,6.14,5.02
000550,14.94,12.22
000551,7.85,6.43
000552,3.77,3.09
000553,17.97,14.71
000554,8.03,6.57
