code,up_limit,down_limit
000001,12.11,9.91
000002,30.88,25.26
000004,24.15,19.76
000005,4.13,3.38
000006,8.32,6.8
000007,14.96,12.24
000008,6.31,5.17
000009,6.69,5.47
000010,4.14,3.38
000011,16.67,13.64
000012,8.03,6.57
000014,18.82,15.4
000016,6.61,5.41
000017,5.95,4.87
000018,6.44,5.27
000019,11.52,9.42
000020,18.15,14.85
000021,9.72,7.96
000023,19.59,16.03
000025,41.14,33.66
000026,11.85,9.69
000027,6.33,5.18
000028,61.04,49.94
000029,12.29,10.05
000030,8.0,6.54
000031,7.85,6.43
000032,10.86,8.88
000034,23.72,19.4
000035,7.39,6.05
000036,8.54,6.98
000037,8.43,6.89
000038,20.35,16.65
000039,17.33,14.18
000040,14.73,12.05
000042,16.93,13.85
000043,10.48,8.58
000045,9.46,7.74
000046,8.02,6.56
000048,24.09,19.71
000049,36.15,29.57
000050,17.38,14.22
000055,7.07,5.79
000056,11.09,9.07
000058,7.77,6.35
000059,8.82,7.22
000060,10.6,8.68
000061,7.43,6.08
000062,23.86,19.52
000063,34.44,28.18
000065,16.48,13.48
000066,9.68,7.92
000068,4.8,3.92
000069,9.1,7.44
000070,10.16,8.32
000078,6.52,5.34
000088,8.64,7.07
000089,8.73,7.15
000090,9.91,8.11
000096,13.59,11.12
000099,9.11,7.45
000100,3.66,3.0
000150,31.86,26.06
000151,17.51,14.33
000153,8.92,7.3
000155,7.52,6.16
000156,12.54,10.26
000157,4.7,3.84
000158,8.89,7.27
000159,4.92,4.02
000166,5.41,4.43
000301,6.9,5.64
000333,59.82,48.94
000338,9.13,7.47
000400,10.95,8.96
000401,13.07,10.69
000402,9.83,8.05
000403,34.48,31.2
000404,6.01,4.91
000407,6.81,5.57
000408,18.33,14.99
000409,4.64,3.8
000410,11.46,9.38
000411,27.9,22.82
000413,8.69,7.11
000415,6.42,5.26
000416,6.85,5.61
000417,7.73,6.33
000418,76.67,62.73
000419,6.25,5.11
000420,2.97,2.43
000421,5.92,4.84
000422,2.61,2.37
000423,61.66,50.45
000425,4.79,3.92
000426,9.89,8.09
000428,4.02,3.29
000429,9.31,7.61
000430,8.47,6.93
000488,16.9,13.82
000498,6.28,5.14
000501,16.3,13.34
000502,10.31,8.43
000503,45.82,37.49
000504,24.06,19.68
000505,9.03,7.39
000506,4.93,4.03
000507,11.37,9.31
000509,3.55,2.91
000510,7.16,5.86
000513,80.05,65.49
000514,7.27,5.95
000516,5.83,4.77
000517,4.08,3.34
000518,6.48,5.3
000519,10.84,8.87
000520,3.56,2.92
000521,4.81,3.93
000523,8.69,7.11
000524,11.98,9.8
000525,22.12,18.1
000526,29.59,26.77
000528,10.97,8.97
000529,7.55,6.17
000530,5.32,4.36
000531,7.13,5.83
000532,14.75,12.07
000533,5.36,4.38
000534,14.36,11.75
000536,4.0,3.28
000537,13.86,11.34
000538,118.89,97.27
000539,4.9,4.01
000540,8.09,6.62
000541,8.03,6.57
000543,5.13,4.19
000544,15.36,12.56
000545,4.3,3.52
000546,15.88,13.0
000547,11.54,9.44
000548,6.31,5.17
000550,14.93,12.21
000551,7.94,6.5
000552,3.81,3.11
000553,17.26,14.12
000554,8.06,6.6
000555,16.17,13.23
000557,4.55,3.73
000558,5.34,4.37
000559,9.21,7.53
000560,10.07,8.24
000561,7.93,6.49
000563,4.4,3.6
000564,5.26,4.3
000565,6.89,5.63
000566,14.18,11.6
000567,25.09,20.53
000568,72.66,59.45
000570,5.43,4.45
000571,5.82,4.76
000572,4.29,3.51
000573,4.76,3.9
000576,23.99,19.63
000581,25.72,21.04
000582,10.8,8.84
000584,15.28,12.5
000585,2.4,2.18
000586,12.63,10.33
000587,7.68,6.28
000589,4.4,3.6
000590,15.21,12.45
000591,5.71,4.67
000592,4.51,3.69
000593,7.59,6.21
000595,5.08,4.6
000596,85.32,69.8
000597,11.99,9.81
000598,5.35,4.37
000599,6.8,5.56
000600,7.16,5.86
000601,7.11,5.81
000603,12.61,10.31
000605,19.53,15.98
000606,9.57,7.83
000607,5.7,4.66
000608,7.1,5.81
000609,10.1,8.26
000610,10.53,8.61
000611,8.39,6.87
000612,6.97,5.71
000613,12.73,10.41
000615,9.75,7.97
000616,3.76,3.08
000617,14.64,11.98
000619,7.77,6.35
000620,6.49,5.31
000622,4.91,4.01
000623,22.28,18.23
000625,11.28,9.23
000626,10.75,8.79
000627,8.7,7.12
000628,10.08,8.24
000630,2.85,2.33
000631,4.39,3.59
000632,6.56,5.36
000633,9.1,7.44
000635,13.37,10.94
000636,16.5,13.5
000637,5.85,4.79
000638,9.41,7.7
000639,15.51,12.69
000650,6.47,5.29
000651,53.03,43.39
000652,4.55,3.73
000655,4.46,4.04
000656,5.93,4.85
000657,12.58,10.3
000659,4.06,3.32
000661,229.24,187.56
000662,13.51,11.05
000663,11.13,9.11
000665,12.05,9.86
000666,20.12,16.46
000667,2.94,2.4
000668,14.72,12.04
000669,12.24,10.02
000670,7.23,5.91
000671,8.17,6.69
000672,11.64,9.52
000673,24.2,19.8
000676,15.91,13.01
000677,4.63,3.79
000678,6.67,5.45
000679,6.73,5.51
000680,4.57,3.74
000681,29.55,24.17
000682,4.93,4.03
000683,3.37,2.75
000685,10.26,8.4
000686,8.72,7.14
000687,12.76,10.44
000688,11.22,9.18
000690,7.99,6.53
000691,6.58,5.38
000692,4.43,3.63
000693,3.48,3.14
000695,11.03,9.03
000697,20.72,16.96
000698,5.52,4.52
000700,5.01,4.1
000701,9.43,7.71
000702,7.4,6.06
000703,25.32,20.72
000705,8.73,7.15
000707,3.34,3.02
000708,11.23,9.19
000709,3.63,2.97
000710,74.49,60.95
000711,13.22,10.82
000712,15.65,12.81
000713,7.93,6.49
000715,9.33,7.63
000716,5.18,4.24
000717,7.74,6.34
000718,4.44,3.64
000719,8.39,6.87
000720,4.42,4.0
000721,5.28,4.32
000722,9.12,7.46
000723,5.97,4.89
000725,4.94,4.04
000726,11.78,9.64
000727,2.5,2.04
000728,10.09,8.25
000729,8.79,7.19
000731,7.98,6.53
000732,28.93,23.67
000733,15.94,13.04
000735,13.22,10.82
000736,20.06,16.42
000737,3.38,3.06
000738,16.69,13.65
000739,8.14,6.66
000750,4.63,3.79
000751,4.8,3.92
000752,15.03,12.29
000753,3.8,3.11
000755,5.59,5.05
000756,15.26,12.48
000757,7.73,6.33
000758,6.04,4.94
000759,8.7,7.12
000760,4.43,3.63
000761,4.54,3.72
000762,14.6,11.94
000766,14.96,12.24
000767,3.23,2.65
000768,19.69,16.11
000776,17.52,14.34
000777,14.56,11.92
000778,5.17,4.23
000779,14.82,12.12
000780,5.12,4.19
000782,8.07,6.61
000783,7.62,6.24
000785,10.8,8.84
000786,26.51,21.69
000788,9.13,7.47
000789,14.45,11.83
000790,7.24,5.92
000791,6.74,5.52
000792,14.22,11.64
000793,9.24,7.56
000795,6.01,4.91
000796,14.19,11.61
000797,9.96,8.15
000798,8.67,7.09
000799,27.38,22.4
000800,10.08,8.24
000801,6.84,5.6
000802,12.44,10.18
000803,20.98,18.98
000806,7.59,6.21
000807,8.18,6.7
000809,3.8,3.44
000810,9.58,7.84
000811,6.71,5.49
000812,5.24,4.28
000813,11.39,9.32
000815,13.15,10.76
000816,2.38,2.16
000818,15.95,13.05
000819,13.51,11.05
000820,16.46,13.46
000821,13.82,11.3
000822,9.32,7.62
000823,9.86,8.06
000825,6.6,5.4
000826,33.78,27.64
000828,11.12,9.1
000829,9.86,8.06
000830,21.56,17.64
000831,12.65,10.35
000833,6.78,5.54
000835,7.72,6.32
000836,5.14,4.2
000837,6.81,5.57
000838,5.45,4.46
000839,7.3,5.98
000848,11.2,9.16
000850,4.68,3.83
000851,6.71,5.49
000852,10.44,8.54
000856,19.54,15.98
000858,85.78,70.18
000859,3.91,3.2
000860,33.61,27.5
000861,3.1,2.54
000862,4.25,3.47
000863,5.56,4.55
000868,6.7,5.48
000869,45.02,36.84
000875,3.61,2.95
000876,7.9,6.46
000877,10.01,8.19
000878,12.39,10.13
000880,10.52,8.6
000881,11.8,9.66
000882,3.28,2.68
000883,4.85,3.97
000885,15.46,12.65
000886,6.66,5.45
000887,18.8,15.38
000888,9.94,8.14
000889,16.26,13.3
000890,8.22,6.72
000892,8.28,6.78
000893,5.25,4.75
000895,28.88,23.63
000897,3.31,2.71
000898,6.99,5.72
000899,5.15,4.21
000900,6.88,5.63
000901,21.66,17.72
000902,10.67,8.73
000903,3.34,2.74
000905,10.32,8.44
000906,8.56,7.0
000908,6.31,5.17
000909,10.55,8.63
000910,22.14,18.12
000911,7.95,6.51
000912,7.13,6.45
000913,17.94,14.68
000915,25.72,21.04
000917,7.7,6.3
000918,7.27,5.95
000919,9.49,7.77
000920,8.94,7.32
000921,12.28,10.04
000922,7.96,7.2
000923,20.91,17.11
000925,14.08,11.52
000926,9.55,7.81
000927,3.93,3.21
000928,5.89,4.82
000929,9.02,7.38
000930,14.67,12.01
000931,7.1,5.81
000932,9.0,7.36
000933,7.44,6.08
000935,22.24,18.2
000936,8.91,7.29
000937,5.29,4.33
000938,78.07,63.87
000939,5.49,4.49
000948,12.43,10.17
000949,4.06,3.32
000951,14.97,12.25
000952,16.19,13.25
000953,7.63,6.91
000955,6.36,5.2
000957,9.94,8.14
000958,4.82,3.94
000959,4.69,3.83
000960,15.97,13.07
000961,8.58,7.02
000962,7.91,6.47
000963,80.19,65.61
000965,6.35,5.19
000966,3.61,2.95
000967,9.38,7.68
000968,11.28,9.23
000969,8.71,7.13
000970,12.43,10.17
000971,6.81,5.57
000972,3.83,3.47
000973,5.41,4.43
000975,17.86,14.62
000976,9.57,7.83
000977,26.61,21.77
000978,7.66,6.26
000979,1.47,1.21
000980,9.32,7.62
000981,11.81,9.67
000982,3.02,2.74
000983,8.75,7.16
000985,19.5,15.96
000987,10.48,8.58
000988,17.91,14.65
000989,23.06,18.86
000990,15.6,12.76
000993,7.6,6.22
000995,7.43,6.73
000996,13.96,11.42
000997,20.67,16.91
000998,24.26,19.85
000999,31.09,25.43
001696,6.33,5.18
001872,26.55,21.73
001896,4.91,4.01
001965,9.45,7.73
001979,25.49,20.85
002001,40.81,33.39
002002,6.97,5.71
002003,13.29,10.87
002004,6.79,5.55
002005,4.8,3.92
002006,7.98,6.53
002007,36.39,29.77
002008,57.07,46.69
002009,17.53,14.35
002010,19.03,15.57
002011,7.04,5.76
002012,7.12,5.82
002013,9.02,7.38
002014,8.25,6.75
002015,6.39,5.23
002016,18.3,14.98
002017,9.11,7.45
002018,3.19,2.89
002019,22.47,18.39
002020,13.62,11.14
002021,4.5,3.68
002022,16.25,13.29
002023,13.16,10.76
002024,15.04,12.3
002025,27.54,22.54
002026,7.71,6.31
002027,12.51,10.23
002028,21.29,17.42
002029,9.77,7.99
002030,19.07,15.61
002031,2.93,2.39
002032,55.15,45.13
002033,9.01,7.37
002034,53.23,43.55
002035,32.24,26.38
002036,16.34,13.37
002037,12.14,9.94
002038,50.75,41.53
002039,15.72,12.86
002040,13.04,10.67
002041,10.87,8.89
002042,14.39,11.77
002043,11.0,9.0
002044,31.68,25.92
002045,11.43,9.35
002046,9.36,7.66
002047,7.62,6.24
002048,15.51,12.69
002049,58.94,48.22
002050,19.44,15.9
002051,17.18,14.06
002052,5.86,4.8
002053,10.58,8.66
002054,7.27,5.95
002055,21.73,17.78
002056,9.72,7.96
002057,13.0,10.64
002058,16.1,13.18
002059,8.02,6.56
002060,3.77,3.09
002061,13.52,11.06
002062,4.86,3.98
002063,12.18,9.96
002064,5.31,4.35
002065,9.64,7.88
002066,10.4,8.51
002067,5.31,4.35
002068,9.97,8.15
002069,4.55,3.73
002070,4.12,3.72
002071,9.69,7.93
002072,31.79,26.01
002073,8.26,6.76
002074,19.82,16.22
002075,17.73,14.51
002076,6.35,5.19
002077,10.71,8.77
002078,12.65,10.35
002079,8.51,6.97
002080,20.76,16.98
002081,14.45,11.83
002082,15.37,12.57
002083,6.16,5.04
002084,6.22,5.09
002085,10.9,8.92
002086,9.09,7.43
002087,5.32,4.36
002088,17.6,14.4
002089,6.66,5.45
002090,20.9,17.1
002091,8.66,7.08
002092,12.2,9.98
002093,10.59,8.67
002094,23.4,19.14
002095,50.42,41.26
002096,7.69,6.29
002097,8.26,6.76
002098,17.96,14.7
002099,5.7,4.66
002100,7.38,6.04
002101,17.19,14.07
002102,4.69,3.83
002103,7.1,5.81
002104,8.86,7.25
002105,6.34,5.18
002106,8.49,6.95
002107,13.0,10.64
002108,8.86,7.25
002109,5.28,4.32
002110,20.17,16.51
002111,13.72,11.22
002112,11.06,9.05
002113,10.81,8.85
002114,15.42,12.62
002115,9.79,8.01
002116,9.88,8.08
002117,18.77,15.35
002118,10.69,8.75
002119,20.81,17.03
002120,56.98,46.62
002121,9.08,7.43
002122,8.91,8.07
002123,10.97,8.97
002124,9.65,7.89
002125,9.88,8.08
002126,10.43,8.53
002127,16.49,13.49
002128,10.57,8.65
002129,12.14,9.94
002130,5.94,4.86
002131,2.82,2.3
002132,3.54,2.9
002133,5.41,4.43
002134,9.27,7.59
002135,7.11,5.81
002136,12.22,10.0
002137,13.3,10.88
002138,19.44,15.9
002139,11.26,9.22
002140,10.76,8.8
002141,6.71,5.49
002142,19.75,16.16
002143,13.3,10.88
002144,14.85,12.15
002145,5.14,4.2
002146,11.77,9.63
002147,16.24,13.28
002148,8.27,6.77
002149,10.64,8.7
002150,8.83,7.23
002151,33.46,27.38
002152,8.27,6.77
002153,27.68,22.64
002154,3.42,2.8
002155,9.61,7.87
002156,13.37,10.94
002157,4.75,3.89
002158,13.34,10.92
002159,22.54,18.44
002160,6.33,5.18
002161,7.43,6.08
002162,4.63,3.79
002163,6.02,4.92
002164,8.27,6.77
002165,5.17,4.23
002166,10.92,8.94
002167,9.19,7.52
002168,15.14,12.38
002169,6.27,5.13
002170,5.54,4.54
002171,7.89,6.45
002172,5.45,4.46
002173,15.04,12.3
002174,24.42,19.98
002175,6.01,4.91
002176,12.75,10.43
002177,5.19,4.25
002178,7.94,6.5
002179,43.12,35.28
002180,32.95,26.96
002181,6.13,5.01
002182,7.9,6.46
002183,7.89,6.45
002184,17.88,14.63
002185,7.65,6.26
002186,16.9,13.82
002187,10.62,8.69
002188,4.97,4.49
002189,18.07,14.79
002190,23.94,19.58
002191,9.26,7.58
002192,36.88,30.18
002193,17.72,14.5
002194,6.39,5.79
002195,7.57,6.19
002196,9.54,7.8
002197,11.37,9.31
002198,11.46,9.38
002199,13.84,11.32
002200,10.36,8.48
002201,10.57,8.65
002202,19.49,15.95
002203,10.19,8.33
002204,4.68,3.83
002205,16.89,13.82
002206,6.22,5.09
002207,7.96,7.2
002208,16.34,13.37
002209,11.12,9.1
002210,13.56,11.1
002211,6.7,5.48
002212,15.47,12.65
002213,13.66,11.18
002214,7.78,6.36
002215,8.72,7.14
002216,8.37,6.85
002217,12.09,9.89
002218,4.14,3.38
002219,12.88,10.54
002220,7.94,6.5
002221,13.19,10.79
002222,19.04,15.58
002223,23.17,18.95
002224,8.51,6.97
002225,5.05,4.13
002226,5.96,4.88
002227,17.6,14.4
002228,4.88,4.0
002229,13.55,11.09
002230,61.39,50.23
002231,8.51,6.97
002232,10.53,8.61
002233,13.44,11.0
002234,14.59,11.93
002235,14.99,12.27
002236,26.31,21.53
002237,12.31,10.07
002238,9.22,7.54
002239,3.99,3.27
