code,up_limit,down_limit
000001,10.15,8.31
000002,26.3,21.52
000004,20.25,16.57
000005,3.28,2.68
000006,6.06,4.96
000007,14.17,11.59
000008,4.08,3.34
000009,5.14,4.2
000010,4.96,4.06
000011,12.44,10.18
000012,5.42,4.44
000014,12.08,9.88
000016,4.54,3.72
000017,4.26,3.48
000018,3.42,2.8
000019,9.82,8.04
000020,13.2,10.8
000021,7.05,5.77
000023,13.08,10.7
000025,31.02,25.38
000026,8.01,6.55
000027,5.58,4.56
000028,50.09,40.99
000029,12.29,10.05
000030,4.87,3.99
000031,6.13,5.01
000032,8.72,7.14
000034,13.55,11.09
000035,4.49,3.67
000036,5.65,4.63
000037,6.34,5.18
000038,19.91,16.29
000039,12.51,10.23
000040,11.22,9.18
000042,19.32,15.8
000043,7.7,6.3
000045,7.45,6.09
000046,6.26,5.12
000048,25.11,22.71
000049,29.91,24.47
000050,12.64,10.34
000055,5.3,4.34
000056,12.5,10.22
000058,5.58,4.56
000059,7.7,6.3
000060,5.1,4.18
000061,5.74,4.7
000062,21.49,17.59
000063,17.97,14.71
000065,9.87,8.07
000066,8.31,6.8
000068,3.28,2.68
000069,7.06,5.78
000070,8.55,6.99
000078,4.27,3.49
000088,6.18,5.06
000089,9.0,7.36
000090,6.57,5.37
000096,11.37,9.31
000099,6.64,5.44
000100,3.11,2.55
000150,18.37,15.03
000151,13.42,10.98
000153,6.94,5.68
000155,5.32,4.36
000156,9.04,7.4
000157,4.54,3.72
000158,6.01,4.91
000159,4.33,3.55
000166,4.85,3.97
000301,7.05,5.77
000333,46.82,38.3
000338,8.45,6.91
000400,8.26,6.76
000401,12.49,10.22
000402,7.74,6.34
000403,28.56,25.84
000404,4.66,3.82
000407,5.41,4.43
000408,11.94,9.77
000409,4.53,4.09
000410,8.66,7.08
000411,15.94,13.04
000413,6.06,4.96
000415,3.87,3.17
000416,5.02,4.1
000417,5.73,4.69
000418,52.42,42.89
000419,5.37,4.39
000420,2.53,2.07
000421,5.09,4.17
000422,3.14,2.84
000423,49.43,40.45
000425,4.7,3.84
000426,7.91,6.47
000428,3.05,2.49
