code,up_limit,down_limit
000001,11.95,9.77
000002,29.39,24.05
000004,24.92,20.39
000005,4.06,3.32
000006,8.21,6.71
000007,14.64,11.98
000008,6.79,5.55
000009,6.84,5.6
000010,4.21,3.45
000011,16.32,13.36
000012,8.06,6.6
000014,15.73,12.87
000016,6.82,5.58
000017,6.26,5.12
000018,6.46,5.28
000019,11.18,9.14
000020,17.72,14.5
000021,9.39,7.69
000023,19.97,16.34
000025,40.24,32.92
000026,11.81,9.67
000027,6.39,5.23
000028,59.17,48.41
000029,12.29,10.05
000030,8.15,6.67
000031,7.71,6.31
000032,10.64,8.7
000034,24.44,20.0
000035,7.39,6.05
000036,8.48,6.94
000037,7.93,6.49
000038,19.91,16.29
000039,18.46,15.1
000040,14.78,12.1
000042,16.28,13.32
000043,9.24,7.56
000045,9.15,7.49
000046,7.82,6.4
000048,24.09,19.71
000049,37.75,30.89
000050,19.02,15.56
000055,6.99,5.72
000056,11.14,9.12
000058,7.55,6.17
000059,9.16,7.5
000060,6.9,5.64
000061,7.4,6.06
000062,24.77,20.27
000063,34.44,28.18
000065,16.72,13.68
000066,9.27,7.59
000068,4.87,3.99
000069,8.92,7.3
000070,10.63,8.69
000078,6.45,5.27
000088,8.82,7.22
000089,8.31,6.8
000090,9.98,8.16
000096,12.96,10.6
000099,9.19,7.52
000100,3.61,2.95
000150,31.85,26.06
000151,17.16,14.04
000153,8.93,7.31
000155,7.93,6.49
000156,12.54,10.26
000157,4.74,3.88
000158,10.3,8.42
000159,5.1,4.18
000166,5.36,4.38
000301,7.27,5.95
000333,57.89,47.37
000338,9.46,7.74
000400,10.85,8.87
000401,12.71,10.4
000402,10.24,8.38
000403,34.36,31.08
000404,6.04,4.94
000407,6.96,5.7
000408,18.21,14.9
000409,4.64,3.8
000410,11.46,9.38
000411,27.94,22.86
000413,9.13,7.47
000415,6.42,5.26
000416,6.88,5.63
000417,7.84,6.42
000418,72.27,59.13
000419,6.59,5.39
000420,3.05,2.49
000421,6.19,5.07
000422,2.61,2.37
000423,61.49,50.31
000425,4.76,3.9
000426,8.94,7.32
000428,4.04,3.3
000429,9.39,7.69
000430,8.44,6.9
000488,16.94,13.86
000498,6.27,5.13
000501,15.7,12.84
000502,10.23,8.37
000503,46.19,37.79
000504,23.98,19.62
000505,8.83,7.23
000506,4.93,4.03
000507,11.77,9.63
000509,3.41,2.79
000510,6.96,5.7
000513,78.63,64.33
000514,7.17,5.87
000516,5.79,4.73
000517,3.96,3.24
000518,6.64,5.44
000519,10.33,8.45
000520,4.0,3.28
000521,4.87,3.99
000523,8.69,7.11
000524,11.56,9.46
000525,23.38,19.13
000526,31.0,25.36
000528,11.55,9.45
000529,7.55,6.17
000530,5.41,4.43
000531,6.91,5.65
000532,13.51,11.05
000533,5.21,4.27
000534,14.36,11.75
000536,3.91,3.2
000537,13.41,10.97
000538,124.64,101.98
000539,4.98,4.08
000540,5.36,4.38
000541,7.88,6.44
000543,5.37,4.39
000544,16.06,13.14
000545,4.37,3.57
000546,15.73,12.87
000547,11.21,9.17
000548,6.25,5.11
000550,15.0,12.28
000551,8.06,6.6
000552,3.84,3.14
000553,18.3,14.98
000554,8.35,6.83
000555,15.73,12.87
000557,4.51,3.69
000558,5.41,4.43
000559,9.37,7.67
000560,9.69,7.93
000561,7.79,6.37
000563,4.38,3.58
000564,5.26,4.3
000565,7.11,5.81
000566,14.18,11.6
000567,25.34,20.74
000568,73.55,60.17
000570,5.38,4.4
000571,5.84,4.78
000572,4.29,3.51
000573,4.69,3.83
000576,22.88,18.72
000581,26.1,21.36
000582,10.48,8.58
000584,15.28,12.5
000585,2.49,2.25
000586,15.84,12.96
000587,7.72,6.32
000589,4.42,3.62
000590,14.96,12.24
000591,5.78,4.73
000592,4.44,3.64
000593,7.59,6.21
000595,5.76,4.72
000596,84.92,69.48
000597,11.65,9.53
000598,5.45,4.46
000599,6.79,5.55
