code,up_limit,down_limit
000001,13.23,10.83
000002,35.88,29.36
000004,23.93,19.58
000005,4.55,3.73
000006,9.52,7.79
000007,16.39,13.41
000008,8.25,6.75
000009,6.96,5.7
000010,5.19,4.25
000011,18.1,14.81
000012,9.02,7.38
000014,12.56,10.28
000016,6.96,5.7
000017,6.8,5.56
000018,6.67,5.45
000019,13.37,10.94
000020,20.13,16.47
000021,10.03,8.21
000023,21.74,17.78
000025,47.28,38.68
000026,11.56,9.46
000027,6.51,5.33
000028,66.18,54.14
000029,12.29,10.05
000030,8.55,6.99
000031,8.8,7.2
000032,10.07,8.24
000034,23.76,19.44
000035,7.39,6.05
000036,10.01,8.19
000037,8.55,6.99
000038,20.35,16.65
000039,21.27,17.41
000040,13.75,11.25
000042,17.44,14.27
000043,10.07,8.24
000045,9.71,7.95
000046,8.71,7.13
000048,27.35,22.37
000049,41.38,33.86
000050,19.49,15.95
000055,9.15,7.49
000056,14.6,11.94
000058,7.59,6.21
000059,10.78,8.82
000060,11.17,9.14
000061,7.69,6.29
000062,23.31,19.07
000063,37.39,30.59
000065,17.83,14.59
000066,7.92,6.48
000068,5.17,4.23
000069,9.6,7.86
000070,10.4,8.51
000078,6.63,5.43
000088,8.77,7.17
000089,9.63,7.88
000090,11.2,9.16
000096,14.74,12.06
000099,9.41,7.7
000100,4.25,3.47
000150,31.27,25.59
000151,12.17,9.95
000153,8.67,7.09
000155,7.74,6.34
000156,12.54,10.26
000157,4.79,3.92
000158,8.86,7.25
000159,5.17,4.23
000166,5.6,4.58
000301,7.47,6.11
000333,66.8,54.66
000338,9.39,7.69
000400,13.37,10.94
000401,16.36,13.38
000402,11.42,9.34
000403,31.79,28.77
000404,6.71,5.49
000407,6.81,5.57
000408,18.54,15.17
000409,6.26,5.12
000410,13.6,11.12
000411,24.42,19.98
000413,9.43,7.71
000415,6.42,5.26
000416,6.31,5.17
000417,8.66,7.08
000418,80.65,65.99
000419,6.28,5.14
000420,3.32,2.72
000421,6.11,5.0
000422,3.73,3.05
000423,67.63,55.33
000425,4.77,3.91
000426,11.92,9.76
000428,4.24,3.47
000429,8.98,7.34
000430,9.05,7.41
000488,20.82,17.04
000498,7.26,5.94
000501,18.11,14.81
000502,10.2,8.34
000503,46.4,37.96
000504,27.58,22.56
000505,9.9,8.1
000506,4.93,4.03
000507,10.55,8.63
000509,6.73,5.51
000510,8.01,6.55
000513,83.05,67.95
000514,7.54,6.17
000516,5.38,4.4
000517,5.03,4.11
000518,7.43,6.08
000519,9.68,7.92
000520,4.03,3.29
000521,4.93,4.03
000523,8.29,6.79
000524,11.55,9.45
000525,27.34,22.37
000526,30.26,27.38
000528,11.01,9.01
000529,7.24,5.92
000530,6.26,5.12
000531,8.03,6.57
000532,12.05,9.86
000533,10.59,8.67
000534,14.36,11.75
000536,4.8,3.92
000537,14.19,11.61
000538,111.2,90.98
000539,5.14,4.2
000540,8.09,6.62
000541,9.86,8.06
000543,5.78,4.73
000544,15.77,12.91
000545,5.26,4.3
000546,16.92,13.84
000547,11.91,9.75
000548,7.11,5.81
000550,21.18,17.33
000551,8.09,6.62
000552,4.1,3.36
000553,16.52,13.52
000554,7.9,6.46
000555,12.41,10.15
000557,5.09,4.17
000558,5.37,4.39
000559,10.07,8.24
000560,9.64,7.88
000561,8.35,6.83
000563,4.63,3.79
000564,5.26,4.3
000565,7.17,5.87
000566,14.18,11.6
000567,30.4,24.88
000568,64.97,53.15
000570,5.78,4.73
000571,5.58,4.56
000572,4.36,3.56
000573,5.58,4.56
000576,22.92,18.76
000581,26.99,22.09
000582,10.09,8.25
000584,16.75,13.71
000585,3.92,3.2
000586,17.42,14.26
000587,7.89,6.45
000589,4.81,3.93
000590,14.16,11.58
000591,5.7,4.66
000592,5.24,4.28
000593,8.12,6.64
000595,4.67,4.23
000596,70.49,57.67
000597,11.44,9.36
000598,5.62,4.6
000599,6.97,5.71
000600,8.36,6.84
000601,7.56,6.18
000603,13.71,11.21
000605,19.39,15.87
000606,7.91,6.47
000607,6.19,5.07
000608,8.05,6.59
000609,10.51,8.6
000610,11.12,9.1
000611,8.03,6.57
000612,8.89,7.27
000613,8.68,7.86
000615,10.8,8.84
000616,3.76,3.08
000617,15.85,12.97
000619,8.21,6.71
000620,6.73,5.51
000622,5.02,4.1
000623,23.6,19.31
000625,13.33,10.91
000626,14.4,11.78
000627,9.02,7.38
000628,9.19,7.52
000630,3.05,2.49
000631,4.62,3.78
000632,6.63,5.43
000633,9.42,7.7
000635,15.25,12.47
000636,14.06,11.5
000637,6.09,4.99
000638,10.49,8.59
000639,18.26,14.94
000650,5.62,4.6
000651,58.62,47.96
000652,4.98,4.08
000655,6.04,4.94
000656,5.8,4.74
000657,12.95,10.59
000659,3.85,3.49
000661,202.93,166.03
000662,14.77,12.09
000663,16.13,13.19
000665,12.78,10.46
000666,20.12,16.46
000667,3.37,2.75
000668,14.94,12.22
000669,13.5,11.04
000670,6.23,5.09
000671,9.34,7.64
000672,13.97,11.43
000673,17.49,14.31
000676,13.34,10.92
000677,3.78,3.1
000678,7.37,6.03
000679,7.58,6.2
000680,5.09,4.17
000681,29.7,24.3
000682,5.06,4.14
000683,3.19,2.61
000685,10.93,8.95
000686,9.09,7.43
000687,11.61,9.5
000688,10.67,8.73
000690,9.34,7.64
000691,6.66,5.45
000692,4.65,3.81
000693,13.13,11.88
000695,10.19,8.33
000697,21.85,17.87
000698,6.22,5.09
000700,5.7,4.66
000701,9.68,7.92
000702,7.24,5.92
000703,28.61,23.41
000705,8.35,6.83
000707,4.88,4.0
000708,12.66,10.36
000709,4.25,3.47
000710,52.47,42.93
000711,14.32,11.72
000712,16.68,13.64
000713,7.36,6.02
000715,9.67,7.91
000716,5.96,4.88
000717,8.12,6.64
000718,4.79,3.92
000719,9.78,8.0
000720,4.79,3.92
000721,5.53,4.53
000722,10.14,8.3
000723,6.46,5.28
000725,6.67,5.45
000726,11.83,9.68
000727,2.86,2.34
000728,10.78,8.82
000729,8.6,7.04
000731,8.49,6.95
000732,33.98,27.8
000733,14.56,11.92
000735,9.81,8.03
000736,19.82,16.22
000737,4.43,4.01
000738,19.24,15.74
000739,6.35,5.19
000750,5.15,4.21
000751,5.41,4.43
000752,15.8,12.92
000753,3.94,3.22
000755,7.08,6.4
000756,14.1,11.54
000757,7.73,6.33
000758,6.93,5.67
000759,9.2,7.52
000760,5.71,4.67
000761,5.64,4.62
000762,15.82,12.94
000766,14.96,12.24
000767,3.1,2.54
000768,17.24,14.1
000776,18.95,15.51
000777,15.68,12.83
000778,5.82,4.76
000779,14.38,11.76
000780,5.4,4.88
000782,7.63,6.25
000783,8.43,6.89
000785,10.48,8.58
000786,27.51,22.51
000788,8.8,7.2
000789,12.49,10.22
000790,10.55,8.63
000791,7.94,6.5
000792,14.65,11.99
000793,9.24,7.56
000795,6.56,5.36
000796,14.19,11.61
000797,10.24,8.38
000798,9.41,7.7
000799,26.65,21.81
000800,12.16,9.95
000801,6.72,5.5
000802,13.38,10.94
000803,22.76,20.6
000806,8.22,6.72
000807,9.76,7.98
000809,3.66,3.32
000810,7.58,6.2
000811,8.4,6.88
000812,7.89,6.45
000813,9.68,7.92
000815,14.81,12.11
000816,4.52,3.7
000818,13.79,11.29
000819,11.02,9.02
000820,14.77,12.09
000821,14.3,11.7
000822,9.55,7.81
000823,12.09,9.89
000825,7.39,6.05
000826,33.14,27.12
000828,12.13,9.93
000829,10.69,8.75
000830,22.24,18.2
000831,12.28,10.04
000833,7.12,5.82
000835,8.76,7.16
000836,6.05,4.95
000837,6.55,5.36
000838,6.01,4.91
000839,8.78,7.18
000848,10.63,8.69
000850,4.81,3.93
000851,9.27,7.59
000852,9.66,7.9
000856,23.02,18.84
000858,83.77,68.54
000859,4.31,3.53
000860,22.06,18.05
000861,3.31,2.71
000862,4.46,3.65
000863,5.59,4.57
000868,7.78,6.36
000869,40.85,33.43
000875,3.71,3.03
000876,8.49,6.95
000877,12.3,10.06
000878,13.93,11.39
000880,10.21,8.35
000881,13.95,11.41
000882,3.66,3.0
000883,5.1,4.18
000885,17.38,14.22
000886,7.35,6.01
000887,19.54,15.98
000888,11.01,9.01
000889,15.09,12.35
000890,7.1,5.81
000892,8.86,7.25
000893,6.26,5.12
000895,31.35,25.65
000897,3.73,3.05
000898,7.33,5.99
000899,5.74,4.7
000900,6.88,5.63
000901,23.29,19.05
000902,11.55,9.45
000903,3.54,2.9
000905,11.72,9.59
000906,9.04,7.4
000908,6.28,5.14
000909,11.24,9.2
000910,24.2,19.8
000911,8.89,7.27
000912,7.13,6.45
000913,19.57,16.01
000915,28.57,23.37
000917,8.97,7.34
000918,7.95,6.51
000919,9.28,7.6
000920,9.57,7.83
000921,15.07,12.33
000922,7.46,6.75
000923,25.61,20.95
000925,13.29,10.87
000926,11.84,9.68
000927,4.69,3.83
000928,6.74,5.52
000929,9.87,8.07
000930,14.67,12.01
000931,7.35,6.01
000932,10.09,8.25
000933,9.6,7.86
000935,19.98,16.34
000936,8.39,6.87
000937,6.25,5.11
000938,75.79,62.01
000939,5.49,4.49
000948,11.98,9.8
000949,4.48,3.66
000951,17.88,14.63
000952,14.85,12.15
000953,8.21,7.43
000955,7.39,6.05
000957,10.67,8.73
000958,5.37,4.39
000959,6.22,5.09
000960,17.07,13.97
000961,7.73,6.33
000962,7.91,6.47
000963,69.04,56.48
000965,6.27,5.13
000966,3.8,3.11
000967,9.11,7.45
000968,15.5,12.68
000969,8.98,7.34
000970,14.45,11.83
000971,14.06,11.5
000972,3.92,3.54
000973,5.95,4.87
000975,15.91,13.01
000976,9.32,7.62
000977,23.71,19.4
000978,8.7,7.12
000979,1.75,1.43
000980,11.88,9.72
000981,9.25,7.57
000982,3.39,3.07
000983,10.22,8.36
000985,18.92,15.48
000987,11.88,9.72
000988,17.91,14.65
000989,23.53,19.25
000990,18.51,15.15
000993,8.13,6.65
000995,9.81,8.03
000996,17.82,14.58
000997,21.21,17.35
000998,26.6,21.76
000999,29.06,23.78
001696,6.53,5.35
001872,26.55,21.73
001896,5.79,4.73
001965,11.8,9.66
001979,24.24,19.84
002001,43.76,35.8
002002,7.55,6.17
002003,13.28,10.86
002004,7.4,6.06
002005,4.8,3.92
002006,7.41,6.07
002007,31.33,25.63
002008,65.01,53.19
002009,18.25,14.93
002010,17.67,14.45
002011,7.72,6.32
002012,8.54,6.98
002013,12.05,9.86
002014,13.84,11.32
002015,6.88,5.63
002016,15.2,12.44
002017,8.67,7.09
002018,5.83,4.77
002019,24.62,20.14
002020,12.46,10.2
002021,4.4,3.6
002022,15.21,12.45
002023,10.75,8.79
002024,14.87,12.17
002025,25.99,21.27
002026,8.36,6.84
002027,16.7,13.66
002028,18.9,15.46
002029,10.29,8.42
002030,16.89,13.82
002031,3.29,2.69
002032,49.28,40.32
002033,10.01,8.19
002034,51.14,41.84
002035,32.88,26.9
002036,19.42,15.89
002037,13.53,11.07
002038,35.88,29.36
002039,17.33,14.18
002040,13.26,10.85
002041,12.82,10.49
002042,13.97,11.43
002043,13.23,10.83
002044,27.6,22.58
002045,15.41,12.61
002046,9.13,7.47
002047,8.11,6.63
002048,22.65,18.53
002049,53.74,43.97
002050,23.14,18.94
002051,18.68,15.28
002052,5.39,4.41
002053,12.14,9.94
002054,8.62,7.06
002055,21.16,17.32
002056,11.3,9.24
002057,13.02,10.66
002058,21.32,17.44
002059,8.42,6.89
002060,3.96,3.24
002061,17.04,13.94
002062,5.25,4.29
002063,12.34,10.1
002064,5.73,4.69
002065,9.7,7.94
002066,9.83,8.05
002067,6.94,5.68
002068,11.29,9.23
002069,5.05,4.13
002070,4.35,3.93
002071,9.92,8.12
002072,31.79,26.01
002073,9.6,7.86
002074,24.04,19.67
002075,17.73,14.51
002076,6.14,5.02
002077,12.41,10.15
002078,13.18,10.78
002079,8.58,7.02
002080,24.76,20.26
002081,15.18,12.42
002082,15.37,12.57
002083,6.74,5.52
002084,7.06,5.78
002085,13.65,11.17
002086,11.46,9.38
002087,6.06,4.96
002088,14.93,12.21
002089,6.93,5.67
002090,22.36,18.3
002091,9.64,7.88
002092,14.32,11.72
002093,10.45,8.55
002094,23.86,19.52
002095,57.75,47.25
002096,8.2,6.71
002097,8.43,6.89
002098,17.96,14.7
002099,6.29,5.15
002100,8.8,7.2
002101,21.44,17.54
002102,5.64,4.62
002103,10.4,8.51
002104,9.14,7.48
002105,6.77,5.54
002106,9.21,7.53
002107,12.53,10.25
002108,11.54,9.44
002109,7.66,6.26
002110,23.53,19.25
002111,14.3,11.7
002112,13.05,10.67
002113,10.81,8.85
002114,18.08,14.8
002115,9.68,7.92
002116,10.09,8.25
002117,18.98,15.53
002118,9.35,7.65
002119,20.46,16.74
002120,52.31,42.8
002121,9.45,7.73
002122,9.34,7.64
002123,12.51,10.23
002124,10.4,8.51
002125,10.7,8.76
002126,10.31,8.43
