code,up_limit,down_limit
000001,13.89,11.37
000002,37.6,30.76
000004,22.41,18.33
000005,4.2,3.44
000006,10.84,8.87
000007,18.33,14.99
000008,8.7,7.12
000009,6.53,5.35
000010,5.18,4.24
000011,17.25,14.11
000012,8.87,7.25
000014,11.87,9.71
000016,6.64,5.44
000017,6.0,4.91
000018,6.29,5.15
000019,13.37,10.94
000020,12.28,10.04
000021,9.35,7.65
000023,17.8,14.56
000025,37.2,30.44
000026,11.29,9.23
000027,6.28,5.14
000028,61.82,50.58
000029,12.29,10.05
000030,8.27,6.77
000031,8.8,7.2
000032,8.8,7.2
000034,23.76,19.44
000035,7.39,6.05
000036,10.34,8.46
000037,6.37,5.21
000038,20.35,16.65
000039,20.86,17.06
000040,13.35,10.93
000042,16.84,13.78
000043,9.71,7.95
000045,8.69,7.11
000046,8.71,7.13
000048,25.88,21.18
000049,39.4,32.24
000050,18.54,15.17
000055,8.73,7.15
000056,14.6,11.94
000058,6.95,5.69
000059,10.85,8.87
000060,11.35,9.29
000061,7.24,5.92
000062,21.91,17.93
000063,35.81,29.3
000065,17.16,14.04
000066,7.19,5.89
000068,4.85,3.97
000069,9.57,7.83
000070,9.79,8.01
000078,6.36,5.2
000088,8.5,6.96
000089,9.72,7.96
000090,10.8,8.84
000096,15.0,12.28
000099,8.89,7.27
000100,4.04,3.3
000150,30.97,25.34
000151,11.44,9.36
000153,8.18,6.7
000155,6.95,5.69
000156,12.54,10.26
000157,4.76,3.9
000158,8.48,6.94
000159,4.96,4.06
000166,5.59,4.57
000301,7.02,5.74
000333,63.47,51.93
000338,9.55,7.81
000400,12.51,10.23
000401,15.61,12.77
000402,11.62,9.5
000403,30.01,27.15
000404,5.85,4.79
000407,6.67,5.45
000408,18.11,14.81
000409,6.09,4.99
000410,9.82,8.88
000411,21.98,17.98
000413,9.01,7.37
000415,6.42,5.26
000416,5.85,4.79
000417,8.53,6.98
000418,80.17,65.59
000419,6.03,4.93
000420,3.34,2.74
000421,5.86,4.8
000422,3.39,2.77
000423,67.76,55.44
000425,4.75,3.89
000426,12.71,10.4
000428,4.04,3.3
000429,8.79,7.19
000430,8.82,7.22
