code,up_limit,down_limit
000001,10.36,8.48
000002,26.13,21.38
000004,20.15,16.49
000005,3.33,2.73
000006,6.16,5.04
000007,14.76,12.08
000008,5.46,4.46
000009,5.59,4.57
000010,4.97,4.07
000011,11.3,9.24
000012,5.46,4.46
000014,14.0,11.46
000016,5.34,4.37
000017,3.93,3.21
000018,3.65,2.99
000019,10.87,8.89
000020,14.04,11.48
000021,7.72,6.32
000023,14.29,11.69
000025,35.29,28.87
000026,9.32,7.62
000027,5.48,4.48
000028,49.87,40.81
000029,12.29,10.05
000030,8.37,6.85
000031,6.47,5.29
000032,8.71,7.13
000034,17.58,14.38
000035,5.04,4.12
000036,6.72,5.5
000037,6.42,5.26
000038,19.91,16.29
000039,13.75,11.25
000040,11.03,9.03
000042,17.44,14.27
000043,8.09,6.62
000045,7.69,6.29
000046,7.5,6.14
000048,18.81,17.01
000049,32.26,26.4
000050,16.09,13.17
000055,5.53,4.53
000056,11.31,9.25
000058,5.62,4.6
000059,7.79,6.37
000060,5.12,4.19
000061,5.73,4.69
000062,23.02,18.84
000063,18.28,14.96
000065,9.23,7.55
000066,8.33,6.81
000068,3.36,2.75
000069,7.22,5.9
000070,8.92,7.3
000078,4.74,3.88
000088,6.33,5.18
000089,9.09,7.43
000090,6.34,5.18
000096,11.89,9.73
000099,7.13,5.83
000100,3.29,2.69
000150,20.33,16.63
000151,13.5,11.04
000153,7.34,6.0
000155,5.41,4.43
000156,10.12,8.28
000157,4.48,3.66
000158,6.7,5.48
000159,3.99,3.27
000166,4.88,4.0
000301,6.59,5.39
000333,51.24,41.92
000338,9.38,7.68
000400,8.77,7.17
000401,11.13,9.11
000402,8.1,6.62
000403,31.19,28.22
000404,4.81,3.93
000407,4.49,3.67
000408,16.01,13.1
000409,3.22,2.92
000410,9.08,7.43
000411,15.1,12.36
000413,6.79,5.55
000415,4.65,3.81
000416,6.03,4.93
000417,6.28,5.14
000418,64.19,52.52
000419,5.46,4.46
000420,2.6,2.12
000421,5.23,4.28
000422,2.53,2.29
000423,58.12,47.56
000425,4.47,3.65
000426,7.93,6.49
000428,3.12,2.56
000429,8.17,6.69
000430,7.45,6.09
000488,13.49,11.03
000498,4.48,3.66
000501,12.78,10.46
000502,7.39,6.05
000503,32.75,26.79
000504,23.43,19.17
000505,7.08,5.8
000506,3.21,2.63
000507,9.17,7.51
000509,2.65,2.17
000510,5.78,4.73
000513,50.93,41.67
000514,4.72,3.86
000516,5.59,4.57
000517,3.26,2.66
000518,4.43,3.63
000519,9.79,8.01
000520,3.32,2.72
000521,4.09,3.35
000523,6.41,5.25
000524,9.08,7.43
000525,18.7,15.3
000526,31.0,25.36
000528,11.8,9.66
000529,6.01,4.91
000530,4.19,3.43
000531,5.54,4.54
000532,11.11,9.09
000533,3.91,3.2
000534,12.79,10.47
000536,2.95,2.41
000537,10.79,8.83
000538,110.55,90.45
000539,4.99,4.09
000540,5.36,4.38
000541,6.58,5.38
000543,5.41,4.43
000544,7.82,6.4
000545,4.14,3.38
000546,15.41,12.61
000547,8.72,7.14
000548,4.68,3.83
000550,13.18,10.78
000551,6.72,5.5
000552,3.59,2.93
000553,17.23,14.09
000554,6.31,5.17
000555,14.53,11.89
000557,3.62,2.96
000558,3.82,3.12
000559,7.41,6.07
000560,6.44,5.27
000561,6.81,5.57
000563,3.34,2.74
000564,5.19,4.25
000565,5.7,4.66
000566,9.85,8.06
000567,16.59,13.57
000568,60.75,49.71
000570,4.61,3.77
000571,4.26,3.48
000572,3.36,2.75
000573,3.53,2.89
000576,7.44,6.08
000581,23.33,19.09
000582,8.75,7.16
000584,10.49,8.59
000585,2.02,1.82
000586,11.22,9.18
000587,3.69,3.02
000589,3.73,3.05
000590,10.9,8.92
000591,4.0,3.28
000592,3.21,2.63
000593,7.89,6.45
000595,4.21,3.45
000596,100.6,82.31
000597,13.79,11.29
000598,4.7,3.84
000599,5.17,4.23
000600,6.26,5.12
000601,5.3,4.34
000603,11.91,9.75
