code,up_limit,down_limit
000001,11.33,9.27
000002,23.98,19.62
000004,17.49,14.31
000005,2.87,2.35
000006,5.31,4.35
000007,6.36,5.2
000008,4.36,3.56
000009,4.32,3.54
000010,4.87,3.99
000011,10.26,8.4
000012,4.54,3.72
000014,9.82,8.04
000016,4.05,3.31
000017,4.7,3.84
000018,2.31,1.89
000019,8.16,6.68
000020,10.86,8.88
000021,5.62,4.6
000023,11.43,9.35
000025,27.57,22.55
000026,8.18,6.7
000027,5.52,4.52
000028,47.43,38.81
000029,12.29,10.05
000030,4.05,3.31
000031,5.37,4.39
000032,7.13,5.83
000034,13.77,11.27
000035,4.77,3.91
000036,4.74,3.88
000037,5.41,4.43
000038,13.32,10.9
000039,11.2,9.16
000040,11.26,9.22
000042,19.59,16.03
000043,6.8,5.56
000045,5.92,4.84
000046,5.3,4.34
000048,21.74,19.67
000049,23.1,18.9
000050,11.2,9.16
000055,4.55,3.73
000056,12.03,9.85
000058,4.41,3.61
000059,7.08,5.8
000060,4.77,3.91
000061,4.96,4.06
000062,19.82,16.22
000063,17.16,14.04
000065,8.94,7.32
000066,5.65,4.63
000068,2.63,2.15
000069,6.16,5.04
000070,6.52,5.34
000078,4.05,3.31
000088,5.46,4.46
000089,8.77,7.17
000090,5.57,4.55
000096,9.97,8.15
000099,5.95,4.87
000100,2.73,2.23
000150,17.49,14.31
000151,10.91,8.93
000153,5.79,4.73
000155,4.38,3.58
000156,9.08,7.43
000157,3.63,2.97
000158,4.93,4.03
000159,4.09,3.35
000166,4.31,3.53
000301,6.75,5.53
000333,44.33,36.27
000338,8.92,7.3
000400,9.89,8.09
000401,11.85,9.69
000402,6.74,5.52
000403,23.61,21.37
000404,4.15,3.39
000407,4.64,3.8
000408,12.34,10.1
000409,4.26,3.86
000410,7.69,6.29
000411,12.69,10.39
000413,5.53,4.53
000415,3.96,3.24
000416,3.65,2.99
000417,5.13,4.19
000418,51.15,41.85
000419,4.48,3.66
000420,2.02,1.66
000421,5.09,4.17
000422,2.89,2.61
000423,48.64,39.8
000425,3.84,3.14
000426,5.31,4.35
000428,2.78,2.28
000429,8.24,6.74
000430,5.39,4.41
000488,6.35,5.19
000498,5.19,4.25
000501,10.57,8.65
000502,7.1,5.81
000503,16.06,13.14
000504,14.49,11.85
000505,5.92,4.84
000506,3.45,2.83
000507,8.5,6.96
000509,2.99,2.45
000510,4.6,3.76
000513,32.18,26.33
000514,3.95,3.23
000516,5.06,4.14
000517,2.4,1.96
000518,3.47,2.84
000519,6.96,5.7
000520,3.23,2.65
000521,3.3,2.7
000523,4.16,3.4
000524,7.51,6.15
000525,16.2,13.26
000526,27.9,22.82
000528,11.0,9.0
000529,4.91,4.01
000530,3.37,2.75
000531,4.62,3.78
000532,8.39,6.87
000533,3.26,2.66
000534,12.52,10.24
000536,2.16,1.76
000537,7.79,6.37
000538,77.25,63.21
000539,4.42,3.62
000540,5.36,4.38
000541,6.12,5.0
000543,4.29,3.51
000544,5.06,4.14
000545,4.14,3.38
000546,9.32,7.62
000547,8.01,6.55
000548,4.4,3.6
000550,11.15,9.13
000551,5.67,4.64
000552,2.95,2.41
000553,12.64,10.34
000554,6.11,5.0
000555,11.0,9.0
000557,4.46,3.65
000558,2.95,2.41
000559,5.41,4.43
000560,6.05,4.95
000561,5.95,4.87
000563,2.68,2.2
000564,2.81,2.3
000565,4.68,3.83
000566,5.69,4.65
000567,11.83,9.68
000568,48.02,39.29
000570,4.02,3.29
000571,3.03,2.48
000572,2.42,1.98
000573,3.29,2.69
000576,7.76,6.35
000581,19.17,15.69
000582,7.79,6.37
000584,8.43,6.89
000585,1.91,1.73
000586,8.02,6.56
000587,2.75,2.25
000589,3.48,2.84
000590,7.9,6.46
000591,3.15,2.57
000592,2.42,1.98
000593,8.02,6.56
000595,3.52,2.88
000596,81.36,66.56
000597,12.38,10.13
000598,4.46,3.65
000599,4.38,3.58
000600,4.68,3.83
000601,3.89,3.19
000603,7.66,6.26
000605,7.66,6.26
000606,6.64,5.44
000607,3.76,3.08
000608,4.13,3.38
000609,4.63,3.79
000610,6.0,4.91
000611,6.28,5.14
000612,4.21,3.45
000613,8.44,6.9
000615,5.73,4.69
000616,2.26,1.85
000617,10.99,8.99
000619,6.24,5.1
000620,5.39,4.41
000622,3.05,2.49
000623,16.04,13.12
000625,7.14,5.84
000626,6.31,5.17
000627,6.09,4.99
000628,9.66,7.9
000629,4.54,3.72
000630,2.27,1.85
000631,3.04,2.48
000632,4.1,3.36
000633,4.05,3.31
000635,14.76,12.08
000636,13.84,11.32
000637,4.06,3.32
000638,4.52,3.7
000639,8.66,7.08
000650,7.18,5.88
000651,42.57,34.83
000652,2.87,2.35
000655,3.31,2.99
000656,5.49,4.49
000657,5.83,4.77
000659,3.34,2.74
000661,200.74,164.24
000662,7.84,6.42
000663,6.83,5.59
000665,7.38,6.04
000666,19.89,16.27
000667,2.3,1.88
000668,8.28,6.78
000669,7.89,6.45
000670,3.21,2.63
000671,5.67,4.64
