code,up_limit,down_limit
000001,11.62,9.5
000002,37.0,30.28
000004,24.92,20.39
000005,4.13,3.38
000006,7.8,6.38
000007,16.04,13.12
000008,7.36,6.02
000009,6.81,5.57
000010,4.76,3.9
000011,16.78,13.73
000012,8.13,6.65
000014,13.42,10.98
000016,7.8,6.38
000017,6.07,4.97
000018,6.72,5.5
000019,13.37,10.94
000020,15.66,12.82
000021,9.66,7.9
000023,19.27,15.77
000025,40.63,33.25
000026,12.44,10.18
000027,6.48,5.3
000028,63.9,52.28
000029,12.29,10.05
000030,7.68,6.28
000031,8.8,7.2
000032,10.42,8.52
000034,23.76,19.44
000035,7.39,6.05
000036,9.09,7.43
000037,7.62,6.24
000038,20.35,16.65
000039,17.97,14.71
000040,12.83,10.49
000042,16.13,13.19
000043,9.98,8.16
000045,9.45,7.73
000046,8.71,7.13
000048,26.77,21.91
000049,36.86,30.16
000050,17.31,14.17
000055,7.73,6.33
000056,14.6,11.94
000058,7.04,5.76
000059,9.78,8.0
000060,10.54,8.62
000061,7.89,6.45
000062,21.26,17.4
000063,33.1,27.08
000065,18.41,15.07
000066,9.15,7.49
000068,5.13,4.19
000069,8.8,7.2
000070,10.67,8.73
000078,6.58,5.38
000088,8.04,6.58
000089,8.84,7.24
000090,10.53,8.61
000096,13.37,10.94
000099,9.9,8.1
000100,3.78,3.1
000150,31.46,25.74
000151,19.9,16.28
000153,9.0,7.36
000155,7.62,6.24
000156,12.54,10.26
000157,4.63,3.79
000158,8.7,7.12
000159,5.01,4.1
000166,5.42,4.44
000301,7.48,6.12
000333,57.77,47.27
000338,9.42,7.7
000400,12.1,9.9
000401,15.08,12.34
000402,10.51,8.6
000403,31.5,28.5
000404,6.05,4.95
000407,6.56,5.36
000408,18.51,15.15
000409,6.39,5.23
000410,12.0,9.82
000411,25.85,21.15
000413,8.38,6.86
000415,6.42,5.26
000416,6.29,5.15
000417,8.18,6.7
000418,70.42,57.62
000419,6.16,5.04
000420,3.07,2.51
000421,5.96,4.88
000422,3.37,2.75
000423,67.21,54.99
000425,4.32,3.54
000426,10.73,8.78
000428,4.25,3.47
000429,8.61,7.05
000430,9.31,7.61
000488,18.63,15.25
000498,6.88,5.63
000501,16.36,13.38
000502,9.88,8.08
000503,46.84,38.32
000504,26.54,21.72
000505,10.84,8.87
000506,4.93,4.03
000507,9.8,8.02
000509,4.24,3.47
000510,7.05,5.77
000513,79.09,64.71
000514,7.58,6.2
000516,5.38,4.4
000517,4.52,3.7
000518,6.71,5.49
000519,9.81,8.03
000520,3.58,2.93
000521,4.63,3.79
000523,8.48,6.94
000524,10.82,8.86
000525,24.07,19.69
000526,29.59,26.77
000528,9.75,7.97
000529,6.89,5.63
000530,5.6,4.58
000531,7.81,6.39
000532,15.39,12.59
000533,9.56,7.82
000534,14.36,11.75
000536,4.5,3.68
000537,13.7,11.21
000538,106.45,87.09
000539,4.9,4.01
000540,8.09,6.62
000541,9.41,7.7
000543,5.19,4.25
000544,15.82,12.94
000545,4.65,3.81
000546,16.7,13.66
000547,12.93,10.58
000548,6.74,5.52
000550,15.88,13.0
000551,7.9,6.46
000552,3.81,3.11
000553,15.22,12.46
000554,7.69,6.29
000555,18.12,14.82
000557,4.84,3.96
000558,4.79,3.92
000559,9.63,7.88
000560,8.45,6.91
000561,8.53,6.98
000563,4.29,3.51
000564,5.26,4.3
000565,7.4,6.06
000566,14.18,11.6
000567,30.27,24.77
000568,65.59,53.67
000570,5.68,4.64
000571,5.86,4.8
000572,4.61,3.77
000573,5.06,4.14
000576,22.4,18.32
000581,24.43,19.99
000582,9.36,7.66
000584,15.28,12.5
000585,3.15,2.85
000586,16.12,13.19
000587,7.94,6.5
000589,4.46,3.65
000590,14.96,12.24
000591,5.34,4.37
000592,4.6,3.76
000593,7.59,6.21
000595,4.77,4.31
000596,64.52,52.79
000597,10.78,8.82
000598,5.43,4.45
000599,6.55,5.36
000600,7.47,6.11
000601,7.34,6.0
000603,12.28,10.04
000605,22.39,18.32
000606,7.91,6.47
000607,6.5,5.32
000608,7.24,5.92
000609,9.82,8.04
000610,11.15,9.13
000611,8.2,6.71
000612,7.72,6.32
000613,14.15,11.57
000615,10.79,8.83
000616,3.76,3.08
000617,14.32,11.72
000619,8.05,6.59
000620,6.66,5.45
000622,4.73,3.87
000623,22.87,18.71
000625,12.33,10.09
000626,12.6,10.31
000627,8.47,6.93
000628,10.07,8.24
000630,2.86,2.34
000631,4.42,3.62
000632,6.6,5.4
000633,9.12,7.46
000635,13.7,11.21
000636,15.71,12.85
000637,5.89,4.82
000638,9.58,7.84
000639,18.08,14.8
000650,5.56,4.55
000651,50.73,41.51
000652,4.95,4.05
000655,6.06,4.96
000656,6.27,5.13
000657,12.69,10.39
000659,3.83,3.47
000661,188.19,153.97
000662,14.16,11.58
000663,12.82,10.49
000665,11.15,9.13
000666,20.12,16.46
000667,3.21,2.63
000668,14.0,11.46
000669,12.96,10.6
000670,6.58,5.38
000671,8.47,6.93
000672,13.51,11.05
000673,17.3,14.16
000676,13.1,10.72
000677,3.55,2.91
000678,6.82,5.58
000679,6.8,5.56
000680,4.72,3.86
000681,30.99,25.35
000682,5.03,4.11
000683,2.89,2.37
000685,11.01,9.01
000686,8.73,7.15
000687,11.45,9.37
000688,11.2,9.16
000690,8.95,7.33
000691,6.63,5.43
000692,4.97,4.07
000693,7.88,7.13
000695,10.9,8.92
000697,21.59,17.67
000698,5.89,4.82
000700,5.53,4.53
000701,11.15,9.13
000702,7.23,5.91
000703,25.75,21.07
000705,8.53,6.98
000707,4.41,3.61
000708,11.41,9.33
000709,3.76,3.08
000710,61.79,50.55
000711,13.22,10.82
000712,16.89,13.82
000713,7.71,6.31
000715,9.33,7.63
000716,5.92,4.84
000717,6.57,5.37
000718,4.43,3.63
000719,9.33,7.63
000720,4.52,3.7
000721,5.64,4.62
000722,9.47,7.75
000723,5.97,4.89
000725,5.7,4.66
000726,11.33,9.27
000727,2.62,2.14
000728,10.12,8.28
000729,8.49,6.95
000731,7.98,6.53
000732,29.66,24.26
000733,15.36,12.56
000735,12.16,9.95
000736,20.33,16.63
000737,3.96,3.58
000738,18.15,14.85
000739,7.37,6.03
000750,4.76,3.9
000751,4.94,4.04
000752,15.25,12.47
000753,3.73,3.05
000755,6.57,5.95
000756,13.98,11.44
000757,7.73,6.33
000758,6.31,5.17
000759,9.01,7.37
000760,5.26,4.3
000761,4.81,3.93
000762,15.13,12.38
000766,14.96,12.24
000767,2.97,2.43
000768,20.41,16.7
000776,18.12,14.82
000777,14.85,12.15
000778,5.25,4.29
000779,14.82,12.12
000780,5.17,4.67
000782,7.66,6.26
000783,7.98,6.53
000785,10.33,8.45
000786,27.16,22.22
000788,7.81,6.39
000789,13.63,11.15
000790,9.1,7.44
000791,7.47,6.11
000792,15.85,12.97
000793,9.24,7.56
000795,6.3,5.16
000796,14.19,11.61
000797,9.53,7.79
000798,9.11,7.45
000799,25.51,20.87
000800,11.0,9.0
000801,7.44,6.08
000802,12.75,10.43
000803,20.79,18.81
000806,8.48,6.94
000807,8.42,6.89
000809,3.59,3.25
000810,9.31,7.61
000811,7.82,6.4
000812,7.89,6.45
000813,9.34,7.64
000815,13.29,10.87
000816,3.8,3.11
000818,14.22,11.64
000819,12.66,10.36
000820,19.61,16.05
000821,13.06,10.68
000822,8.14,6.66
000823,10.77,8.81
000825,6.05,4.95
000826,31.79,26.01
000828,11.58,9.48
000829,10.0,8.18
000830,18.88,15.44
000831,12.77,10.45
000833,6.67,5.45
000835,7.85,6.43
000836,5.18,4.24
000837,6.24,5.1
000838,5.53,4.53
000839,7.71,6.31
000848,10.1,8.26
000850,4.66,3.82
000851,9.53,7.79
000852,10.07,8.24
000856,21.63,17.69
000858,73.83,60.41
000859,4.1,3.36
000860,24.54,20.08
000861,3.15,2.57
000862,4.66,3.82
000863,5.18,4.24
000868,6.89,5.63
000869,43.16,35.32
000875,3.53,2.89
000876,8.04,6.58
000877,11.3,9.24
000878,12.36,10.12
000880,10.14,8.3
000881,12.76,10.44
000882,3.87,3.17
000883,4.71,3.85
000885,16.36,13.38
000886,8.18,6.7
000887,20.06,16.42
000888,10.56,8.64
000889,15.49,12.67
000890,8.22,6.72
000892,8.56,7.0
000893,6.14,5.02
000895,26.98,22.08
000897,3.45,2.83
000898,6.48,5.3
000899,5.45,4.46
000900,6.88,5.63
000901,24.02,19.66
000902,10.57,8.65
000903,3.37,2.75
000905,10.8,8.84
000906,8.48,6.94
000908,6.11,5.0
000909,11.3,9.24
000910,22.0,18.0
000911,8.21,6.71
000912,7.13,6.45
000913,17.49,14.31
000915,27.1,22.18
000917,8.31,6.8
000918,7.69,6.29
000919,9.3,7.61
000920,10.62,8.69
000921,12.55,10.27
000922,7.99,7.23
000923,23.74,19.42
000925,13.97,11.43
000926,10.33,8.45
000927,4.4,3.6
000928,5.82,4.76
000929,9.68,7.92
000930,14.67,12.01
000931,7.27,5.95
000932,8.42,6.89
000933,8.25,6.75
000935,21.25,17.39
000936,9.19,7.52
000937,5.46,4.46
000938,88.87,72.71
000939,5.49,4.49
000948,12.49,10.22
000949,4.27,3.49
000951,15.71,12.85
000952,16.43,13.45
000953,8.87,8.03
000955,8.03,6.57
000957,9.71,7.95
000958,4.83,3.95
000959,5.19,4.25
000960,14.74,12.06
000961,7.93,6.49
000962,7.91,6.47
000963,72.67,59.45
000965,6.09,4.99
000966,3.85,3.15
000967,8.61,7.05
000968,14.14,11.57
000969,8.76,7.16
000970,13.1,10.72
000971,15.09,12.35
000972,4.18,3.78
000973,5.6,4.58
000975,16.24,13.28
000976,9.13,7.47
000977,26.1,21.36
000978,8.26,6.76
000979,1.8,1.48
000980,10.37,8.49
000981,10.2,8.34
000982,3.12,2.82
000983,8.5,6.96
000985,20.15,16.49
000987,12.12,9.92
000988,16.86,13.8
000989,24.54,20.08
000990,16.41,13.43
000993,8.73,7.15
000995,8.37,6.85
000996,14.67,12.01
000997,22.75,18.61
000998,27.62,22.6
000999,29.72,24.32
001696,6.62,5.42
001872,26.55,21.73
001896,5.41,4.43
001965,9.91,8.11
001979,23.6,19.31
002001,35.62,29.14
002002,6.97,5.71
002003,12.42,10.16
002004,7.07,5.79
002005,4.8,3.92
002006,7.11,5.81
002007,32.99,26.99
002008,59.95,49.05
002009,16.18,13.24
002010,18.59,15.21
002011,7.78,6.36
002012,7.68,6.28
002013,12.89,10.55
002014,13.24,10.84
002015,6.72,5.5
002016,15.18,12.42
002017,9.13,7.47
002018,5.93,4.85
002019,23.77,19.45
002020,12.49,10.22
002021,4.3,3.52
002022,15.68,12.83
002023,10.81,8.85
002024,15.55,12.73
002025,30.36,24.84
002026,7.89,6.45
002027,13.29,10.87
002028,18.22,14.9
002029,9.61,7.87
002030,17.81,14.57
002031,2.96,2.42
002032,47.64,38.98
002033,9.25,7.57
002034,51.14,41.84
002035,29.14,23.84
002036,18.52,15.16
002037,13.12,10.74
002038,42.9,35.1
002039,16.51,13.51
