code,up_limit,down_limit
000001,11.48,9.4
000002,26.57,21.74
000004,18.89,15.45
000005,3.39,2.77
000006,5.83,4.77
000007,8.8,7.2
000008,4.64,3.8
000009,5.02,4.1
000010,4.83,3.95
000011,10.44,8.54
000012,4.83,3.95
000014,10.58,8.66
000016,4.27,3.49
000017,5.32,4.36
000018,3.17,2.59
000019,8.75,7.16
000020,12.2,9.98
000021,6.66,5.45
000023,13.0,10.64
000025,31.93,26.13
000026,8.23,6.73
000027,5.83,4.77
000028,51.56,42.18
000029,12.29,10.05
000030,4.43,3.63
000031,5.57,4.55
000032,7.87,6.44
000034,16.02,13.1
000035,5.18,4.24
000036,6.2,5.08
000037,5.65,4.63
000038,13.85,11.33
000039,12.71,10.4
000040,10.86,8.88
000042,13.64,11.16
000043,8.45,6.91
000045,6.78,5.54
000046,5.83,4.77
000048,24.07,21.77
000049,32.63,26.69
000050,12.11,9.91
000055,4.86,3.98
000056,6.75,5.53
000058,6.33,5.18
000059,7.13,5.83
000060,4.85,3.97
000061,5.46,4.46
000062,20.36,16.66
000063,21.86,17.88
000065,9.38,7.68
000066,6.07,4.97
000068,4.25,3.47
000069,6.58,5.38
000070,7.45,6.09
000078,3.74,3.06
000088,5.65,4.63
000089,8.71,7.13
000090,5.8,4.74
000096,10.11,8.27
000099,6.53,5.35
000100,2.83,2.31
000150,15.07,12.33
000151,12.05,9.86
000153,6.47,5.29
000155,4.52,3.7
000156,9.65,7.89
000157,3.99,3.27
000158,6.31,5.17
000159,6.04,4.94
000166,4.97,4.07
000301,6.3,5.16
000333,44.94,36.77
000338,8.24,6.74
000400,10.42,8.52
000401,11.74,9.6
000402,7.85,6.43
000403,27.02,24.44
000404,4.6,3.76
000407,4.44,3.64
000408,12.18,9.96
000409,4.81,4.35
000410,7.52,6.16
000411,13.9,11.38
000413,5.4,4.42
000415,4.58,3.74
000416,5.17,4.23
000417,5.32,4.36
000418,52.75,43.16
000419,5.03,4.11
000420,2.31,1.89
000421,5.23,4.28
000422,3.06,2.76
000423,48.47,39.65
000425,3.8,3.11
000426,5.9,4.82
000428,3.2,2.62
000429,8.24,6.74
000430,6.16,5.04
000488,6.82,5.58
000498,5.91,4.83
000501,11.39,9.32
000502,8.89,7.27
000503,17.49,14.31
000504,16.75,13.71
000505,6.83,5.59
000506,4.05,3.31
000507,8.09,6.62
000509,3.8,3.11
000510,4.99,4.09
000513,35.64,29.16
000514,4.54,3.72
000516,5.82,4.76
000517,2.88,2.36
000518,4.31,3.53
000519,7.66,6.26
000520,3.55,2.91
000521,3.56,2.92
000523,4.86,3.98
000524,8.07,6.61
000525,16.5,13.5
000526,24.53,20.07
000528,7.84,6.42
000529,5.37,4.39
000530,4.02,3.29
000531,5.58,4.56
000532,13.31,10.89
000533,4.42,3.62
000534,11.5,9.41
000536,2.63,2.15
000537,8.6,7.04
000538,77.25,63.21
000539,4.5,3.68
000540,5.36,4.38
000541,6.2,5.08
000543,4.84,3.96
000544,5.85,4.79
000545,4.36,3.56
000546,10.0,8.18
000547,9.25,7.57
000548,5.4,4.42
000550,11.66,9.54
000551,6.47,5.29
000552,3.15,2.57
000553,11.73,9.59
000554,5.94,4.86
000555,11.88,9.72
000557,4.24,3.47
000558,3.58,2.93
000559,6.01,4.91
000560,6.25,5.11
000561,6.49,5.31
000563,3.34,2.74
000564,3.4,2.78
000565,5.28,4.32
000566,6.78,5.54
000567,13.86,11.34
000568,43.95,35.96
000570,4.54,3.72
000571,3.72,3.04
000572,2.76,2.26
000573,4.07,3.33
000576,7.55,6.17
000581,20.5,16.78
000582,8.91,7.29
000584,7.82,6.4
000585,2.4,2.18
000586,10.29,8.42
000587,3.41,2.79
000589,4.0,3.28
000590,9.19,7.52
000591,3.7,3.02
000592,3.36,2.75
000593,9.68,7.92
000595,3.74,3.06
000596,63.11,51.63
000597,13.09,10.71
000598,4.82,3.94
000599,4.57,3.74
000600,5.29,4.33
000601,4.44,3.64
000603,9.28,7.6
000605,8.86,7.25
000606,8.4,6.88
000607,4.83,3.95
000608,6.17,5.05
000609,6.36,5.2
000610,7.74,6.34
000611,7.28,5.96
000612,4.75,3.89
000613,8.69,7.11
000615,6.19,5.07
000616,3.5,2.86
000617,12.03,9.85
000619,6.53,5.35
000620,4.57,3.74
000622,10.78,8.82
000623,17.34,14.18
000625,7.19,5.89
000626,8.33,6.81
000627,6.86,5.62
000628,11.65,9.53
000629,4.24,3.47
000630,2.34,1.92
000631,3.36,2.75
