code,up_limit,down_limit
000001,15.43,12.63
000002,41.25,33.75
000004,21.87,17.89
000005,4.26,3.48
000006,10.84,8.87
000007,18.33,14.99
000008,9.0,7.36
000009,6.51,5.33
000010,4.8,3.92
000011,17.85,14.61
000012,9.19,7.52
000014,12.25,10.03
000016,7.37,6.03
000017,6.14,5.02
000018,5.83,4.77
000019,13.37,10.94
000020,12.57,10.29
000021,9.11,7.45
000023,18.71,15.31
000025,37.44,30.64
000026,11.86,9.7
000027,6.52,5.34
000028,65.07,53.24
000029,12.29,10.05
000030,8.57,7.01
000031,8.8,7.2
000032,8.95,7.33
000034,23.76,19.44
000035,7.39,6.05
000036,12.02,9.84
000037,6.49,5.31
000038,20.24,16.56
000039,22.48,18.4
000040,12.52,10.24
000042,18.15,14.85
000043,10.59,8.67
000045,9.02,7.38
000046,8.71,7.13
000048,23.02,18.84
000049,36.41,29.79
000050,18.65,15.26
000055,9.12,7.46
000056,14.6,11.94
000058,7.21,5.9
000059,11.18,9.14
000060,12.42,10.16
000061,7.8,6.38
000062,23.54,19.26
000063,30.81,25.21
000065,18.22,14.9
000066,7.37,6.03
000068,5.3,4.34
000069,11.08,9.06
000070,9.56,7.82
000078,6.16,5.04
000088,8.53,6.98
000089,9.64,7.88
000090,11.57,9.47
000096,15.03,12.29
000099,9.46,7.74
000100,3.74,3.06
000150,32.89,26.91
000151,12.18,9.96
000153,8.13,6.65
000155,5.96,4.88
000156,12.54,10.26
000157,4.79,3.92
000158,8.93,7.31
000159,5.3,4.34
000166,5.85,4.79
000301,6.18,5.06
000333,65.27,53.41
000338,9.52,7.79
000400,12.63,10.33
000401,14.2,11.62
000402,12.67,10.37
000403,31.47,28.47
000404,5.92,4.84
000407,8.07,6.61
000408,17.6,14.4
000409,5.91,4.83
000410,10.09,9.13
000411,20.57,16.83
000413,8.37,6.85
000415,6.42,5.26
000416,6.7,5.48
000417,8.4,6.88
000418,79.04,64.67
000419,6.38,5.22
000420,3.27,2.67
000421,6.2,5.08
000422,3.81,3.11
000423,71.31,58.35
000425,4.87,3.99
000426,12.51,10.23
000428,4.13,3.38
000429,9.12,7.46
000430,9.02,7.38
000488,19.8,16.2
000498,7.22,5.9
000501,18.68,15.28
000502,10.73,8.78
000503,39.08,31.98
000504,27.61,22.59
000505,10.21,8.35
000506,7.82,6.4
000507,10.42,8.52
000509,6.73,5.51
000510,8.49,6.95
000513,77.94,63.77
000514,6.78,5.54
000516,5.38,4.4
000517,5.26,4.3
000518,6.77,5.54
000519,8.35,6.83
000520,3.75,3.07
000521,4.83,3.95
000523,8.21,6.71
000524,11.78,9.64
000525,22.77,18.63
000526,30.03,27.17
000528,9.16,7.5
000529,6.78,5.54
000530,5.47,4.47
000531,7.91,6.47
000532,11.2,9.16
000533,10.59,8.67
000534,14.36,11.75
000536,4.61,3.77
000537,18.15,14.85
000538,109.86,89.88
000539,5.21,4.27
000540,8.09,6.62
000541,9.89,8.09
000543,5.41,4.43
000544,13.81,11.3
000545,4.91,4.01
000546,15.21,12.45
000547,11.91,9.75
000548,6.97,5.71
000550,20.03,16.39
000551,7.93,6.49
000552,3.82,3.12
000553,16.01,13.1
000554,8.25,6.75
000555,10.89,8.91
000557,4.93,4.03
000558,5.13,4.19
000559,10.05,8.23
000560,8.95,7.33
000561,7.7,6.3
000563,4.53,3.71
000564,5.26,4.3
000565,7.07,5.79
000566,14.18,11.6
000567,25.64,20.98
000568,69.31,56.71
000570,5.5,4.5
000571,5.65,4.63
000572,4.0,3.28
000573,5.01,4.1
000576,19.35,15.83
000581,27.79,22.73
000582,9.9,8.1
000584,15.9,13.01
000585,3.73,3.05
000586,18.62,15.24
000587,7.81,6.39
000589,4.64,3.8
000590,13.42,10.98
000591,5.62,4.6
000592,4.95,4.05
000593,7.99,6.53
000595,4.97,4.49
000596,73.03,59.75
000597,10.78,8.82
000598,5.67,4.64
000599,6.56,5.36
000600,7.52,6.16
000601,7.71,6.31
000603,14.07,11.51
000605,17.9,14.64
000606,7.91,6.47
000607,5.94,4.86
000608,8.33,6.81
000609,10.76,8.8
000610,12.58,10.3
000611,6.72,5.5
000612,8.83,7.23
000613,9.23,8.35
000615,11.03,9.03
000616,3.76,3.08
000617,15.39,12.59
000619,8.59,7.03
000620,6.59,5.39
000622,4.79,3.92
000623,24.65,20.17
000625,13.82,11.3
000626,11.86,9.7
000627,8.18,6.7
000628,8.02,6.56
000630,3.09,2.53
000631,4.74,3.88
000632,5.84,4.78
000633,9.9,8.1
000635,14.81,12.11
000636,10.71,8.77
000637,5.83,4.77
000638,10.11,8.27
000639,17.5,14.32
000650,5.57,4.55
000651,61.14,50.02
000652,4.93,4.03
000655,5.59,4.57
000656,5.49,4.49
000657,13.18,10.78
000659,4.12,3.72
000661,183.19,149.89
000662,14.74,12.06
000663,22.47,18.39
000665,10.67,8.73
000666,19.86,16.25
000667,3.42,2.8
000668,15.53,12.71
000669,13.09,10.71
000670,5.19,4.25
000671,10.79,8.83
000672,12.91,10.57
000673,14.58,11.93
000676,12.87,10.53
000677,3.66,3.0
000678,6.82,5.58
000679,6.73,5.51
000680,4.94,4.04
000681,21.84,17.87
000682,5.28,4.32
000683,3.06,2.5
000685,11.23,9.19
000686,9.46,7.74
000687,10.34,8.46
000688,12.05,9.86
000690,8.94,7.32
000691,7.9,6.46
000692,4.29,3.51
000693,13.13,11.88
000695,10.09,8.25
000697,21.45,17.55
000698,6.15,5.03
000700,5.63,4.61
000701,9.13,7.47
000702,7.66,6.26
000703,28.61,23.41
000705,7.98,6.53
000707,4.91,4.01
000708,12.52,10.24
000709,4.39,3.59
000710,45.38,37.13
000711,14.3,11.7
000712,16.64,13.62
000713,6.59,5.39
000715,9.77,7.99
000716,5.6,4.58
000717,9.06,7.42
000718,4.84,3.96
000719,9.61,7.87
000720,4.85,3.97
000721,5.45,4.46
000722,9.69,7.93
000723,6.91,5.65
000725,6.24,5.1
000726,11.72,9.59
000727,2.46,2.02
000728,11.64,9.52
000729,8.15,6.67
000731,8.56,7.0
000732,39.49,32.31
000733,13.59,11.12
000735,8.84,7.24
000736,24.71,20.21
000737,5.32,4.36
000738,14.27,11.67
000739,6.06,4.96
000750,5.28,4.32
000751,5.54,4.54
000752,14.08,11.52
000753,4.08,3.34
000755,6.14,5.56
000756,13.94,11.4
000757,7.73,6.33
000758,7.01,5.73
000759,9.09,7.43
000760,5.07,4.15
000761,6.07,4.97
000762,15.04,12.3
000766,14.96,12.24
000767,2.9,2.38
000768,17.0,13.91
000776,20.49,16.77
000777,16.67,13.64
000778,5.69,4.65
000779,14.47,11.84
000780,5.21,4.71
000782,7.39,6.05
000783,8.73,7.15
000785,10.75,8.79
000786,28.31,23.17
000788,8.03,6.57
000789,12.06,9.86
000790,7.37,6.03
000791,7.77,6.35
000792,12.96,10.6
000793,9.24,7.56
000795,6.06,4.96
000796,14.19,11.61
000797,10.35,8.47
000798,9.0,7.36
000799,25.39,20.77
000800,13.37,10.94
000801,6.22,5.09
000802,14.07,11.51
000803,21.96,19.86
000806,8.61,7.05
000807,9.72,7.96
000809,3.45,3.13
000810,7.11,5.81
000811,8.27,6.77
000812,7.89,6.45
000813,9.53,7.79
000815,15.58,12.74
000816,2.73,2.23
000818,13.61,11.13
000819,10.04,8.22
000820,14.77,12.09
000821,11.46,9.38
000822,9.5,7.78
000823,11.25,9.21
000825,6.95,5.69
000826,32.16,26.32
000828,12.21,9.99
000829,9.09,7.43
000830,25.17,20.59
000831,12.03,9.85
000833,6.95,5.69
000835,8.45,6.91
000836,5.8,4.74
000837,5.85,4.79
000838,6.25,5.11
000839,8.71,7.13
000848,10.77,8.81
000850,4.76,3.9
000851,8.5,6.96
000852,9.77,7.99
000856,19.65,16.07
000858,91.28,74.68
000859,4.29,3.51
000860,21.77,17.81
000861,3.1,2.54
000862,4.17,3.41
000863,5.54,4.54
000868,7.22,5.9
000869,40.11,32.81
000875,3.48,2.84
000876,8.84,7.24
000877,11.39,9.32
000878,14.43,11.81
000880,9.53,7.79
000881,13.45,11.01
000882,3.1,2.54
000883,5.13,4.19
000885,16.95,13.87
000886,6.82,5.58
000887,18.32,14.99
000888,11.1,9.08
000889,14.2,11.62
000890,7.05,5.77
000892,8.5,6.96
000893,7.43,6.08
000895,30.64,25.07
000897,3.58,2.93
000898,7.9,6.46
000899,5.34,4.37
000900,6.88,5.63
000901,22.52,18.42
000902,10.23,8.37
000903,3.49,2.85
000905,11.78,9.64
000906,7.98,6.53
000908,5.9,4.82
000909,10.07,8.24
000910,25.63,20.97
000911,8.24,6.74
000912,7.13,6.45
000913,17.49,14.31
000915,27.81,22.75
000917,8.12,6.64
000918,7.8,6.38
000919,9.03,7.39
000920,9.46,7.74
000921,15.63,12.79
000922,6.91,6.25
000923,23.83,19.49
000925,13.52,11.06
000926,12.78,10.46
000927,4.65,3.81
000928,6.74,5.52
000929,12.45,10.19
000930,14.67,12.01
000931,6.83,5.59
000932,9.63,8.71
000933,8.86,7.25
000935,19.58,16.02
000936,6.81,5.57
000937,6.36,5.2
000938,65.52,53.6
000939,5.49,4.49
000948,10.0,8.18
000949,4.25,3.47
000951,18.54,15.17
000952,13.63,11.15
000953,7.36,6.66
000955,7.68,6.28
000957,10.25,8.39
000958,5.21,4.27
000959,6.78,5.54
000960,16.89,13.82
000961,7.89,6.45
000962,7.8,6.38
000963,61.79,50.55
000965,6.27,5.13
000966,3.59,2.93
000967,8.97,7.34
000968,14.39,11.77
000969,8.28,6.78
000970,12.77,10.45
000971,15.69,12.83
000972,3.64,3.3
000973,5.75,4.71
000975,16.28,13.32
000976,8.98,7.34
000977,17.62,14.42
000978,8.59,7.03
000979,2.13,1.75
000980,11.28,9.23
000981,9.13,7.47
000982,3.77,3.41
000983,11.64,9.52
000985,18.83,15.41
000987,10.01,8.19
000988,16.34,13.37
000989,21.52,17.6
000990,18.15,14.85
000993,7.82,6.4
000995,9.66,7.9
000996,15.25,12.47
000997,18.89,15.45
000998,27.03,22.11
000999,28.82,23.58
001696,6.09,4.99
001872,26.55,21.73
001896,5.52,4.52
001965,12.21,9.99
001979,28.44,23.27
002001,41.31,33.8
002002,7.7,6.3
002003,12.4,10.14
002004,7.4,6.06
002005,4.8,3.92
002006,6.9,5.64
002007,29.25,23.93
002008,53.86,44.06
002009,15.85,12.97
