code,name,date,pre_close,open,high,low,close,amt,vol,chg,chg_pct
000001,上证综指,20180109,3409.4795,3406.1116,3417.2278,3403.5869,3413.8996,238244134598.0,19148855100.0,4.4201,0.001296
000300,沪深300,20180109,4160.1595,4157.5394,4191.2843,4153.5021,4189.2977,181975079758.0,13903429400.0,29.1382,0.007004000000000001
000852,中证1000,20180109,7188.2906,7179.9265,7183.2839,7156.1972,7176.7416,94406583340.0,8476207300.0,-11.549000000000001,-0.001607
000905,中证500,20180109,6446.1818,6441.6841,6449.0346,6425.0274,6445.7462,92837783215.8,7557321700.0,-0.4356,-6.8e-05
000906,中证800,20180109,4547.0283,4544.0835,4571.3995,4539.7524,4570.4453,274812862994.0,21460751200.0,23.416999999999998,0.00515
399102,深证创业板综,20180109,2240.301,2238.197,2241.268,2233.952,2238.651,52887435352.49,2981728067.0,-1.65,-0.000737
399106,深证综指,20180109,1945.975,1944.566,1952.1770000000001,1942.433,1952.1770000000001,244210919075.10898,18408183671.0,6.202000000000001,0.003187
