code,name,date,pre_close,open,high,low,close,amt,vol,chg,chg_pct
000001,上证综指,20180426,3117.9739,3119.4962,3121.9334,3067.9286,3075.0301,163672766084.0,13397273600.0,-42.9438,-0.013772999999999999
000300,沪深300,20180426,3828.7015,3823.3921,3828.7129,3744.8852,3755.4941,125772304515.2,8715064100.0,-73.2074,-0.019121
000852,中证1000,20180426,6632.0186,6621.4553,6623.9453,6509.5095,6510.5343,102440967849.0,9017435200.0,-121.4843,-0.018318
000905,中证500,20180426,5959.422,5951.1919,5955.2617,5846.0802,5847.9766,77107589606.2,6263839400.0,-111.4454,-0.018701
000906,中证800,20180426,4189.7729,4183.9691,4188.7368,4103.4694,4110.125,202879894141.0,14978903500.0,-79.6479,-0.01901
399102,深证创业板综,20180426,2223.7470000000003,2221.1479999999997,2221.1479999999997,2176.828,2177.064,90090548761.42,5166547124.0,-46.683,-0.020993
399106,深证综指,20180426,1809.259,1804.394,1805.2520000000002,1770.317,1770.401,261166243973.216,18633243940.0,-38.858000000000004,-0.021477
