code,name,date,pre_close,open,high,low,close,amt,vol,chg,chg_pct
000001,上证综指,20180913,2656.1101,2679.2077,2689.0624,2653.1894,2686.5784,112464143175.0,10733501400.0,30.4683,0.011470999999999999
000300,沪深300,20180913,3202.0248,3239.6852,3249.593,3191.3975,3236.5662,85887962112.6,6729032700.0,34.5414,0.010787
000852,中证1000,20180913,4919.8057,4955.7886,4978.356,4888.1242,4958.1648,54934177145.0,6695721800.0,38.3591,0.007797
000905,中证500,20180913,4693.9743,4727.4302,4752.8965,4655.2143,4721.2121,47279214487.5,5569210200.0,27.2378,0.005803
000906,中证800,20180913,3450.6495,3487.2746,3499.7525,3435.063,3483.6139,133167176600.0,12298242900.0,32.9644,0.009553
399102,深证创业板综,20180913,1693.287,1708.3570000000002,1717.411,1676.8770000000002,1703.74,48537726909.06,4276986999.0,10.453,0.006173
399106,深证综指,20180913,1403.601,1415.6879999999999,1421.392,1393.0220000000002,1413.566,148401945244.831,15602194968.0,9.965,0.0071
