code,name,date,pre_close,open,high,low,close,amt,vol,chg,chg_pct
000001,上证综指,20180613,3079.8018,3071.4636,3071.4636,3044.1198,3049.7965,140124120834.0,11960788600.0,-30.0053,-0.009743
000300,沪深300,20180613,3825.9534,3814.6174,3817.4528,3782.0728,3788.3391,97185498920.3,6637797000.0,-37.6143,-0.009831
000852,中证1000,20180613,6199.1544,6180.9752,6180.9752,6091.4016,6092.3445,71855912240.0,6746971300.0,-106.8099,-0.017230000000000002
000905,中证500,20180613,5693.3461,5678.8092,5679.6739,5605.5454,5607.0173,53944405089.9,4923421400.0,-86.3288,-0.015163
000906,中证800,20180613,4138.4419,4126.6042,4128.6937,4087.4735,4092.2338,151129904025.0,11561218400.0,-46.2081,-0.011165999999999999
399102,深证创业板综,20180613,2084.624,2079.76,2079.76,2046.569,2046.569,58910084462.64,3754801686.0,-38.055,-0.018255
399106,深证综指,20180613,1759.1589999999999,1753.6589999999999,1754.642,1731.366,1731.4279999999999,186972512026.69397,14285163218.0,-27.730999999999998,-0.015764
