code,name,date,pre_close,open,high,low,close,amt,vol,chg,chg_pct
000001,上证综指,20180321,3290.6399,3299.7309999999998,3314.2090000000003,3268.8779,3280.9521,208617686675.0,16839827700.0,-9.6878,-0.002944
000300,沪深300,20180321,4077.7041,4097.0243,4110.1158,4046.2408,4061.0502,139330411871.3,9760948800.0,-16.6539,-0.004084
000852,中证1000,20180321,6822.2549,6826.222,6875.5193,6766.9354,6771.0554,108171085805.0,9589589500.0,-51.1995,-0.0075049999999999995
000905,中证500,20180321,6173.6984,6182.109,6224.5559,6125.1353,6129.2042,92526116107.9,7948716100.0,-44.4942,-0.007206999999999999
000906,中证800,20180321,4430.1706,4447.3027,4465.6138,4395.9152,4408.508,231856528002.0,17709665000.0,-21.6626,-0.00489
399102,深证创业板综,20180321,2231.683,2235.2529999999997,2249.3520000000003,2197.22,2197.22,94479607610.5,5839662239.0,-34.463,-0.015443
399106,深证综指,20180321,1872.332,1875.401,1888.555,1857.6889999999999,1858.611,272918095262.487,20247247432.0,-13.720999999999998,-0.007328
