code,name,date,pre_close,open,high,low,close,amt,vol,chg,chg_pct
000001,上证综指,20180724,2859.5424,2862.2670000000003,2911.4646,2862.2670000000003,2905.5618,228696193794.0,22957830700.0,46.0194,0.016093
000300,沪深300,20180724,3525.7503,3530.6641,3596.5128,3530.6641,3581.7057,177448954018.8,15691243500.0,55.9554,0.01587
000852,中证1000,20180724,5582.307,5578.715999999999,5674.3077,5572.9839,5672.2217,105166550178.0,11969016400.0,89.9147,0.016107
000905,中证500,20180724,5214.0038,5213.3942,5315.6706,5211.9422,5304.641,89531029280.2,8820181600.0,90.6372,0.017383000000000003
000906,中证800,20180724,3807.778,3811.6514,3881.9642,3811.6514,3869.6449,266979983319.0,24511425100.0,61.8669,0.016248
399102,深证创业板综,20180724,1948.619,1944.815,1970.766,1936.6889999999999,1966.467,83256599750.82,6098086674.0,17.848,0.009159
399106,深证综指,20180724,1601.693,1601.421,1627.999,1600.057,1625.838,264149640624.922,24467263919.0,24.145,0.015075
