code,name,date,pre_close,open,high,low,close,amt,vol,chg,chg_pct
000001,上证综指,20180228,3292.0679,3264.0585,3277.8324,3239.8438,3259.408,178553049065.0,15104353600.0,-32.6599,-0.009921
000300,沪深300,20180228,4058.9806,4016.7911,4051.7124,3991.7063,4023.6415,152493909261.7,10934359300.0,-35.3391,-0.008706
000852,中证1000,20180228,6529.3803,6488.2495,6581.0816,6461.3671,6563.8076,96704991194.0,8803159000.0,34.4273,0.005273
000905,中证500,20180228,6010.5573,5967.8977,6044.0694,5939.6425,6023.677,82266508208.0,7098691700.0,13.1197,0.002183
000906,中证800,20180228,4384.8789,4342.9696,4385.1572,4317.6099,4358.8168,234760417476.0,18033051000.0,-26.0621,-0.005944
399102,深证创业板综,20180228,2074.12,2059.96,2100.284,2050.884,2083.173,77501850565.32,5331551721.0,9.052999999999999,0.004365
399106,深证综指,20180228,1808.915,1794.5510000000002,1818.039,1785.435,1811.7820000000002,244640047509.311,18663895392.0,2.867,0.001585
