code,name,date,pre_close,open,high,low,close,amt,vol,chg,chg_pct
000001,上证综指,20180302,3273.7549,3248.4464,3269.9377,3242.2669,3254.5283,177554390536.0,15086106300.0,-19.2266,-0.005873
000300,沪深300,20180302,4049.0863,4014.9509999999996,4044.4183,4006.9435,4016.461,130931181201.0,9616500000.0,-32.6253,-0.008057
000852,中证1000,20180302,6658.5782,6621.526,6672.9623,6612.4578,6632.3713,97203093606.0,8912044600.0,-26.2069,-0.003936
000905,中证500,20180302,6090.2247,6053.4765,6094.7976,6044.2591,6056.3354,86135000102.6,7343482900.0,-33.8893,-0.005565
000906,中证800,20180302,4391.648,4357.3262,4386.7751,4351.5068,4359.0727,217066181322.0,16959982800.0,-32.5753,-0.007418000000000001
399102,深证创业板综,20180302,2126.301,2113.6,2140.3160000000003,2105.325,2110.0820000000003,79900391642.79,5447180432.0,-16.219,-0.007628
399106,深证综指,20180302,1834.011,1821.6879999999999,1836.0610000000001,1818.86,1822.214,238212896409.97302,18464681693.0,-11.797,-0.006431999999999999
