code,name,date,pre_close,open,high,low,close,amt,vol,chg,chg_pct
000001,上证综指,20181120,2703.5116,2684.2874,2690.8299,2643.3588,2645.8545,180870411783.0,21589130900.0,-57.6571,-0.021327000000000002
000300,沪深300,20181120,3294.6031,3268.0768,3278.7845,3213.6833,3218.4076,114155066806.0,10936115400.0,-76.1955,-0.023127
000852,中证1000,20181120,4942.4919,4899.3184,4923.6391,4808.4108,4811.8817,107041121698.0,14640450100.0,-130.6102,-0.026425999999999998
000905,中证500,20181120,4670.737,4629.1263,4645.9,4535.8739,4537.4493,76300239207.0,10312422500.0,-133.2877,-0.028537
000906,中证800,20181120,3521.4764,3492.3946,3503.7261,3431.8401,3435.4358,190455306013.0,21248537900.0,-86.0406,-0.024433
399102,深证创业板综,20181120,1691.21,1678.63,1685.119,1644.3770000000002,1646.0520000000001,66775241533.39,6389444516.0,-45.158,-0.026701999999999997
399106,深证综指,20181120,1417.4260000000002,1404.621,1408.4589999999998,1377.9,1378.92,241037934367.77698,28522120236.0,-38.506,-0.027166000000000003
